time_ms,weight_kg,sync
102779.0,-0.0051,0
102793.0,-0.0139,0
102806.0,-0.0133,0
102819.0,-0.005,0
102833.0,-0.0043,0
102846.0,-0.0148,0
102859.0,-0.0271,0
102873.0,-0.017,0
102886.0,-0.0028,0
102899.0,0.0,0
102913.0,-0.0116,0
102926.0,-0.0101,0
102939.0,0.0043,0
102953.0,-0.0085,0
102966.0,-0.0183,0
102979.0,-0.0102,0
102993.0,-0.0077,0
103006.0,-0.0135,0
103019.0,0.0048,0
103033.0,-0.0108,0
103046.0,0.0088,0
103059.0,0.0,0
103073.0,-0.0182,0
103086.0,-0.0272,0
103099.0,-0.0302,0
103113.0,-0.016,0
103126.0,-0.0302,0
103139.0,-0.0112,0
103153.0,0.0023,0
103166.0,-0.0121,0
103179.0,-0.0157,0
103193.0,-0.0159,0
103206.0,-0.0322,0
103219.0,-0.018,0
103233.0,-0.018,0
103246.0,-0.0204,0
103259.0,0.0068,0
103273.0,-0.0155,0
103286.0,-0.0194,0
103299.0,0.0095,0
103313.0,0.0166,0
103326.0,0.0,0
103339.0,-0.0048,0
103353.0,-0.0159,0
103366.0,-0.0023,0
103379.0,-0.0323,0
103393.0,-0.0176,0
103406.0,0.0,0
103419.0,-0.0092,0
103433.0,-0.0118,0
103446.0,-0.0102,0
103459.0,0.0,0
103473.0,-0.0183,0
103486.0,-0.0203,0
103499.0,-0.0238,0
103513.0,-0.0074,0
103526.0,-0.0191,0
103539.0,-0.0129,0
103553.0,-0.0234,0
103566.0,-0.0275,0
103579.0,-0.0047,0
103593.0,-0.0296,0
103606.0,-0.025,0
103619.0,0.0035,0
103633.0,0.0105,0
103646.0,-0.0204,0
103659.0,-0.0193,0
103673.0,0.0055,0
103686.0,-0.0098,0
103699.0,-0.0244,0
103713.0,-0.006,0
103726.0,-0.004,0
103739.0,-0.0104,0
103753.0,-0.0157,0
103766.0,-0.0035,0
103779.0,-0.0033,0
103793.0,-0.0132,0
103806.0,-0.0129,0
103819.0,-0.0081,0
103833.0,0.0,0
103846.0,0.0,0
103859.0,-0.0214,0
103873.0,-0.0275,0
103886.0,0.0,0
103899.0,-0.0055,0
103913.0,-0.014,0
103926.0,-0.0172,0
103939.0,-0.0268,0
103953.0,-0.0084,0
103966.0,-0.0186,0
103979.0,-0.0142,0
103993.0,-0.0133,0
104006.0,-0.0294,0
104019.0,-0.017,0
104033.0,0.0064,0
104046.0,0.0028,0
104059.0,-0.0037,0
104073.0,0.0,0
104086.0,-0.0305,0
104099.0,-0.0189,0
104113.0,-0.0023,0
104126.0,0.0067,0
104139.0,-0.0194,0
104153.0,-0.0112,0
104166.0,0.0023,0
104179.0,0.0,0
104193.0,0.0,0
104206.0,0.0099,0
104219.0,-0.0027,0
104233.0,-0.0136,0
104246.0,-0.023,0
104259.0,-0.0037,0
104273.0,0.0146,0
104286.0,0.0115,0
104299.0,0.0033,0
104313.0,-0.0213,0
104326.0,-0.0133,0
104339.0,-0.02,0
104353.0,-0.0373,0
104366.0,-0.0241,0
104379.0,-0.0071,0
104393.0,-0.019,0
104406.0,-0.0207,0
104419.0,0.0088,0
104433.0,0.0041,0
104446.0,0.0052,0
104473.0,-0.0231,0
104486.0,0.0096,0
104499.0,0.0026,0
104513.0,-0.0261,0
104526.0,-0.0146,0
104539.0,-0.0217,0
104553.0,-0.0382,0
104566.0,-0.0172,0
104579.0,-0.006,0
104593.0,0.0,0
104606.0,0.0065,0
104619.0,-0.0108,0
104633.0,-0.0041,0
104646.0,-0.0021,0
104659.0,-0.0078,0
104673.0,-0.0028,0
104686.0,0.0079,0
104699.0,-0.0115,0
104713.0,-0.0187,0
104726.0,0.0082,0
104739.0,0.0061,0
104753.0,-0.005,0
104766.0,-0.0116,0
104779.0,0.0,0
104793.0,0.0044,0
104806.0,-0.0111,0
104819.0,-0.0372,0
104833.0,-0.0302,0
104846.0,-0.0311,0
104859.0,-0.0288,0
104873.0,0.0085,0
104886.0,0.0,0
104899.0,-0.0204,0
104913.0,-0.0216,0
104926.0,-0.0294,0
104939.0,-0.0166,0
104953.0,-0.0112,0
104966.0,0.0,0
104979.0,-0.0156,0
104993.0,-0.0248,0
105006.0,-0.0237,0
105019.0,-0.0474,0
105033.0,-0.0409,0
105046.0,-0.013,0
105059.0,0.0119,0
105073.0,-0.015,0
105086.0,-0.0426,0
105099.0,0.0,0
105113.0,0.0139,0
105126.0,0.0148,0
105139.0,0.0054,0
105153.0,0.006,0
105166.0,-0.023,0
105179.0,0.0,0
105193.0,0.0,0
105206.0,-0.0052,0
105219.0,-0.0084,0
105233.0,-0.0172,0
105246.0,-0.0048,0
105259.0,-0.0221,0
105273.0,-0.0461,0
105286.0,-0.0167,0
105299.0,-0.0203,0
105313.0,-0.0275,0
105326.0,-0.0047,0
105339.0,-0.0282,0
105353.0,-0.0201,0
105366.0,0.0,0
105379.0,-0.0047,0
105393.0,0.0,0
105406.0,0.0302,0
105419.0,0.0095,0
105433.0,-0.0065,0
105446.0,-0.0231,0
105459.0,-0.0135,0
105473.0,-0.0031,0
105486.0,-0.0116,0
105499.0,-0.0244,0
105513.0,-0.0077,0
105526.0,0.0078,0
105539.0,-0.0221,0
105553.0,0.0043,0
105566.0,-0.0071,0
105579.0,-0.0135,0
105593.0,-0.0048,0
105606.0,0.0,0
105619.0,-0.0245,0
105633.0,-0.0128,0
105646.0,-0.0367,0
105659.0,-0.039,0
105673.0,-0.0343,0
105686.0,-0.0113,0
105699.0,0.0118,0
105713.0,-0.02,0
105726.0,-0.017,0
105739.0,0.0,0
105753.0,-0.0099,0
105766.0,-0.0067,0
105779.0,-0.0248,0
105793.0,-0.0081,0
105806.0,-0.0372,0
105819.0,-0.0261,0
105833.0,-0.0183,0
105846.0,-0.014,0
105859.0,-0.0135,0
105873.0,0.0,0
105886.0,-0.0255,0
105899.0,-0.0189,0
105913.0,0.005,0
105926.0,0.0047,0
105939.0,0.003,0
105953.0,-0.0132,0
105966.0,-0.0384,0
105979.0,-0.0292,0
105993.0,-0.0338,0
106006.0,-0.0328,0
106019.0,-0.02,0
106033.0,-0.0089,0
106046.0,0.0,0
106059.0,0.0123,0
106073.0,0.018,0
106086.0,-0.0058,0
106099.0,-0.007,0
106113.0,0.0,0
106126.0,-0.003,0
106139.0,-0.0201,0
106153.0,-0.0033,0
106166.0,-0.0184,0
106179.0,-0.0313,0
106193.0,-0.0312,0
106206.0,-0.019,0
106219.0,-0.0044,0
106233.0,-0.0294,0
106246.0,-0.0267,0
106259.0,-0.0213,0
106273.0,-0.0207,0
106286.0,-0.0199,0
106299.0,-0.0041,0
106313.0,0.0,0
106326.0,-0.0112,0
106339.0,-0.0167,0
106353.0,-0.0189,0
106366.0,-0.0289,0
106379.0,-0.0305,0
106393.0,-0.0153,0
106406.0,0.0038,0
106419.0,0.0062,0
106433.0,-0.0118,0
106446.0,0.0641,0
106459.0,0.0404,0
106473.0,-0.0284,0
106486.0,0.0285,0
106499.0,-0.0057,0
106513.0,-0.1238,0
106526.0,-0.0573,0
106539.0,0.0999,0
106553.0,0.023,0
106566.0,-0.1533,0
106579.0,-0.0532,0
106593.0,0.0352,0
106606.0,0.1089,0
106619.0,-0.0172,0
106633.0,-0.0426,0
106646.0,0.0772,0
106659.0,0.1247,0
106673.0,-0.0644,0
106686.0,0.035,0
106699.0,0.1088,0
106713.0,0.1447,0
106726.0,0.0902,0
106739.0,0.0328,0
106753.0,0.0748,0
106766.0,0.1948,0
106779.0,0.0296,0
106793.0,-0.0278,0
106806.0,0.0862,0
106819.0,0.0945,0
106833.0,-0.0877,0
106846.0,-0.0244,0
106859.0,-0.0292,0
106873.0,-0.0267,0
106886.0,-0.0949,0
106899.0,-0.1274,0
106913.0,-0.0779,0
106926.0,-0.0677,0
106939.0,-0.0797,0
106953.0,0.0657,0
106966.0,0.0647,0
106979.0,0.1563,0
106993.0,0.1482,0
107006.0,0.2199,0
107019.0,0.2279,0
107033.0,0.2729,0
107046.0,0.2959,0
107059.0,0.2878,0
107073.0,0.1963,0
107086.0,0.3261,0
107099.0,0.2692,0
107113.0,0.266,0
107126.0,0.2289,0
107139.0,0.2387,0
107153.0,0.2122,0
107166.0,0.3021,0
107179.0,0.2055,0
107193.0,0.2394,0
107206.0,0.2461,0
107219.0,0.2759,0
107233.0,0.2294,0
107246.0,0.2621,0
107259.0,0.2247,0
107273.0,0.2716,0
107286.0,0.2177,0
107299.0,0.2234,0
107313.0,0.216,0
107326.0,0.2716,0
107339.0,0.1766,0
107353.0,0.2284,0
107366.0,0.2472,0
107379.0,0.2038,0
107393.0,0.1857,0
107406.0,0.203,0
107419.0,0.1133,0
107433.0,0.2105,0
107446.0,0.2418,0
107459.0,0.2237,0
107473.0,0.1661,0
107486.0,0.2807,0
107499.0,0.2766,0
107513.0,0.3085,0
107526.0,0.2489,0
107539.0,0.337,0
107553.0,0.2301,0
107566.0,0.2586,0
107579.0,0.2759,0
107593.0,0.3308,0
107606.0,0.2401,0
107619.0,0.2617,0
107633.0,0.2532,0
107646.0,0.3162,0
107659.0,0.2204,0
107673.0,0.2679,0
107686.0,0.2877,0
107699.0,0.3084,0
107713.0,0.2478,0
107726.0,0.2783,0
107739.0,0.2465,0
107753.0,0.3542,0
107766.0,0.3001,0
107779.0,0.3145,0
107793.0,0.2635,0
107806.0,0.2899,0
107819.0,0.2315,0
107833.0,0.2955,0
107846.0,0.2454,0
107859.0,0.2879,0
107873.0,0.2478,0
107886.0,0.3288,0
107899.0,0.3247,0
107913.0,0.3654,0
107926.0,0.376,0
107939.0,0.3916,0
107953.0,0.4194,0
107966.0,0.5179,0
107979.0,0.4252,0
107993.0,0.4884,0
108006.0,0.4496,0
108019.0,0.425,0
108033.0,0.378,0
108046.0,0.3835,0
108059.0,0.3691,0
108073.0,0.4058,0
108086.0,0.414,0
108099.0,0.4111,0
108113.0,0.3678,0
108126.0,0.4184,0
108139.0,0.3264,0
108153.0,0.3128,0
108166.0,0.3826,0
108179.0,0.3187,0
108193.0,0.2855,0
108206.0,0.3576,0
108219.0,0.2959,0
108233.0,0.2671,0
108246.0,0.3106,0
108259.0,0.2854,0
108273.0,0.2533,0
108286.0,0.3113,0
108299.0,0.2757,0
108313.0,0.2982,0
108326.0,0.2948,0
108339.0,0.3148,0
108353.0,0.341,0
108366.0,0.3484,0
108379.0,0.3109,0
108393.0,0.2896,0
108406.0,0.3363,0
108419.0,0.3662,0
108433.0,0.3309,0
108446.0,0.3081,0
108459.0,0.281,0
108473.0,0.3404,0
108486.0,0.3777,0
108499.0,0.3394,0
108513.0,0.316,0
108526.0,0.3695,0
108539.0,0.3152,0
108553.0,0.3455,0
108566.0,0.3926,0
108579.0,0.3209,0
108593.0,0.3268,0
108606.0,0.3918,0
108619.0,0.3583,0
108633.0,0.335,0
108646.0,0.4173,0
108659.0,0.4152,0
108673.0,0.3935,0
108686.0,0.4505,0
108699.0,0.3989,0
108713.0,0.3538,0
108726.0,0.4082,0
108739.0,0.3264,0
108753.0,0.286,0
108766.0,0.3549,0
108779.0,0.3258,0
108793.0,0.2599,0
108806.0,0.3599,0
108819.0,0.3596,0
108833.0,0.3831,0
108846.0,0.394,0
108859.0,0.3834,0
108873.0,0.4431,0
108886.0,0.5135,0
108899.0,0.4698,0
108913.0,0.5136,0
108926.0,0.5333,0
108939.0,0.4326,0
108953.0,0.3993,0
108966.0,0.4201,0
108979.0,0.3492,0
108993.0,0.3475,0
109006.0,0.2933,0
109019.0,0.2681,0
109033.0,0.262,0
109046.0,0.319,0
109059.0,0.2474,0
109073.0,0.3197,0
109086.0,0.4021,0
109099.0,0.3933,0
109113.0,0.3357,0
109126.0,0.4389,0
109139.0,0.4379,0
109153.0,0.4675,0
109166.0,0.4696,0
109179.0,0.4862,0
109193.0,0.5316,0
109206.0,0.5068,0
109219.0,0.4773,0
109233.0,0.523,0
109246.0,0.495,0
109259.0,0.4658,0
109273.0,0.4037,0
109286.0,0.435,0
109299.0,0.4549,0
109313.0,0.5366,0
109326.0,0.5007,0
109339.0,0.436,0
109353.0,0.4618,0
109366.0,0.5196,0
109379.0,0.4522,0
109393.0,0.4261,0
109406.0,0.4061,0
109433.0,0.362,0
109446.0,0.4043,0
109459.0,0.3586,0
109473.0,0.4409,0
109486.0,0.4528,0
109499.0,0.3738,0
109513.0,0.3495,0
109526.0,0.3945,0
109539.0,0.3335,0
109553.0,0.3782,0
109566.0,0.3316,0
109579.0,0.4454,0
109593.0,0.3603,0
109606.0,0.4014,0
109619.0,0.3318,0
109633.0,0.3875,0
109646.0,0.4003,0
109659.0,0.3508,0
109673.0,0.3206,0
109686.0,0.3894,0
109699.0,0.3218,0
109713.0,0.3932,0
109726.0,0.3748,0
109739.0,0.393,0
109753.0,0.3818,0
109766.0,0.4326,0
109779.0,0.3539,0
109793.0,0.4511,0
109806.0,0.4457,0
109819.0,0.4251,0
109833.0,0.4618,0
109846.0,0.521,0
109859.0,0.4291,0
109873.0,0.4501,0
109886.0,0.4457,0
109899.0,0.441,0
109913.0,0.3816,0
109926.0,0.4691,0
109939.0,0.3444,0
109953.0,0.3901,0
109966.0,0.3407,0
109979.0,0.3864,0
109993.0,0.3201,0
110006.0,0.3882,0
110019.0,0.3477,0
110033.0,0.4057,0
110046.0,0.4017,0
110059.0,0.4614,0
110073.0,0.4336,0
110086.0,0.4908,0
110099.0,0.4498,0
110113.0,0.5606,0
110126.0,0.457,0
110139.0,0.4766,0
110153.0,0.5092,0
110166.0,0.5251,0
110179.0,0.394,0
110193.0,0.453,0
110206.0,0.4526,0
110219.0,0.4431,0
110233.0,0.4055,0
110246.0,0.5062,0
110259.0,0.4694,0
110273.0,0.4895,0
110286.0,0.5072,0
110299.0,0.5244,0
110313.0,0.4616,0
110326.0,0.4913,0
110339.0,0.4786,0
110353.0,0.507,0
110366.0,0.4123,0
110379.0,0.3899,0
110393.0,0.356,0
110406.0,0.3858,0
110419.0,0.3108,0
110433.0,0.3484,0
110446.0,0.3478,0
110459.0,0.3518,0
110473.0,0.3128,0
110486.0,0.3566,0
110499.0,0.3343,0
110526.0,0.3935,0
110539.0,0.4282,0
110553.0,0.3928,0
110566.0,0.4521,0
110579.0,0.4382,0
110593.0,0.4271,0
110606.0,0.4979,0
110619.0,0.4919,0
110633.0,0.5057,0
110646.0,0.5851,0
110659.0,0.463,0
110673.0,0.5277,0
110686.0,0.5075,0
110699.0,0.502,0
110713.0,0.502,0
110726.0,0.5384,0
110739.0,0.535,0
110753.0,0.4478,0
110766.0,0.443,0
110779.0,0.5498,0
110793.0,0.5421,0
110806.0,0.4221,0
110819.0,0.3326,0
110833.0,0.4427,0
110846.0,0.3411,0
110859.0,0.2786,0
110873.0,0.3485,0
110886.0,0.4289,0
110899.0,0.3278,0
110913.0,0.2738,0
110926.0,0.3889,0
110939.0,0.4096,0
110953.0,0.3397,0
110966.0,0.3593,0
110979.0,0.4452,0
110993.0,0.4426,0
111006.0,0.4926,0
111019.0,0.5313,0
111033.0,0.5664,0
111046.0,0.5501,0
111059.0,0.5139,0
111073.0,0.4912,0
111086.0,0.5305,0
111099.0,0.4733,0
111113.0,0.5129,0
111126.0,0.5382,0
111139.0,0.4206,0
111153.0,0.4221,0
111166.0,0.4309,0
111179.0,0.4356,0
111193.0,0.4667,0
111206.0,0.4434,0
111219.0,0.3882,0
111233.0,0.4323,0
111246.0,0.481,0
111259.0,0.4489,0
111273.0,0.4509,0
111286.0,0.4179,0
111299.0,0.426,0
111313.0,0.3451,0
111326.0,0.363,0
111339.0,0.3962,0
111353.0,0.416,0
111366.0,0.3928,0
111379.0,0.3233,0
111393.0,0.3668,0
111406.0,0.4187,0
111419.0,0.3658,0
111433.0,0.3799,0
111446.0,0.422,0
111459.0,0.4282,0
111473.0,0.3211,0
111486.0,0.4481,0
111499.0,0.4634,0
111514.0,0.4472,0
111528.0,0.3769,0
111541.0,0.4522,0
111554.0,0.4088,0
111568.0,0.4156,0
111581.0,0.3711,0
111594.0,0.4835,0
111608.0,0.4614,0
111621.0,0.4816,0
111634.0,0.4299,0
111648.0,0.518,0
111661.0,0.4769,0
111674.0,0.4766,0
111688.0,0.3858,0
111701.0,0.4688,0
111714.0,0.4533,0
111728.0,0.4678,0
111741.0,0.3909,0
111754.0,0.4738,0
111768.0,0.3973,0
111781.0,0.486,0
111794.0,0.394,0
111808.0,0.4125,0
111821.0,0.3799,0
111834.0,0.4333,0
111848.0,0.3643,0
111861.0,0.3579,0
111874.0,0.3203,0
111888.0,0.4026,0
111901.0,0.3274,0
111914.0,0.395,0
111928.0,0.3597,0
111941.0,0.446,0
111954.0,0.4224,0
111968.0,0.4373,0
111981.0,0.4268,0
111994.0,0.5648,0
112008.0,0.5021,0
112021.0,0.5634,0
112034.0,0.5641,0
112048.0,0.5844,0
112061.0,0.5187,0
112074.0,0.5969,0
112088.0,0.4672,0
112101.0,0.5176,0
112114.0,0.4904,0
112128.0,0.4749,0
112141.0,0.3895,0
112154.0,0.4363,0
112168.0,0.4363,0
112181.0,0.3949,0
112194.0,0.3705,0
112208.0,0.4657,0
112221.0,0.3787,0
112234.0,0.4194,0
112248.0,0.3809,0
112261.0,0.4601,0
112274.0,0.5255,0
112288.0,0.5542,0
112301.0,0.4457,0
112314.0,0.5123,0
112328.0,0.5282,0
112341.0,0.5054,0
112354.0,0.4508,0
112368.0,0.5689,0
112381.0,0.5279,0
112394.0,0.525,0
112408.0,0.5052,0
112421.0,0.6126,0
112434.0,0.5458,0
112448.0,0.5543,0
112461.0,0.5282,0
112474.0,0.5887,0
112488.0,0.5579,0
112501.0,0.515,0
112514.0,0.4394,0
112528.0,0.5406,0
112541.0,0.4973,0
112554.0,0.4713,0
112568.0,0.5628,0
112581.0,0.597,0
112594.0,0.4956,0
112608.0,0.5081,0
112621.0,0.4977,0
112634.0,0.5794,0
112648.0,0.4261,0
112661.0,0.4518,0
112674.0,0.442,0
112688.0,0.4603,0
112701.0,0.3549,0
112714.0,0.377,0
112728.0,0.3916,0
112741.0,0.3713,0
112754.0,0.3138,0
112768.0,0.3684,0
112781.0,0.3028,0
112808.0,0.3223,0
112821.0,0.3359,0
112834.0,0.3811,0
112848.0,0.4586,0
112861.0,0.3342,0
112874.0,0.4348,0
112888.0,0.4692,0
112901.0,0.4068,0
112914.0,0.3801,0
112928.0,0.453,0
112941.0,0.4245,0
112954.0,0.3871,0
112968.0,0.4365,0
112981.0,0.4779,0
112994.0,0.5237,0
113008.0,0.5287,0
113021.0,0.4485,0
113034.0,0.4861,0
113048.0,0.5101,0
113061.0,0.5067,0
113074.0,0.4477,0
113088.0,0.4546,0
113101.0,0.4072,0
113114.0,0.4325,0
113128.0,0.454,0
113141.0,0.4322,0
113154.0,0.4094,0
113168.0,0.4407,0
113181.0,0.4129,0
113194.0,0.3891,0
113208.0,0.4345,0
113221.0,0.4458,0
113234.0,0.501,0
113248.0,0.5024,0
113261.0,0.3966,0
113274.0,0.4932,0
113288.0,0.5138,0
113301.0,0.4644,0
113314.0,0.4437,0
113328.0,0.4729,0
113341.0,0.5014,0
113354.0,0.4391,0
113368.0,0.4733,0
113381.0,0.4894,0
113394.0,0.5487,0
113408.0,0.5793,0
113421.0,0.5035,0
113434.0,0.5454,0
113448.0,0.6278,0
113461.0,0.5448,0
113474.0,0.516,0
113488.0,0.5926,0
113514.0,0.5715,0
113528.0,0.5704,0
113541.0,0.5678,0
113554.0,0.5843,0
113568.0,0.5396,0
113581.0,0.4129,0
113594.0,0.3674,0
113608.0,0.4193,0
113621.0,0.3681,0
113634.0,0.3451,0
113648.0,0.3709,0
113661.0,0.4513,0
113674.0,0.4001,0
113688.0,0.4569,0
113701.0,0.4631,0
113714.0,0.4955,0
113728.0,0.4879,0
113741.0,0.5502,0
113754.0,0.5037,0
113768.0,0.5162,0
113781.0,0.4913,0
113794.0,0.5634,0
113808.0,0.515,0
113821.0,0.5844,0
113834.0,0.4865,0
113848.0,0.4648,0
113861.0,0.474,0
113874.0,0.5128,0
113888.0,0.4801,0
113901.0,0.5165,0
113914.0,0.4166,0
113928.0,0.503,0
113941.0,0.5082,0
113954.0,0.5447,0
113968.0,0.4999,0
113981.0,0.5633,0
113994.0,0.4982,0
114008.0,0.5247,0
114021.0,0.5067,0
114034.0,0.593,0
114048.0,0.5023,0
114061.0,0.5679,0
114074.0,0.5881,0
114088.0,0.6203,0
114101.0,0.4606,0
114114.0,0.4704,0
114128.0,0.4565,0
114141.0,0.4319,0
114154.0,0.3773,0
114168.0,0.4851,0
114181.0,0.4292,0
114194.0,0.4323,0
114208.0,0.3652,0
114221.0,0.4,0
114234.0,0.4268,0
114248.0,0.4687,0
114261.0,0.3567,0
114274.0,0.4447,0
114288.0,0.5018,0
114301.0,0.4967,0
114314.0,0.4112,0
114328.0,0.5027,0
114341.0,0.5193,0
114354.0,0.524,0
114368.0,0.4108,0
114381.0,0.5279,0
114394.0,0.459,0
114408.0,0.4538,0
114421.0,0.4149,0
114434.0,0.4837,0
114448.0,0.4701,0
114461.0,0.477,0
114474.0,0.3759,0
114488.0,0.4888,0
114501.0,0.4712,0
114514.0,0.4674,0
114528.0,0.4516,0
114541.0,0.4257,0
114554.0,0.339,0
114568.0,0.4621,0
114581.0,0.418,0
114594.0,0.4067,0
114608.0,0.4501,0
114621.0,0.4647,0
114634.0,0.4536,0
114648.0,0.5138,0
114661.0,0.438,0
114674.0,0.5184,0
114688.0,0.4492,0
114701.0,0.4834,0
114714.0,0.5065,0
114728.0,0.563,0
114741.0,0.416,0
114754.0,0.4811,0
114768.0,0.4943,0
114781.0,0.473,0
114794.0,0.4206,0
114808.0,0.521,0
114821.0,0.5274,0
114834.0,0.5523,0
114848.0,0.4105,0
114861.0,0.499,0
114874.0,0.5011,0
114888.0,0.4685,0
114901.0,0.3376,0
114914.0,0.4285,0
114928.0,0.4915,0
114941.0,0.4129,0
114954.0,0.3719,0
114968.0,0.5237,0
114981.0,0.4723,0
114994.0,0.4318,0
115008.0,0.3989,0
115021.0,0.454,0
115034.0,0.401,0
115048.0,0.4257,0
115061.0,0.3816,0
115074.0,0.4574,0
115088.0,0.4282,0
115101.0,0.4173,0
115114.0,0.379,0
115128.0,0.467,0
115141.0,0.4072,0
115154.0,0.3847,0
115168.0,0.401,0
115181.0,0.3867,0
115194.0,0.3966,0
115208.0,0.4431,0
115221.0,0.3197,0
115234.0,0.4064,0
115248.0,0.5037,0
115261.0,0.4654,0
115274.0,0.4072,0
115288.0,0.5129,0
115301.0,0.5599,0
115314.0,0.5184,0
115328.0,0.5396,0
115341.0,0.5905,0
115354.0,0.5828,0
115368.0,0.5945,0
115381.0,0.4966,0
115394.0,0.5224,0
115408.0,0.5153,0
115421.0,0.446,0
115434.0,0.4288,0
115448.0,0.4577,0
115461.0,0.3515,0
115474.0,0.3443,0
115488.0,0.3113,0
115501.0,0.3614,0
115514.0,0.4156,0
115528.0,0.4271,0
115541.0,0.3691,0
115554.0,0.4238,0
115568.0,0.4374,0
115581.0,0.4535,0
115594.0,0.4157,0
115608.0,0.4838,0
115621.0,0.4901,0
115634.0,0.3921,0
115648.0,0.479,0
115661.0,0.4515,0
115674.0,0.4048,0
115688.0,0.4499,0
115701.0,0.3973,0
115714.0,0.4319,0
115728.0,0.4702,0
115741.0,0.4281,0
115754.0,0.3589,0
115768.0,0.396,0
115781.0,0.3391,0
115794.0,0.3345,0
115808.0,0.417,0
115821.0,0.416,0
115834.0,0.3887,0
115848.0,0.4108,0
115861.0,0.3356,0
115874.0,0.4509,0
115888.0,0.5325,0
115901.0,0.4292,0
115914.0,0.3926,0
115928.0,0.5373,0
115954.0,0.4689,0
115968.0,0.5704,0
115981.0,0.5488,0
115994.0,0.5389,0
116008.0,0.6248,0
116021.0,0.6257,0
116034.0,0.5657,0
116048.0,0.6523,0
116061.0,0.5658,0
116074.0,0.5671,0
116088.0,0.6177,0
116101.0,0.6511,0
116114.0,0.5474,0
116128.0,0.6033,0
116141.0,0.5989,0
116154.0,0.5557,0
116168.0,0.5207,0
116181.0,0.5674,0
116194.0,0.479,0
116208.0,0.475,0
116221.0,0.4028,0
116234.0,0.4702,0
116248.0,0.5044,0
116261.0,0.4991,0
116274.0,0.3996,0
116288.0,0.4745,0
116301.0,0.456,0
116314.0,0.4166,0
116341.0,0.5007,0
116354.0,0.3852,0
116368.0,0.4014,0
116381.0,0.3325,0
116394.0,0.3878,0
116408.0,0.3433,0
116421.0,0.3973,0
116434.0,0.3218,0
116448.0,0.4597,0
116461.0,0.4034,0
116474.0,0.3484,0
116488.0,0.399,0
116501.0,0.4401,0
116514.0,0.2613,0
116528.0,0.3783,0
116541.0,0.3905,0
116554.0,0.4047,0
116568.0,0.3159,0
116581.0,0.4452,0
116594.0,0.4122,0
116608.0,0.4888,0
116621.0,0.4231,0
116634.0,0.4593,0
116648.0,0.4892,0
116661.0,0.5523,0
116674.0,0.4088,0
116688.0,0.5038,0
116701.0,0.52,0
116714.0,0.542,0
116728.0,0.4193,0
116741.0,0.5468,0
116754.0,0.4641,0
116768.0,0.4868,0
116781.0,0.4027,0
116794.0,0.4898,0
116808.0,0.3996,0
116821.0,0.4518,0
116834.0,0.3556,0
116848.0,0.4926,0
116861.0,0.4252,0
116874.0,0.4129,0
116888.0,0.4875,0
116901.0,0.533,0
116914.0,0.4516,0
116928.0,0.5437,0
116941.0,0.4512,0
116954.0,0.5258,0
116968.0,0.3762,0
116981.0,0.4718,0
116994.0,0.4491,0
117008.0,0.5177,0
117021.0,0.4176,0
117034.0,0.4725,0
117048.0,0.4834,0
117061.0,0.4918,0
117074.0,0.4267,0
117088.0,0.5633,0
117101.0,0.5033,0
117114.0,0.4965,0
117128.0,0.4467,0
117141.0,0.4879,0
117154.0,0.3733,0
117168.0,0.4288,0
117181.0,0.3394,0
117194.0,0.4455,0
117208.0,0.338,0
117221.0,0.4028,0
117234.0,0.3888,0
117248.0,0.5227,0
117261.0,0.3996,0
117274.0,0.4706,0
117288.0,0.4969,0
117301.0,0.5567,0
117314.0,0.5312,0
117328.0,0.6189,0
117341.0,0.5651,0
117354.0,0.641,0
117368.0,0.5816,0
117381.0,0.6749,0
117394.0,0.5542,0
117408.0,0.5904,0
117421.0,0.4983,0
117434.0,0.5485,0
117448.0,0.4834,0
117461.0,0.5007,0
117474.0,0.4159,0
117488.0,0.4885,0
117501.0,0.4148,0
117514.0,0.462,0
117528.0,0.3906,0
117541.0,0.4756,0
117554.0,0.4294,0
117568.0,0.444,0
117581.0,0.3376,0
117594.0,0.4684,0
117608.0,0.4525,0
117621.0,0.4987,0
117634.0,0.3757,0
117648.0,0.475,0
117661.0,0.4573,0
117674.0,0.5101,0
117688.0,0.4511,0
117701.0,0.4489,0
117714.0,0.3789,0
117728.0,0.5064,0
117741.0,0.384,0
117754.0,0.3553,0
117768.0,0.4346,0
117781.0,0.4101,0
117794.0,0.2722,0
117808.0,0.3762,0
117821.0,0.3518,0
117834.0,0.3119,0
117848.0,0.3257,0
117861.0,0.3672,0
117874.0,0.3355,0
117888.0,0.4357,0
117901.0,0.3004,0
117914.0,0.426,0
117928.0,0.4051,0
117941.0,0.4095,0
117954.0,0.4427,0
117968.0,0.5494,0
117981.0,0.4389,0
117994.0,0.4515,0
118008.0,0.5186,0
118021.0,0.5698,0
118034.0,0.4628,0
118048.0,0.477,0
118061.0,0.4701,0
118074.0,0.4031,0
118088.0,0.3973,0
118101.0,0.4733,0
118114.0,0.442,0
118128.0,0.5018,0
118141.0,0.3845,0
118154.0,0.3984,0
118168.0,0.4557,0
118181.0,0.4641,0
118194.0,0.4138,0
118208.0,0.4877,0
118221.0,0.445,0
118234.0,0.4614,0
118248.0,0.4926,0
118261.0,0.526,0
118274.0,0.5433,0
118288.0,0.5875,0
118301.0,0.4738,0
118314.0,0.5227,0
118328.0,0.5806,0
