time_ms,accel_x,accel_y,accel_z,pitch,roll,sync
1273326.0,-0.013,-0.014,0.043,-16.99,16.42,0
1273331.0,0.014,0.032,0.034,41.05,-21.89,0
1273336.0,-0.03,0.048,0.005,58.27,80.34,0
1273341.0,0.011,-0.016,0.027,-29.33,-22.8,0
1273346.0,0.018,-0.002,-0.009,-5.09,-116.96,0
1273351.0,-0.015,-0.033,-0.002,-65.08,98.08,0
1273356.0,0.002,0.003,0.024,6.95,-3.78,0
1273361.0,-0.001,-0.002,0.015,-7.15,3.13,0
1273366.0,-0.01,0.013,0.015,34.97,35.39,0
1273371.0,-0.003,-0.009,-0.04,-12.53,175.49,0
1273376.0,0.035,-0.016,0.017,-22.55,-64.17,0
1273381.0,-0.025,0.003,-0.002,6.78,94.97,0
1273386.0,-0.032,-0.023,-0.064,-18.02,153.63,0
1273391.0,-0.006,-0.021,-0.033,-31.88,170.47,0
1273396.0,0.004,-0.011,0.022,-27.26,-10.38,0
1273401.0,-0.008,-0.007,0.003,-38.24,71.73,0
1273406.0,0.014,-0.009,0.027,-16.82,-27.04,0
1273411.0,0.006,0.008,-0.019,21.2,-161.35,0
1273416.0,0.014,0.013,0.01,36.8,-54.11,0
1273421.0,0.016,0.005,0.019,12.02,-39.45,0
1273426.0,0.021,-0.014,0.015,-28.55,-54.86,0
1273431.0,-0.003,0.01,-0.002,69.2,124.0,0
1273436.0,-0.013,-0.019,0.003,-54.96,78.34,0
1273441.0,-0.022,-0.009,-0.024,-15.47,136.69,0
1273446.0,0.018,0.025,0.024,38.9,-37.2,0
1273451.0,-0.001,-0.004,0.012,-19.07,3.74,0
1273456.0,-0.008,0.02,-0.019,43.84,157.12,0
1273461.0,0.026,0.025,0.017,38.61,-56.35,0
1273466.0,-0.018,0.029,-0.019,48.62,137.13,0
1273471.0,0.004,0.003,-0.031,5.42,-172.64,0
1273476.0,-0.025,-0.033,-0.007,-52.06,105.67,0
1273481.0,0.023,0.015,0.027,22.95,-41.05,0
1273486.0,0.028,0.013,-0.036,15.46,-141.94,0
1273491.0,-0.013,-0.026,-0.002,-63.33,99.57,0
1273496.0,0.009,-0.014,0.0,-57.54,-88.43,0
1273501.0,0.006,-0.007,0.031,-11.69,-11.51,0
1273506.0,0.004,0.001,-0.002,7.02,-118.35,0
1273511.0,-0.02,-0.009,0.024,-16.05,39.52,0
1273516.0,0.014,-0.002,0.003,-7.57,-79.01,0
1273521.0,0.023,-0.023,0.029,-32.24,-38.62,0
1273526.0,0.011,-0.011,-0.031,-19.16,-160.11,0
1273531.0,0.023,0.02,0.019,33.14,-50.04,0
1273536.0,0.021,-0.009,0.029,-14.2,-35.61,0
1273541.0,0.018,0.017,-0.021,31.62,-139.26,0
1273546.0,-0.018,-0.009,0.024,-16.79,35.98,0
1273551.0,-0.008,-0.011,-0.021,-26.64,159.47,0
1273556.0,0.026,-0.019,0.01,-34.2,-68.97,0
1273561.0,-0.003,0.015,-0.038,21.34,175.21,0
1273566.0,0.002,-0.028,0.029,-44.16,-3.15,0
1273571.0,-0.015,0.041,0.007,67.75,63.92,0
1273576.0,0.009,0.015,-0.024,30.56,-159.68,0
1273581.0,-0.001,0.001,0.027,1.2,1.72,0
1273586.0,0.011,-0.033,-0.017,-58.82,-145.93,0
1273591.0,-0.013,0.003,0.012,9.49,46.28,0
1273596.0,-0.001,0.008,-0.012,33.36,176.11,0
1273601.0,-0.01,-0.031,0.015,-59.62,35.39,0
1273606.0,-0.02,0.008,-0.036,10.72,150.78,0
1273611.0,0.006,-0.021,0.003,-71.79,-67.57,0
1273616.0,-0.001,0.008,0.019,21.74,2.36,0
1273621.0,0.045,-0.004,0.007,-5.33,-80.57,0
1273626.0,0.004,0.001,-0.012,2.58,-161.21,0
1273631.0,0.026,-0.023,-0.026,-32.64,-135.62,0
1273636.0,0.023,-0.035,-0.012,-53.72,-116.88,0
1273641.0,-0.022,0.017,-0.007,36.51,107.26,0
1273646.0,-0.015,0.02,0.007,49.42,63.92,0
1273651.0,-0.044,-0.021,-0.033,-20.86,127.17,0
1273656.0,-0.039,-0.016,-0.076,-10.69,152.89,0
1273661.0,-0.01,0.005,-0.072,4.23,171.75,0
1273666.0,0.052,0.027,0.046,21.25,-48.6,0
1273671.0,0.011,-0.035,0.067,-27.4,-9.43,0
1273676.0,0.045,-0.016,0.079,-10.1,-29.42,0
1273681.0,0.026,0.013,0.022,20.47,-49.53,0
1273686.0,-0.027,0.029,-0.06,24.09,155.53,0
1273691.0,-0.018,0.005,-0.11,2.75,170.92,0
1273696.0,-0.027,-0.045,-0.043,-41.53,147.66,0
1273701.0,0.004,0.027,0.017,57.01,-13.21,0
1273706.0,0.033,-0.016,-0.002,-26.29,-93.77,0
1273711.0,0.006,0.013,0.055,12.68,-6.58,0
1273716.0,-0.008,-0.023,0.034,-33.98,13.3,0
1273721.0,0.021,0.01,-0.012,23.04,-119.48,0
1273726.0,0.011,0.005,-0.019,13.68,-149.43,0
1273731.0,-0.008,0.017,-0.026,32.4,162.99,0
1273736.0,-0.022,0.003,0.015,6.31,56.83,0
1273741.0,0.002,-0.019,-0.002,-81.8,-143.45,0
1273746.0,0.006,0.01,-0.014,33.18,-155.68,0
1273751.0,0.018,-0.007,-0.026,-11.73,-144.88,0
1273756.0,0.028,0.008,-0.002,15.45,-94.41,0
1273761.0,0.026,0.034,0.015,49.2,-60.23,0
1273766.0,0.011,0.003,-0.024,6.43,-154.76,0
1273771.0,0.03,0.015,-0.002,26.15,-94.06,0
1273776.0,0.004,0.022,-0.002,78.41,-118.35,0
1273781.0,0.009,0.025,0.024,43.6,-19.95,0
1273786.0,0.011,0.032,-0.009,65.32,-129.88,0
1273791.0,-0.001,0.01,0.0,85.3,73.24,0
1273796.0,0.002,-0.011,-0.017,-34.52,-174.48,0
1273801.0,-0.008,-0.011,0.012,-38.04,33.17,0
1273806.0,-0.013,-0.047,0.005,-73.83,68.5,0
1273811.0,-0.006,0.029,-0.024,50.26,166.74,0
1273816.0,0.004,0.025,-0.014,59.08,-164.22,0
1273821.0,-0.022,-0.016,-0.014,-31.5,122.3,0
1273826.0,-0.001,0.003,-0.026,6.45,178.25,0
1273831.0,0.016,0.008,0.019,17.13,-39.45,0
1273836.0,-0.003,-0.009,-0.04,-12.53,175.49,0
1273841.0,0.014,-0.011,-0.012,-32.47,-130.85,0
