time_s,source,weight_kg,accel_x,accel_y,accel_z,norm_accel,pitch_deg,roll_deg,angle_deg,L_mm,sync
686.696000,accel,,-0.042000,0.262000,0.109000,0.286861,65.970000,21.080000,,,0
686.701000,weight,4.909800,,,,,,,,,0
686.701000,accel,,0.054000,-0.300000,-0.068000,0.312314,-73.900000,-141.730000,,,0
686.706000,accel,,0.006000,0.210000,0.128000,0.246008,58.510000,-2.600000,,,0
686.711000,accel,,0.118000,-0.260000,-0.068000,0.293510,-62.270000,-119.910000,,,0
686.714000,weight,4.816500,,,,,,,,,0
686.716000,accel,,0.013000,0.301000,0.128000,0.327344,66.790000,-5.790000,,,0
686.721000,accel,,0.154000,-0.245000,-0.063000,0.296159,-55.800000,-112.310000,,,0
686.726000,accel,,-0.104000,0.181000,0.006000,0.208837,59.980000,86.630000,,,0
686.728000,weight,4.110100,,,,,,,,,0
686.731000,accel,,0.128000,-0.200000,0.004000,0.237487,-57.360000,-88.320000,,,0
686.736000,accel,,-0.190000,0.279000,0.080000,0.346902,53.460000,67.130000,,,0
686.741000,weight,4.282600,,,,,,,,,0
686.741000,accel,,0.114000,-0.300000,-0.049000,0.324649,-67.630000,-113.310000,,,0
686.746000,accel,,-0.135000,0.303000,0.071000,0.339227,63.230000,62.400000,,,0
686.751000,accel,,0.145000,-0.303000,-0.020000,0.336503,-64.240000,-97.940000,,,0
686.754000,weight,5.063500,,,,,,,,,0
686.756000,accel,,-0.044000,0.257000,0.100000,0.279258,67.050000,24.070000,,,0
686.761000,accel,,0.164000,-0.231000,0.059000,0.289375,-52.990000,-70.250000,,,0
686.766000,accel,,-0.030000,0.202000,0.066000,0.214616,70.280000,24.510000,,,0
686.768000,weight,5.305400,,,,,,,,,0
686.771000,accel,,0.188000,-0.185000,-0.149000,0.302936,-37.700000,-128.520000,,,0
686.776000,accel,,-0.131000,0.222000,0.032000,0.259748,58.710000,76.040000,,,0
686.781000,weight,4.610800,,,,,,,,,0
686.781000,accel,,0.195000,-0.207000,0.056000,0.289845,-45.570000,-73.860000,,,0
686.786000,accel,,-0.150000,0.078000,0.071000,0.183371,25.180000,64.710000,,,0
686.791000,accel,,0.075000,-0.214000,-0.142000,0.267554,-53.080000,-152.130000,,,0
686.794000,weight,4.187700,,,,,,,,,0
686.796000,accel,,-0.095000,0.226000,-0.006000,0.245228,67.250000,93.520000,,,0
686.801000,accel,,0.228000,0.020000,0.133000,0.264713,4.420000,-59.790000,,,0
686.806000,accel,,-0.202000,0.073000,0.018000,0.215539,19.780000,84.890000,,,0
686.808000,weight,4.433900,,,,,,,,,0
686.811000,accel,,0.236000,-0.262000,-0.147000,0.382033,-43.330000,-121.970000,,,0
686.816000,accel,,-0.155000,0.092000,0.013000,0.180715,30.740000,85.070000,,,0
686.821000,weight,4.300700,,,,,,,,,0
686.821000,accel,,0.092000,0.066000,0.104000,0.153740,25.360000,-41.420000,,,0
686.826000,accel,,-0.169000,0.049000,0.064000,0.187238,15.230000,69.370000,,,0
686.831000,accel,,0.221000,-0.051000,0.143000,0.268125,-11.050000,-57.200000,,,0
686.834000,weight,4.159400,,,,,,,,,0
686.836000,accel,,-0.222000,0.016000,0.107000,0.246960,3.640000,64.290000,,,0
686.841000,accel,,0.228000,-0.023000,-0.106000,0.252486,-5.140000,-114.970000,,,0
686.846000,accel,,-0.243000,0.159000,-0.171000,0.337003,28.180000,125.120000,,,0
686.848000,weight,4.355700,,,,,,,,,0
686.851000,accel,,0.252000,-0.207000,0.023000,0.326928,-39.240000,-84.820000,,,0
686.856000,accel,,-0.174000,0.178000,0.114000,0.273781,40.660000,56.760000,,,0
686.861000,weight,4.200700,,,,,,,,,0
686.861000,accel,,0.193000,-0.140000,-0.298000,0.381645,-21.530000,-147.120000,,,0
686.866000,accel,,-0.253000,0.056000,-0.109000,0.281116,11.570000,113.290000,,,0
686.871000,accel,,0.217000,-0.133000,0.150000,0.295429,-26.770000,-55.320000,,,0
686.874000,weight,3.665000,,,,,,,,,0
686.876000,accel,,-0.224000,-0.011000,0.107000,0.248487,-2.470000,64.530000,,,0
686.881000,accel,,0.284000,0.059000,0.147000,0.325186,10.410000,-62.530000,,,0
686.886000,accel,,-0.169000,0.011000,0.135000,0.216580,2.870000,51.280000,,,0
686.888000,weight,3.626100,,,,,,,,,0
686.891000,accel,,0.322000,-0.080000,0.114000,0.350828,-13.210000,-70.510000,,,0
686.896000,accel,,-0.109000,-0.090000,-0.003000,0.141386,-39.410000,91.800000,,,0
686.901000,weight,3.872100,,,,,,,,,0
686.901000,accel,,0.329000,0.006000,-0.080000,0.338640,1.030000,-103.670000,,,0
686.906000,accel,,-0.272000,-0.023000,0.116000,0.296596,-4.380000,66.850000,,,0
686.911000,accel,,0.331000,-0.047000,-0.147000,0.365211,-7.320000,-113.930000,,,0
686.914000,weight,3.724100,,,,,,,,,0
686.916000,accel,,-0.222000,-0.061000,-0.185000,0.295347,-11.920000,129.910000,,,0
686.921000,accel,,0.394000,0.123000,0.152000,0.439851,16.290000,-68.860000,,,0
686.926000,accel,,-0.313000,-0.083000,0.025000,0.324781,-14.740000,85.370000,,,0
686.928000,weight,3.603000,,,,,,,,,0
686.931000,accel,,0.286000,0.056000,0.018000,0.291986,11.130000,-86.370000,,,0
686.936000,accel,,-0.337000,-0.128000,0.013000,0.360724,-20.810000,87.730000,,,0
686.941000,weight,3.840100,,,,,,,,,0
686.941000,accel,,0.298000,-0.320000,-0.171000,0.469516,-42.930000,-119.860000,,,0
686.946000,accel,,-0.308000,-0.106000,0.011000,0.325916,-19.070000,87.970000,,,0
686.951000,accel,,0.296000,0.107000,0.085000,0.326021,19.120000,-73.930000,,,0
686.954000,weight,4.786400,,,,,,,,,0
686.956000,accel,,-0.147000,-0.171000,0.088000,0.242062,-44.940000,59.290000,,,0
686.961000,accel,,0.408000,0.109000,-0.355000,0.551697,11.390000,-131.050000,,,0
686.966000,accel,,-0.186000,-0.202000,-0.104000,0.293626,-43.540000,119.250000,,,0
686.968000,weight,5.198700,,,,,,,,,0
686.971000,accel,,0.324000,0.116000,-0.185000,0.390713,17.280000,-119.760000,,,0
686.976000,accel,,-0.258000,-0.111000,0.193000,0.340784,-19.070000,53.170000,,,0
686.981000,weight,4.423800,,,,,,,,,0
686.981000,accel,,-0.248000,-0.231000,-0.173000,0.380518,-37.350000,124.970000,,,0
686.986000,accel,,-0.387000,-0.286000,0.080000,0.487817,-35.900000,78.260000,,,0
686.991000,accel,,0.391000,0.064000,-0.197000,0.442477,8.250000,-116.770000,,,0
686.994000,weight,4.256600,,,,,,,,,0
686.996000,accel,,-0.241000,-0.260000,-0.015000,0.354832,-47.110000,93.660000,,,0
687.001000,accel,,0.463000,0.382000,-0.341000,0.690343,33.590000,-126.370000,,,0
687.006000,accel,,-0.238000,0.190000,0.047000,0.308144,38.090000,78.880000,,,0
687.008000,weight,4.496000,,,,,,,,,0
687.011000,accel,,0.408000,-0.276000,-0.226000,0.541956,-30.650000,-118.990000,,,0
687.016000,accel,,-0.238000,0.310000,0.054000,0.394538,51.760000,77.230000,,,0
687.021000,weight,4.354200,,,,,,,,,0
687.021000,accel,,-0.250000,-0.260000,-0.209000,0.416870,-38.510000,129.900000,,,0
687.026000,accel,,-0.279000,0.284000,0.023000,0.398781,45.380000,85.310000,,,0
687.031000,accel,,0.389000,-0.236000,-0.248000,0.518190,-27.080000,-122.490000,,,0
687.034000,weight,4.482400,,,,,,,,,0
687.036000,accel,,-0.200000,0.241000,-0.008000,0.313281,50.240000,92.350000,,,0
687.041000,accel,,0.461000,-0.339000,-0.370000,0.681426,-29.830000,-128.750000,,,0
687.046000,accel,,0.138000,0.274000,0.066000,0.313809,60.920000,-64.360000,,,0
687.048000,weight,5.046500,,,,,,,,,0
687.051000,accel,,-0.358000,-0.296000,-0.214000,0.511445,-35.320000,120.880000,,,0
687.056000,accel,,0.128000,0.332000,-0.042000,0.358290,67.920000,-108.070000,,,0
687.061000,weight,5.337300,,,,,,,,,0
687.061000,accel,,-0.277000,-0.322000,-0.343000,0.545951,-36.130000,141.140000,,,0
687.066000,accel,,0.202000,0.281000,0.138000,0.372571,48.990000,-55.710000,,,0
687.071000,accel,,-0.193000,-0.260000,-0.171000,0.366183,-45.210000,131.560000,,,0
687.074000,weight,5.087500,,,,,,,,,0
687.076000,accel,,0.020000,0.116000,-0.140000,0.182910,39.420000,-171.790000,,,0
687.081000,accel,,-0.200000,-0.205000,-0.221000,0.361754,-34.450000,137.880000,,,0
687.086000,accel,,0.058000,0.313000,0.152000,0.352756,62.450000,-21.030000,,,0
687.088000,weight,4.527800,,,,,,,,,0
687.091000,accel,,-0.279000,-0.253000,-0.305000,0.484639,-31.410000,137.550000,,,0
687.096000,accel,,0.020000,0.317000,-0.121000,0.339897,68.900000,-170.510000,,,0
687.101000,weight,4.131100,,,,,,,,,0
687.101000,accel,,-0.274000,-0.370000,-0.281000,0.539386,-43.270000,135.710000,,,0
687.106000,accel,,0.102000,0.284000,-0.066000,0.308895,66.910000,-122.880000,,,0
687.111000,accel,,-0.274000,-0.217000,-0.245000,0.426837,-30.480000,131.800000,,,0
687.114000,weight,4.906200,,,,,,,,,0
687.116000,accel,,0.063000,0.358000,0.121000,0.383111,69.110000,-27.600000,,,0
687.121000,accel,,-0.135000,-0.348000,-0.231000,0.438965,-52.460000,149.600000,,,0
687.126000,accel,,0.015000,0.202000,-0.001000,0.202559,85.640000,-93.850000,,,0
687.128000,weight,4.973200,,,,,,,,,0
687.131000,accel,,-0.246000,-0.233000,-0.164000,0.376432,-38.330000,123.710000,,,0
687.136000,accel,,0.092000,0.320000,0.114000,0.351937,65.390000,-38.940000,,,0
687.141000,weight,4.697000,,,,,,,,,0
687.141000,accel,,-0.281000,-0.382000,-0.365000,0.598423,-39.640000,142.360000,,,0
687.146000,accel,,0.008000,0.289000,-0.193000,0.347612,56.260000,-177.560000,,,0
687.151000,accel,,-0.123000,-0.221000,-0.111000,0.276208,-53.110000,132.000000,,,0
687.154000,weight,4.490600,,,,,,,,,0
687.156000,accel,,0.015000,0.365000,0.090000,0.376231,75.970000,-9.720000,,,0
687.161000,accel,,-0.195000,-0.458000,-0.463000,0.679822,-42.370000,157.140000,,,0
687.166000,accel,,0.138000,0.334000,0.021000,0.361996,67.400000,-81.520000,,,0
687.168000,weight,4.075700,,,,,,,,,0
687.171000,accel,,-0.205000,-0.243000,-0.011000,0.318112,-49.820000,92.970000,,,0
687.176000,accel,,0.023000,0.346000,-0.111000,0.364096,71.850000,-168.520000,,,0
687.181000,weight,3.401000,,,,,,,,,0
687.181000,accel,,-0.293000,-0.329000,-0.408000,0.600461,-33.220000,144.280000,,,0
687.186000,accel,,0.013000,0.265000,0.329000,0.422652,38.760000,-2.260000,,,0
687.191000,accel,,-0.207000,-0.291000,0.011000,0.357283,-54.490000,86.980000,,,0
687.194000,weight,4.596900,,,,,,,,,0
687.196000,accel,,-0.088000,0.327000,-0.123000,0.360280,65.190000,144.590000,,,0
687.201000,accel,,-0.171000,-0.324000,-0.231000,0.433103,-48.440000,143.420000,,,0
687.206000,accel,,0.152000,0.353000,0.164000,0.417862,57.660000,-42.770000,,,0
687.208000,weight,5.928400,,,,,,,,,0
687.211000,accel,,-0.090000,-0.315000,-0.377000,0.499454,-39.090000,166.580000,,,0
687.216000,accel,,0.073000,0.289000,-0.197000,0.357294,53.910000,-159.740000,,,0
687.221000,weight,5.350400,,,,,,,,,0
687.221000,accel,,-0.009000,-0.291000,0.016000,0.291578,-86.480000,28.510000,,,0
687.226000,accel,,0.102000,0.195000,0.222000,0.312591,38.680000,-24.630000,,,0
687.231000,accel,,-0.169000,-0.281000,-0.351000,0.480336,-35.850000,154.270000,,,0
687.234000,weight,3.627900,,,,,,,,,0
687.236000,accel,,-0.040000,0.341000,0.025000,0.344247,82.150000,57.470000,,,0
687.241000,accel,,-0.179000,-0.226000,0.123000,0.313442,-46.180000,55.330000,,,0
687.246000,accel,,-0.061000,0.284000,0.167000,0.335061,57.980000,20.180000,,,0
687.248000,weight,3.334000,,,,,,,,,0
687.251000,accel,,-0.052000,-0.257000,-0.279000,0.382876,-42.230000,169.510000,,,0
687.256000,accel,,-0.016000,0.384000,0.006000,0.384380,87.490000,68.650000,,,0
687.261000,weight,4.704400,,,,,,,,,0
687.261000,accel,,-0.035000,-0.322000,-0.121000,0.345760,-68.670000,163.890000,,,0
687.266000,accel,,0.255000,0.284000,0.169000,0.417423,42.870000,-56.460000,,,0
687.271000,accel,,-0.076000,-0.365000,-0.181000,0.414442,-61.790000,157.290000,,,0
687.274000,weight,4.605200,,,,,,,,,0
687.276000,accel,,0.070000,0.363000,-0.044000,0.372297,77.090000,-122.060000,,,0
687.281000,accel,,-0.085000,-0.343000,-0.171000,0.392575,-60.920000,153.530000,,,0
687.286000,accel,,-0.037000,0.334000,0.100000,0.350607,72.350000,20.530000,,,0
687.288000,weight,3.649100,,,,,,,,,0
687.291000,accel,,-0.126000,-0.293000,-0.121000,0.341125,-59.250000,133.810000,,,0
687.296000,accel,,-0.190000,0.415000,0.049000,0.459049,64.660000,75.510000,,,0
687.301000,weight,3.998600,,,,,,,,,0
687.301000,accel,,-0.064000,-0.267000,-0.161000,0.318286,-56.970000,158.500000,,,0
687.306000,accel,,0.003000,0.200000,0.044000,0.204805,77.430000,-4.410000,,,0
687.311000,accel,,-0.042000,-0.334000,-0.157000,0.371442,-64.090000,164.970000,,,0
687.314000,weight,4.925100,,,,,,,,,0
687.316000,accel,,0.003000,0.281000,-0.035000,0.283187,82.960000,-174.330000,,,0
687.321000,accel,,-0.030000,-0.219000,-0.214000,0.307664,-45.360000,172.000000,,,0
687.326000,accel,,0.104000,0.286000,0.100000,0.320331,63.300000,-46.260000,,,0
687.328000,weight,5.003500,,,,,,,,,0
687.331000,accel,,-0.078000,-0.257000,-0.159000,0.312112,-55.450000,153.890000,,,0
687.336000,accel,,-0.044000,0.301000,0.040000,0.306818,78.790000,48.260000,,,0
687.341000,weight,4.069500,,,,,,,,,0
687.341000,accel,,-0.143000,-0.341000,-0.140000,0.395386,-59.640000,134.450000,,,0
687.346000,accel,,-0.071000,0.380000,0.114000,0.403035,70.540000,31.860000,,,0
687.351000,accel,,-0.078000,-0.420000,-0.288000,0.515197,-54.590000,164.870000,,,0
687.354000,weight,4.235700,,,,,,,,,0
687.356000,accel,,-0.157000,0.387000,-0.075000,0.424315,65.770000,115.610000,,,0
687.361000,accel,,0.039000,-0.279000,-0.097000,0.297945,-69.460000,-157.880000,,,0
687.366000,accel,,-0.044000,0.279000,0.056000,0.287946,75.560000,38.230000,,,0
687.368000,weight,4.853900,,,,,,,,,0
687.371000,accel,,0.114000,-0.231000,-0.145000,0.295604,-51.470000,-141.870000,,,0
687.376000,accel,,-0.042000,0.272000,0.114000,0.297899,65.930000,20.270000,,,0
687.381000,weight,4.609900,,,,,,,,,0
687.381000,accel,,0.102000,-0.202000,0.004000,0.226327,-63.310000,-87.890000,,,0
687.386000,accel,,-0.035000,0.269000,0.121000,0.297030,64.940000,16.070000,,,0
687.391000,accel,,-0.001000,-0.296000,-0.075000,0.305356,-75.710000,178.970000,,,0
687.394000,weight,4.233600,,,,,,,,,0
687.396000,accel,,-0.109000,0.291000,0.092000,0.324077,63.840000,49.760000,,,0
687.401000,accel,,0.039000,-0.214000,-0.018000,0.218268,-78.600000,-114.340000,,,0
687.406000,accel,,-0.114000,0.202000,0.013000,0.232312,60.470000,83.320000,,,0
687.408000,weight,4.227400,,,,,,,,,0
687.411000,accel,,0.109000,-0.221000,-0.181000,0.305750,-46.400000,-148.940000,,,0
687.416000,accel,,-0.095000,0.272000,-0.030000,0.289671,69.930000,107.440000,,,0
687.421000,weight,4.360400,,,,,,,,,0
687.421000,accel,,0.157000,-0.296000,-0.082000,0.344948,-59.080000,-117.750000,,,0
687.426000,accel,,-0.102000,0.269000,0.152000,0.325375,55.790000,33.810000,,,0
687.431000,accel,,0.066000,-0.166000,-0.001000,0.178642,-68.450000,-90.900000,,,0
687.434000,weight,3.709500,,,,,,,,,0
687.436000,accel,,-0.169000,0.169000,0.085000,0.253667,41.750000,63.250000,,,0
687.441000,accel,,0.121000,-0.183000,-0.027000,0.221041,-55.930000,-102.770000,,,0
687.446000,accel,,-0.214000,0.169000,0.044000,0.276212,37.640000,78.290000,,,0
687.448000,weight,4.096300,,,,,,,,,0
687.451000,accel,,0.138000,-0.145000,-0.032000,0.202714,-45.710000,-103.160000,,,0
687.456000,accel,,-0.085000,0.222000,0.047000,0.242318,66.310000,61.180000,,,0
687.461000,weight,4.611300,,,,,,,,,0
687.461000,accel,,0.126000,-0.193000,-0.149000,0.274456,-44.620000,-139.980000,,,0
687.466000,accel,,-0.143000,0.083000,0.028000,0.167696,29.640000,79.010000,,,0
687.471000,accel,,0.221000,-0.128000,0.006000,0.255462,-30.040000,-88.410000,,,0
687.474000,weight,4.474000,,,,,,,,,0
687.476000,accel,,-0.080000,0.262000,0.090000,0.288347,65.300000,41.780000,,,0
687.481000,accel,,0.157000,-0.059000,-0.037000,0.171753,-20.000000,-103.270000,,,0
687.486000,accel,,-0.181000,-0.059000,0.071000,0.203182,-16.780000,68.630000,,,0
687.488000,weight,3.918200,,,,,,,,,0
687.491000,accel,,0.262000,-0.121000,0.176000,0.338025,-20.940000,-56.090000,,,0
687.496000,accel,,-0.238000,0.078000,0.009000,0.250617,18.080000,87.950000,,,0
687.501000,weight,3.624000,,,,,,,,,0
687.501000,accel,,0.255000,0.068000,-0.363000,0.448796,8.760000,-144.900000,,,0
687.506000,accel,,-0.150000,0.104000,0.167000,0.247396,24.950000,41.970000,,,0
687.511000,accel,,0.286000,-0.195000,0.157000,0.380092,-30.880000,-61.230000,,,0
687.514000,weight,3.752800,,,,,,,,,0
687.516000,accel,,-0.023000,0.157000,-0.011000,0.159057,80.860000,114.860000,,,0
687.521000,accel,,0.104000,-0.013000,-0.063000,0.122287,-6.140000,-121.320000,,,0
687.526000,accel,,-0.121000,0.121000,0.061000,0.181667,41.730000,63.180000,,,0
687.528000,weight,3.374200,,,,,,,,,0
687.531000,accel,,0.224000,-0.281000,-0.054000,0.363391,-50.720000,-103.500000,,,0
687.536000,accel,,-0.238000,0.121000,-0.025000,0.268160,26.780000,95.980000,,,0
687.541000,weight,3.026000,,,,,,,,,0
687.541000,accel,,0.217000,-0.250000,-0.035000,0.332887,-48.760000,-99.070000,,,0
687.546000,accel,,-0.229000,0.119000,0.138000,0.292653,23.940000,58.940000,,,0
687.551000,accel,,0.207000,-0.229000,-0.075000,0.317671,-46.070000,-109.980000,,,0
687.554000,weight,3.382800,,,,,,,,,0
687.556000,accel,,-0.131000,0.008000,-0.054000,0.141919,3.430000,112.350000,,,0
687.561000,accel,,0.305000,0.061000,-0.149000,0.344887,10.200000,-116.100000,,,0
687.566000,accel,,-0.138000,0.078000,-0.073000,0.174519,26.550000,117.860000,,,0
687.568000,weight,3.986700,,,,,,,,,0
687.571000,accel,,0.403000,-0.106000,-0.238000,0.479884,-12.810000,-120.560000,,,0
687.576000,accel,,-0.145000,-0.051000,0.116000,0.192567,-15.460000,51.270000,,,0
687.581000,weight,4.026800,,,,,,,,,0
687.581000,accel,,-0.349000,-0.336000,-0.207000,0.526826,-39.680000,120.700000,,,0
687.586000,accel,,-0.219000,0.030000,0.025000,0.222454,7.740000,83.420000,,,0
687.591000,accel,,0.190000,-0.063000,-0.188000,0.274614,-13.340000,-134.640000,,,0
687.594000,weight,3.636500,,,,,,,,,0
687.596000,accel,,-0.234000,-0.049000,0.224000,0.327617,-8.610000,46.200000,,,0
687.601000,accel,,0.288000,0.078000,-0.221000,0.371307,12.100000,-127.510000,,,0
687.606000,accel,,-0.270000,0.293000,-0.015000,0.398715,47.380000,93.270000,,,0
687.608000,weight,4.336600,,,,,,,,,0
687.611000,accel,,0.315000,-0.195000,-0.269000,0.457833,-25.220000,-130.540000,,,0
687.616000,accel,,-0.100000,0.205000,0.047000,0.232882,61.760000,64.790000,,,0
687.621000,weight,4.471900,,,,,,,,,0
687.621000,accel,,-0.207000,-0.255000,-0.310000,0.451635,-34.360000,146.220000,,,0
687.626000,accel,,-0.138000,0.250000,-0.063000,0.292426,58.780000,114.660000,,,0
687.631000,accel,,0.329000,-0.212000,-0.202000,0.440442,-28.740000,-121.560000,,,0
687.634000,weight,3.898000,,,,,,,,,0
687.636000,accel,,-0.260000,0.157000,0.054000,0.308488,30.580000,78.260000,,,0
687.641000,accel,,0.274000,-0.224000,-0.166000,0.390907,-34.930000,-121.250000,,,0
687.646000,accel,,0.149000,0.298000,0.174000,0.375874,52.450000,-40.710000,,,0
687.648000,weight,3.495900,,,,,,,,,0
687.651000,accel,,-0.392000,-0.205000,-0.176000,0.476093,-25.490000,114.180000,,,0
687.656000,accel,,0.147000,0.291000,-0.116000,0.346043,57.230000,-128.250000,,,0
687.661000,accel,,-0.329000,-0.365000,-0.341000,0.598120,-37.590000,136.000000,,,0
687.666000,accel,,0.269000,0.267000,0.131000,0.401012,41.750000,-64.110000,,,0
687.671000,accel,,-0.380000,-0.159000,-0.190000,0.453631,-20.540000,116.610000,,,0
687.674000,weight,5.070200,,,,,,,,,0
687.676000,accel,,0.279000,0.181000,0.076000,0.341142,32.050000,-74.830000,,,0
687.681000,accel,,-0.226000,-0.291000,-0.224000,0.431199,-42.420000,134.650000,,,0
687.686000,accel,,0.085000,0.279000,0.004000,0.291688,73.070000,-87.470000,,,0
687.688000,weight,4.431100,,,,,,,,,0
687.691000,accel,,-0.404000,-0.166000,-0.410000,0.599059,-16.120000,135.480000,,,0
687.696000,accel,,0.102000,0.253000,-0.013000,0.273097,67.930000,-97.300000,,,0
687.701000,weight,3.790200,,,,,,,,,0
687.701000,accel,,-0.360000,-0.272000,-0.102000,0.462588,-35.950000,105.740000,,,0
687.706000,accel,,0.068000,0.281000,0.073000,0.298185,70.450000,-42.930000,,,0
687.711000,accel,,-0.243000,-0.276000,-0.377000,0.526644,-31.650000,147.170000,,,0
687.714000,weight,4.015000,,,,,,,,,0
687.716000,accel,,0.228000,0.310000,0.044000,0.387324,53.110000,-78.990000,,,0
687.721000,accel,,-0.188000,-0.253000,-0.039000,0.317607,-52.730000,101.810000,,,0
687.726000,accel,,0.276000,0.265000,0.181000,0.423275,38.700000,-56.790000,,,0
687.728000,weight,4.459300,,,,,,,,,0
687.731000,accel,,-0.214000,-0.200000,-0.303000,0.421432,-28.310000,144.690000,,,0
687.736000,accel,,0.087000,0.262000,0.016000,0.276530,71.330000,-79.780000,,,0
687.741000,weight,3.826500,,,,,,,,,0
687.741000,accel,,-0.281000,-0.238000,-0.142000,0.394676,-37.050000,116.820000,,,0
687.746000,accel,,-0.004000,0.260000,-0.023000,0.261046,84.960000,170.570000,,,0
687.751000,accel,,-0.377000,-0.238000,-0.331000,0.555278,-25.370000,131.300000,,,0
687.754000,weight,4.024700,,,,,,,,,0
687.756000,accel,,-0.013000,0.260000,0.047000,0.264534,79.380000,15.880000,,,0
687.761000,accel,,-0.334000,-0.272000,-0.226000,0.486432,-33.950000,124.080000,,,0
687.766000,accel,,0.121000,0.255000,-0.135000,0.312875,54.610000,-138.210000,,,0
687.768000,weight,4.851100,,,,,,,,,0
687.771000,accel,,-0.270000,-0.219000,-0.322000,0.473862,-27.550000,140.060000,,,0
687.776000,accel,,0.099000,0.253000,0.021000,0.272490,68.150000,-78.320000,,,0
687.781000,weight,4.879700,,,,,,,,,0
687.781000,accel,,-0.219000,-0.267000,-0.319000,0.470118,-34.560000,145.540000,,,0
687.786000,accel,,0.082000,0.207000,-0.027000,0.224281,67.250000,-108.370000,,,0
687.791000,accel,,-0.327000,-0.257000,-0.334000,0.533417,-28.840000,135.600000,,,0
687.794000,weight,3.995500,,,,,,,,,0
687.796000,accel,,0.042000,0.363000,0.032000,0.366820,81.710000,-52.110000,,,0
687.801000,accel,,-0.305000,-0.343000,-0.221000,0.509426,-42.320000,125.930000,,,0
687.806000,accel,,0.058000,0.387000,0.100000,0.403897,73.380000,-30.450000,,,0
687.808000,weight,3.434900,,,,,,,,,0
687.811000,accel,,-0.222000,-0.355000,-0.228000,0.476753,-48.160000,135.870000,,,0
687.816000,accel,,0.080000,0.384000,0.133000,0.414180,68.000000,-31.030000,,,0
687.821000,weight,4.717000,,,,,,,,,0
687.821000,accel,,-0.169000,-0.305000,-0.126000,0.370759,-55.410000,126.610000,,,0
687.826000,accel,,0.135000,0.255000,0.047000,0.292334,60.720000,-70.880000,,,0
687.831000,accel,,-0.226000,-0.181000,-0.279000,0.402092,-26.710000,140.920000,,,0
687.834000,weight,4.847200,,,,,,,,,0
687.836000,accel,,0.078000,0.272000,-0.049000,0.287174,71.340000,-122.210000,,,0
687.841000,accel,,-0.193000,-0.245000,-0.238000,0.392324,-38.680000,140.980000,,,0
687.846000,accel,,0.025000,0.253000,0.083000,0.267438,71.110000,-16.800000,,,0
687.848000,weight,4.625400,,,,,,,,,0
687.851000,accel,,-0.222000,-0.262000,-0.221000,0.408374,-39.920000,134.960000,,,0
687.856000,accel,,-0.078000,0.222000,-0.075000,0.246968,63.930000,133.990000,,,0
687.861000,weight,4.382000,,,,,,,,,0
687.861000,accel,,-0.274000,-0.221000,-0.341000,0.490100,-26.830000,141.190000,,,0
687.866000,accel,,0.003000,0.241000,-0.078000,0.253326,72.100000,-177.470000,,,0
687.871000,accel,,-0.193000,-0.171000,-0.185000,0.317356,-32.600000,133.860000,,,0
687.874000,weight,4.434600,,,,,,,,,0
687.876000,accel,,0.023000,0.289000,0.006000,0.289976,85.360000,-74.780000,,,0
687.881000,accel,,-0.212000,-0.358000,-0.382000,0.564829,-39.340000,150.950000,,,0
687.886000,accel,,0.032000,0.293000,-0.056000,0.300015,77.570000,-150.180000,,,0
687.888000,weight,4.402100,,,,,,,,,0
687.891000,accel,,-0.181000,-0.284000,-0.185000,0.384242,-47.590000,135.700000,,,0
687.896000,accel,,0.006000,0.341000,0.073000,0.348778,77.860000,-4.550000,,,0
687.901000,weight,4.101400,,,,,,,,,0
687.901000,accel,,-0.188000,-0.360000,-0.166000,0.438748,-55.130000,131.470000,,,0
687.906000,accel,,0.013000,0.396000,0.028000,0.397201,85.590000,-25.160000,,,0
687.911000,accel,,-0.200000,-0.300000,-0.377000,0.521660,-35.140000,152.040000,,,0
687.914000,weight,4.382100,,,,,,,,,0
687.916000,accel,,-0.028000,0.363000,-0.027000,0.365078,83.870000,134.670000,,,0
687.921000,accel,,-0.066000,-0.320000,-0.056000,0.331500,-74.830000,130.370000,,,0
687.926000,accel,,0.020000,0.260000,0.138000,0.295032,61.810000,-8.330000,,,0
687.928000,weight,4.717300,,,,,,,,,0
687.931000,accel,,-0.083000,-0.176000,-0.236000,0.305877,-35.150000,160.650000,,,0
687.936000,accel,,0.068000,0.241000,0.100000,0.269639,63.390000,-34.370000,,,0
687.941000,weight,4.679300,,,,,,,,,0
687.941000,accel,,-0.114000,-0.312000,-0.135000,0.358560,-60.500000,139.870000,,,0
687.946000,accel,,0.054000,0.344000,0.011000,0.348386,80.940000,-78.490000,,,0
687.951000,accel,,-0.123000,-0.224000,-0.102000,0.275153,-54.450000,129.450000,,,0
687.954000,weight,4.755600,,,,,,,,,0
687.956000,accel,,-0.049000,0.370000,0.073000,0.380303,76.590000,33.930000,,,0
687.961000,accel,,-0.162000,-0.391000,-0.293000,0.514756,-49.450000,151.110000,,,0
687.966000,accel,,-0.066000,0.243000,-0.197000,0.319709,49.430000,161.510000,,,0
687.968000,weight,5.069100,,,,,,,,,0
687.971000,accel,,-0.090000,-0.245000,-0.248000,0.360040,-42.960000,160.040000,,,0
687.976000,accel,,0.051000,0.344000,0.186000,0.394377,60.720000,-15.450000,,,0
687.981000,weight,4.624500,,,,,,,,,0
