time_ms,accel_x,accel_y,accel_z,pitch,roll,sync
1105773.0,-0.014,-0.017,0.023,-32.84,32.37,0
1105778.0,-0.007,-0.017,0.006,-61.77,50.57,0
1105783.0,0.01,-0.025,-0.011,-59.43,-138.58,0
1105788.0,0.019,-0.034,-0.001,-60.61,-93.81,0
1105793.0,-0.002,0.009,-0.044,11.47,176.91,0
1105798.0,-0.024,-0.003,0.013,-6.18,61.34,0
1105803.0,0.045,0.019,0.027,19.29,-58.89,0
1105808.0,0.024,-0.001,0.023,-0.97,-46.57,0
1105813.0,-0.014,0.014,-0.02,28.93,144.89,0
1105818.0,-0.007,0.004,0.015,13.92,24.89,0
1105823.0,0.01,-0.022,0.044,-26.04,-12.22,0
1105828.0,-0.026,0.007,0.008,13.49,72.51,0
1105833.0,0.026,-0.01,0.008,-20.16,-72.51,0
1105838.0,-0.007,-0.013,0.02,-30.23,19.51,0
1105843.0,-0.005,0.021,-0.028,36.83,170.16,0
1105848.0,-0.005,0.002,-0.075,1.39,176.37,0
1105853.0,0.036,-0.01,0.032,-11.86,-48.08,0
1105858.0,0.014,-0.022,0.027,-35.51,-27.62,0
1105863.0,-0.007,-0.025,-0.02,-48.53,160.63,0
1105868.0,-0.007,-0.005,0.006,-29.9,50.57,0
1105873.0,0.01,0.019,0.051,19.58,-10.56,0
1105878.0,-0.007,-0.013,0.004,-57.46,63.95,0
1105883.0,0.0,0.002,-0.018,5.81,-180.0,0
1105888.0,-0.002,0.021,0.015,53.26,8.79,0
1105893.0,0.017,-0.032,-0.008,-59.35,-116.78,0
1105898.0,-0.002,0.004,-0.032,7.42,175.77,0
1105903.0,-0.017,0.004,-0.018,9.75,137.1,0
1105908.0,0.019,-0.008,0.013,-18.45,-55.65,0
1105913.0,0.029,0.011,0.004,21.52,-83.03,0
1105918.0,-0.002,0.004,-0.023,10.44,174.01,0
1105923.0,0.022,-0.036,0.004,-59.1,-80.74,0
1105928.0,0.019,-0.022,-0.006,-47.73,-107.57,0
1105933.0,-0.005,-0.013,-0.025,-26.02,169.25,0
1105938.0,0.012,-0.015,-0.052,-15.75,-166.93,0
1105943.0,-0.014,0.014,0.027,24.02,27.62,0
1105948.0,0.026,-0.001,-0.001,-1.21,-92.78,0
1105953.0,-0.005,-0.001,0.006,-4.2,39.03,0
1105958.0,0.007,-0.022,0.056,-21.32,-7.29,0
1105963.0,-0.002,0.026,0.015,58.71,8.79,0
1105968.0,-0.01,-0.005,-0.044,-6.72,167.82,0
1105973.0,-0.005,-0.005,0.027,-10.86,9.89,0
1105978.0,-0.005,-0.013,0.025,-26.16,10.82,0
1105983.0,-0.002,-0.01,-0.02,-26.23,173.32,0
1105988.0,0.012,-0.008,-0.004,-31.73,-107.05,0
1105993.0,-0.005,-0.005,0.023,-13.0,11.93,0
1105998.0,-0.014,-0.025,0.037,-31.67,21.2,0
1106003.0,0.012,-0.01,0.006,-37.21,-63.74,0
1106008.0,-0.007,-0.013,0.008,-48.78,40.87,0
1106013.0,0.014,0.016,-0.004,47.54,-104.33,0
1106018.0,0.029,0.009,0.001,17.41,-87.77,0
1106023.0,0.002,-0.001,-0.028,-1.15,-175.04,0
1106028.0,0.017,0.014,0.018,29.4,-43.15,0
1106033.0,-0.002,0.011,-0.02,29.02,173.32,0
1106038.0,0.022,0.016,0.004,36.58,-80.74,0
1106043.0,-0.01,0.019,0.015,45.61,31.74,0
1106048.0,-0.002,-0.013,-0.016,-38.37,171.3,0
1106053.0,0.012,0.009,0.011,29.33,-48.22,0
1106058.0,0.014,0.019,0.008,48.26,-59.98,0
1106063.0,-0.022,0.011,0.006,27.06,74.67,0
1106068.0,0.005,-0.015,0.032,-24.6,-8.45,0
1106073.0,-0.002,-0.013,0.006,-63.04,22.07,0
1106078.0,0.002,0.019,-0.016,49.6,-171.3,0
1106083.0,-0.01,-0.02,-0.066,-16.48,171.73,0
1106088.0,0.026,0.021,0.011,36.44,-67.9,0
1106093.0,0.014,0.021,-0.016,44.66,-137.44,0
1106098.0,-0.01,-0.015,0.011,-46.11,41.84,0
1106103.0,-0.019,0.009,-0.001,25.16,93.81,0
1106108.0,-0.002,-0.046,0.02,-66.09,6.74,0
1106113.0,-0.007,0.002,0.035,2.97,11.72,0
1106118.0,-0.01,0.023,0.025,41.08,20.91,0
1106123.0,0.026,-0.025,0.025,-33.98,-46.42,0
1106128.0,-0.014,0.002,0.008,6.31,59.98,0
1106133.0,-0.005,0.009,0.011,37.58,24.12,0
1106138.0,0.024,-0.015,0.008,-30.5,-70.88,0
1106143.0,0.01,-0.013,0.006,-48.08,-58.34,0
1106148.0,0.017,0.031,-0.006,59.75,-109.9,0
1106153.0,0.002,-0.003,-0.04,-4.26,-176.54,0
1106158.0,0.022,0.004,0.013,9.52,-58.73,0
1106163.0,-0.024,0.016,-0.028,23.91,139.07,0
1106168.0,0.012,-0.029,0.004,-66.93,-73.65,0
1106173.0,-0.019,0.014,0.013,30.76,55.65,0
1106178.0,-0.005,-0.003,0.011,-14.14,24.12,0
1106183.0,-0.005,0.028,0.027,45.31,9.89,0
1106188.0,0.012,-0.022,-0.006,-58.74,-116.87,0
1106193.0,0.007,0.002,-0.02,4.84,-160.63,0
1106198.0,-0.005,-0.003,0.018,-9.07,15.0,0
1106203.0,0.014,0.002,0.02,4.23,-35.32,0
1106208.0,0.005,-0.027,0.013,-62.61,-20.1,0
1106213.0,-0.007,-0.003,-0.008,-14.9,139.67,0
1106218.0,0.022,0.007,-0.028,10.71,-142.03,0
1106223.0,0.012,0.002,0.004,8.37,-73.65,0
1106228.0,0.002,0.021,0.008,67.63,-16.09,0
1106233.0,0.007,-0.013,-0.008,-48.47,-139.67,0
1106238.0,0.01,0.007,-0.011,24.59,-138.58,0
1106243.0,0.031,0.002,0.004,3.35,-83.56,0
1106248.0,-0.012,0.011,0.023,24.0,27.84,0
1106253.0,0.002,0.016,-0.028,30.31,-175.04,0
1106258.0,0.012,0.009,0.018,22.74,-33.81,0
1106263.0,0.002,-0.008,0.006,-50.54,-22.07,0
1106268.0,0.026,0.002,-0.004,3.95,-97.93,0
1106273.0,0.017,0.007,-0.016,16.12,-133.03,0
1106278.0,-0.012,0.007,0.006,26.39,63.74,0
1106283.0,0.038,-0.02,-0.004,-27.12,-95.47,0
1106288.0,0.002,0.019,0.035,28.17,-3.95,0
1106293.0,0.017,0.026,0.011,52.36,-57.46,0
1106298.0,0.017,0.002,0.008,5.61,-63.65,0
1106303.0,0.005,-0.008,-0.03,-14.29,-170.93,0
1106308.0,0.017,-0.008,0.032,-12.03,-27.47,0
1106313.0,0.002,0.016,0.037,23.59,-3.7,0
1106318.0,0.019,-0.003,0.018,-6.43,-46.98,0
1106323.0,-0.002,-0.017,-0.049,-19.38,177.21,0
1106328.0,-0.002,0.011,0.013,40.62,10.37,0
1106333.0,-0.002,-0.013,-0.008,-54.94,164.2,0
1106338.0,0.014,-0.003,0.004,-11.29,-76.26,0
1106343.0,0.012,0.002,0.018,4.88,-33.81,0
1106348.0,0.034,-0.003,0.039,-3.27,-40.37,0
1106353.0,-0.022,-0.027,-0.028,-37.52,142.03,0
1106358.0,-0.01,-0.022,-0.006,-62.85,122.35,0
1106363.0,-0.007,0.023,0.02,47.39,19.51,0
1106368.0,-0.014,0.016,-0.004,47.54,104.33,0
1106373.0,-0.01,0.009,-0.004,41.33,110.97,0
1106378.0,-0.019,0.007,-0.035,9.47,151.17,0
1106383.0,0.01,-0.001,-0.037,-0.83,-165.56,0
1106388.0,0.029,-0.01,-0.02,-16.04,-125.42,0
1106393.0,-0.017,-0.025,0.015,-47.04,47.27,0
1106398.0,0.034,0.002,0.027,2.43,-50.68,0
1106403.0,0.002,0.011,-0.04,16.05,-176.54,0
1106408.0,0.002,-0.005,-0.049,-6.2,-177.21,0
1106413.0,-0.022,0.016,0.02,28.71,46.75,0
1106418.0,0.005,-0.013,-0.006,-58.34,-141.71,0
1106423.0,-0.029,-0.003,0.015,-5.17,61.68,0
1106428.0,0.01,-0.003,0.011,-11.62,-41.84,0
1106433.0,0.01,0.011,0.018,29.37,-28.18,0
1106438.0,-0.014,-0.027,0.023,-45.06,32.37,0
1106443.0,0.019,-0.003,0.011,-7.67,-60.82,0
1106448.0,0.005,-0.025,-0.008,-68.36,-150.49,0
1106453.0,0.005,-0.008,0.03,-14.36,-9.11,0
1106458.0,0.01,-0.036,-0.006,-72.73,-122.35,0
1106463.0,0.012,-0.008,0.013,-23.58,-42.45,0
1106468.0,0.002,0.026,-0.018,54.79,-172.44,0
1106473.0,-0.007,0.021,-0.018,47.23,158.29,0
1106478.0,0.014,0.021,-0.008,51.54,-120.49,0
1106483.0,-0.01,-0.036,0.023,-55.99,22.91,0
1106488.0,0.031,0.002,0.011,3.19,-71.04,0
1106493.0,-0.01,0.004,-0.006,20.46,122.35,0
1106498.0,0.014,-0.001,-0.049,-0.62,-163.71,0
1106503.0,0.005,0.031,-0.001,80.79,-104.93,0
1106508.0,-0.01,-0.01,0.025,-20.7,20.91,0
1106513.0,0.007,0.028,0.006,71.73,-50.57,0
1106518.0,-0.014,-0.001,-0.008,-1.92,120.49,0
1106523.0,0.01,-0.005,0.018,-14.77,-28.18,0
1106528.0,-0.019,-0.008,-0.023,-14.56,140.0,0
1106533.0,0.01,-0.015,0.025,-29.09,-20.91,0
1106538.0,0.017,-0.001,0.037,-0.79,-24.35,0
1106543.0,-0.007,0.014,0.011,46.98,33.89,0
1106548.0,0.022,0.026,0.023,39.5,-43.55,0
1106553.0,0.007,0.002,-0.013,6.95,-151.53,0
1106558.0,0.002,0.004,0.006,33.57,-22.07,0
1106563.0,0.002,-0.013,0.013,-43.28,-10.37,0
1106568.0,0.029,-0.01,-0.013,-17.76,-114.75,0
1106573.0,0.01,-0.029,0.037,-37.44,-14.5,0
1106578.0,0.019,0.004,-0.013,10.29,-124.67,0
1106583.0,0.022,-0.022,-0.006,-44.64,-105.72,0
1106588.0,0.014,0.002,-0.008,6.28,-120.49,0
1106593.0,0.036,0.002,0.023,2.48,-57.74,0
1106598.0,-0.005,-0.044,0.025,-59.7,10.82,0
1106603.0,-0.017,0.014,0.042,17.04,21.84,0
1106608.0,0.014,0.026,-0.011,55.07,-127.07,0
1106613.0,-0.036,0.004,-0.008,6.54,103.25,0
1106618.0,0.036,0.009,0.02,12.34,-60.56,0
1106623.0,-0.024,-0.013,-0.001,-27.59,93.05,0
1106628.0,-0.014,0.021,-0.011,49.38,127.07,0
1106633.0,0.0,-0.001,0.015,-2.07,0.0,0
1106638.0,-0.012,-0.017,-0.013,-44.13,137.9,0
1106643.0,-0.01,0.019,-0.03,30.56,162.3,0
1106648.0,-0.002,-0.025,0.023,-47.07,6.03,0
1106653.0,-0.031,0.009,0.018,14.1,60.13,0
1106658.0,0.031,0.014,0.025,19.06,-51.16,0
1106663.0,-0.012,0.007,-0.008,24.32,125.25,0
1106668.0,0.0,-0.003,-0.037,-4.54,-180.0,0
1106673.0,-0.031,0.026,0.018,35.69,60.13,0
1106678.0,0.026,-0.01,-0.001,-21.03,-92.78,0
1106683.0,0.014,0.016,-0.032,24.56,-156.09,0
1106688.0,0.01,0.019,0.023,37.08,-22.91,0
1106693.0,0.005,-0.029,0.018,-57.71,-15.0,0
1106698.0,0.007,-0.013,0.018,-33.04,-21.89,0
1106703.0,0.029,-0.015,0.015,-24.57,-61.68,0
1106708.0,-0.012,-0.005,0.037,-7.82,17.91,0
1106713.0,0.026,-0.013,0.027,-18.23,-43.81,0
1106718.0,-0.005,-0.027,-0.008,-70.13,150.49,0
1106723.0,0.012,0.004,0.013,13.41,-42.45,0
1106728.0,-0.022,0.009,-0.023,16.03,136.65,0
1106733.0,-0.029,-0.005,-0.02,-8.62,125.42,0
1106738.0,-0.002,0.007,-0.011,30.79,167.56,0
1106743.0,0.012,0.016,0.03,26.74,-21.85,0
1106748.0,-0.002,0.014,-0.016,41.1,171.3,0
1106753.0,0.038,0.004,-0.018,5.71,-115.21,0
1106758.0,-0.005,-0.008,-0.037,-11.66,172.66,0
1106763.0,-0.002,-0.013,-0.018,-34.55,172.44,0
1106768.0,0.019,-0.034,0.015,-54.14,-51.05,0
1106773.0,0.002,-0.008,-0.035,-12.51,-176.06,0
1106778.0,0.01,0.038,0.02,59.29,-25.29,0
1106783.0,0.022,-0.025,0.032,-32.28,-33.76,0
1106788.0,-0.026,-0.003,0.027,-4.44,43.81,0
1106793.0,0.0,-0.01,-0.013,-37.42,-180.0,0
1106798.0,0.002,0.004,-0.028,8.68,-175.04,0
1106803.0,0.022,-0.022,0.001,-45.69,-87.03,0
1106808.0,0.017,-0.027,0.032,-36.51,-27.47,0
1106813.0,-0.024,0.007,-0.008,14.62,109.46,0
1106818.0,0.007,0.007,-0.02,17.01,-160.63,0
1106823.0,-0.007,0.002,0.025,4.03,15.99,0
1106828.0,0.01,-0.017,0.037,-24.36,-14.5,0
1106833.0,0.017,-0.013,0.015,-28.77,-47.27,0
1106838.0,0.036,-0.029,0.006,-38.83,-80.66,0
1106843.0,0.026,-0.025,-0.006,-42.19,-102.97,0
1106848.0,-0.005,-0.029,-0.04,-36.3,173.1,0
1106853.0,0.005,0.004,0.011,19.85,-24.12,0
1106858.0,-0.002,-0.02,-0.016,-51.24,171.3,0
1106863.0,0.012,0.019,-0.018,40.66,-146.43,0
1106868.0,0.002,0.019,0.02,42.33,-6.74,0
1106873.0,0.026,-0.005,0.004,-11.38,-82.41,0
1106878.0,0.014,0.004,0.008,14.3,-59.98,0
1106883.0,0.017,0.038,-0.013,60.49,-128.32,0
1106888.0,-0.014,-0.02,-0.028,-32.35,152.52,0
1106893.0,0.014,0.019,-0.016,41.2,-137.44,0
1106898.0,-0.002,0.016,0.015,45.96,8.79,0
1106903.0,-0.002,0.023,0.013,60.36,10.37,0
1106908.0,0.005,0.04,-0.016,67.83,-162.98,0
1106913.0,-0.01,0.011,-0.016,31.89,148.52,0
1106918.0,0.022,-0.013,-0.054,-12.17,-158.23,0
1106923.0,-0.022,-0.017,0.042,-20.21,27.26,0
1106928.0,0.0,0.004,0.042,5.78,0.0,0
1106933.0,0.002,-0.027,-0.006,-76.37,-158.46,0
1106938.0,-0.002,-0.02,-0.008,-65.96,164.2,0
1106943.0,-0.024,-0.005,0.004,-12.46,81.66,0
1106948.0,0.01,-0.003,-0.013,-10.24,-144.14,0
1106953.0,0.024,-0.001,-0.006,-1.3,-104.22,0
1106958.0,-0.017,-0.041,-0.011,-64.18,122.93,0
1106963.0,0.019,0.009,0.001,25.18,-86.66,0
1106968.0,0.017,-0.013,0.008,-33.82,-63.65,0
1106973.0,-0.002,0.011,-0.035,18.12,176.06,0
1106978.0,0.002,0.009,-0.006,54.13,-158.46,0
1106983.0,0.034,0.026,-0.047,24.13,-144.37,0
1106988.0,0.036,0.023,0.035,25.11,-46.04,0
1106993.0,0.007,0.026,-0.016,56.27,-155.34,0
1106998.0,0.0,0.002,-0.006,16.84,-180.0,0
1107003.0,0.017,-0.003,0.018,-6.87,-43.15,0
1107008.0,0.019,0.009,0.025,15.96,-37.39,0
1107013.0,-0.005,0.028,0.023,50.57,11.93,0
1107018.0,0.031,-0.022,-0.001,-35.36,-92.35,0
1107023.0,0.0,-0.008,-0.028,-15.66,-180.0,0
1107028.0,-0.002,-0.003,0.025,-6.69,5.46,0
1107033.0,0.005,0.002,0.006,13.57,-39.03,0
1107038.0,0.0,-0.032,0.011,-71.35,0.0,0
1107043.0,-0.026,-0.025,-0.013,-39.73,116.7,0
1107048.0,0.007,0.002,-0.001,14.12,-100.08,0
1107053.0,-0.029,-0.036,0.015,-48.18,61.68,0
1107058.0,0.002,-0.01,0.006,-57.84,-22.07,0
1107063.0,-0.012,-0.046,-0.004,-74.79,107.05,0
1107068.0,0.01,-0.017,0.015,-43.57,-31.74,0
1107073.0,0.01,0.016,0.018,38.62,-28.18,0
1107078.0,-0.012,0.019,-0.011,49.01,132.2,0
1107083.0,0.024,-0.02,0.037,-24.09,-32.88,0
1107088.0,0.002,-0.005,0.001,-63.7,-64.97,0
1107093.0,0.002,0.014,-0.006,64.72,-158.46,0
1107098.0,0.031,0.021,0.011,32.53,-71.04,0
1107103.0,-0.012,0.009,-0.016,24.6,142.57,0
1107108.0,0.007,0.035,-0.023,55.91,-162.53,0
1107113.0,0.026,-0.01,0.011,-19.62,-67.9,0
1107118.0,0.01,0.014,0.023,29.3,-22.91,0
1107123.0,0.012,-0.022,0.011,-54.02,-48.22,0
1107128.0,-0.007,-0.01,0.011,-38.19,33.89,0
1107133.0,-0.005,-0.008,0.023,-18.48,11.93,0
1107138.0,-0.01,-0.005,0.006,-25.42,58.34,0
1107143.0,-0.002,-0.005,0.023,-13.2,6.03,0
1107148.0,-0.012,0.009,0.027,16.76,23.56,0
1107153.0,-0.034,-0.015,0.015,-22.01,65.21,0
1107158.0,0.014,-0.003,0.013,-8.64,-47.66,0
1107163.0,0.007,-0.022,0.02,-45.79,-19.51,0
1107168.0,0.014,0.019,-0.006,50.02,-112.89,0
1107173.0,-0.005,-0.039,0.027,-54.36,9.89,0
1107178.0,-0.014,-0.001,-0.02,-1.28,144.89,0
1107183.0,0.014,0.009,0.023,18.58,-32.37,0
1107188.0,-0.017,0.014,0.027,23.23,31.4,0
1107193.0,0.017,0.011,-0.001,34.18,-94.36,0
1107198.0,0.014,0.007,0.025,12.92,-29.82,0
1107203.0,-0.012,-0.017,-0.001,-55.19,96.09,0
1107208.0,0.0,-0.001,0.015,-2.07,0.0,0
1107213.0,0.002,0.033,0.011,71.61,-12.62,0
1107218.0,0.005,0.011,0.042,15.17,-6.53,0
1107223.0,-0.01,0.007,-0.008,27.4,131.45,0
1107228.0,0.014,-0.001,-0.006,-2.05,-112.89,0
1107233.0,0.005,0.035,-0.001,82.02,-104.93,0
1107238.0,-0.036,-0.003,0.008,-4.58,76.99,0
1107243.0,-0.01,0.002,-0.013,6.41,144.14,0
1107248.0,0.012,-0.01,0.001,-40.13,-84.67,0
1107253.0,-0.002,-0.005,-0.023,-13.12,174.01,0
1107258.0,0.005,0.004,0.027,8.63,-9.89,0
1107263.0,-0.007,-0.008,0.018,-21.89,21.89,0
1107268.0,0.002,-0.01,-0.023,-23.83,-174.01,0
1107273.0,-0.002,-0.005,-0.013,-21.66,169.76,0
1107278.0,0.0,-0.039,0.023,-59.75,0.0,0
1107283.0,0.019,-0.005,0.02,-10.85,-43.38,0
1107288.0,-0.002,-0.036,0.032,-48.44,4.25,0
1107293.0,0.002,0.009,-0.037,13.6,-176.32,0
1107298.0,-0.002,0.009,0.004,64.77,34.29,0
1107303.0,-0.01,-0.008,-0.03,-13.81,162.3,0
1107308.0,-0.014,-0.013,0.02,-26.76,35.32,0
1107313.0,0.019,-0.027,0.03,-37.17,-32.69,0
1107318.0,-0.012,0.009,0.001,36.87,84.67,0
1107323.0,-0.005,0.021,0.008,65.46,29.98,0
1107328.0,-0.005,-0.005,0.008,-29.16,29.98,0
1107333.0,0.022,0.004,0.006,10.72,-74.67,0
1107338.0,-0.002,-0.008,0.006,-50.54,22.07,0
1107343.0,-0.012,0.007,-0.008,24.32,125.25,0
1107348.0,0.01,0.016,-0.016,41.45,-148.52,0
1107353.0,-0.007,0.026,0.011,63.45,33.89,0
1107358.0,0.029,-0.015,-0.016,-24.52,-118.57,0
1107363.0,0.005,0.016,-0.028,30.03,-170.16,0
1107368.0,-0.002,-0.01,-0.004,-66.62,146.89,0
1107373.0,-0.002,-0.022,-0.008,-68.31,164.2,0
1107378.0,-0.029,-0.017,0.004,-30.89,83.03,0
1107383.0,0.012,0.002,0.023,4.1,-27.84,0
1107388.0,0.005,-0.015,0.008,-57.3,-29.98,0
1107393.0,0.007,-0.025,-0.001,-73.42,-100.08,0
1107398.0,0.007,0.009,0.004,48.44,-63.95,0
1107403.0,0.036,-0.025,0.044,-23.27,-39.09,0
1107408.0,0.007,-0.022,0.02,-45.79,-19.51,0
1107413.0,-0.002,0.007,0.013,26.47,10.37,0
1107418.0,-0.007,0.004,-0.001,30.11,100.08,0
1107423.0,0.002,0.004,-0.032,7.42,-175.77,0
1107428.0,0.007,0.011,-0.035,17.81,-168.34,0
1107433.0,-0.002,0.004,0.001,58.01,64.97,0
1107438.0,0.017,0.019,0.02,35.26,-39.58,0
1107443.0,0.014,0.028,0.042,32.5,-18.96,0
1107448.0,0.005,0.004,-0.025,9.36,-169.25,0
1107453.0,0.012,0.016,0.004,52.4,-73.65,0
1107458.0,0.01,0.009,0.001,43.09,-83.34,0
1107463.0,0.007,0.002,0.004,12.93,-63.95,0
1107468.0,0.007,-0.017,0.042,-22.2,-9.75,0
1107473.0,0.0,-0.02,0.011,-61.52,0.0,0
1107478.0,0.017,0.009,-0.004,27.73,-102.35,0
1107483.0,0.002,0.004,-0.066,3.67,-177.92,0
1107488.0,0.01,-0.027,-0.006,-67.14,-122.35,0
1107493.0,0.01,-0.022,-0.023,-41.77,-157.24,0
1107498.0,0.007,-0.01,0.027,-19.65,-14.66,0
1107503.0,0.002,-0.017,-0.013,-52.14,-169.76,0
1107508.0,0.002,0.014,0.054,14.38,-2.55,0
1107513.0,0.017,0.002,-0.016,4.58,-133.03,0
1107518.0,-0.019,0.002,-0.025,3.32,142.78,0
1107523.0,-0.002,-0.003,0.015,-10.67,8.79,0
1107528.0,0.022,0.004,0.023,7.7,-43.55,0
1107533.0,0.031,0.011,0.027,15.38,-48.59,0
1107538.0,-0.01,0.023,0.004,66.43,69.86,0
1107543.0,0.01,0.011,0.032,18.74,-16.54,0
1107548.0,-0.002,0.023,-0.001,83.38,118.07,0
1107553.0,0.036,0.031,-0.011,39.17,-106.82,0
1107558.0,-0.012,0.016,-0.032,25.13,159.72,0
1107563.0,0.007,-0.017,-0.008,-57.35,-139.67,0
1107568.0,0.005,0.007,0.015,22.23,-17.19,0
1107573.0,-0.029,-0.013,-0.028,-17.45,133.86,0
1107578.0,0.002,0.014,0.001,79.17,-64.97,0
1107583.0,-0.012,-0.013,0.039,-16.91,16.89,0
1107588.0,-0.002,0.011,-0.025,24.25,174.58,0
1107593.0,0.007,0.014,-0.042,17.96,-170.29,0
1107598.0,0.017,0.007,-0.023,13.17,-143.71,0
1107603.0,-0.002,0.002,-0.004,22.73,146.89,0
1107608.0,-0.005,0.019,-0.004,72.02,127.47,0
1107613.0,0.034,-0.013,-0.023,-17.17,-124.25,0
1107618.0,0.0,0.011,0.004,72.9,0.0,0
1107623.0,0.005,0.007,0.015,22.23,-17.19,0
1107628.0,0.002,-0.003,0.023,-7.38,-6.03,0
1107633.0,-0.012,-0.001,0.02,-1.36,30.56,0
1107638.0,0.012,0.004,-0.018,11.06,-146.43,0
1107643.0,0.014,0.016,0.008,44.32,-59.98,0
1107648.0,-0.005,-0.013,0.006,-58.75,39.03,0
1107653.0,-0.005,-0.017,0.013,-51.17,20.1,0
1107658.0,0.0,0.014,0.015,41.72,0.0,0
1107663.0,-0.007,0.016,-0.018,39.85,158.29,0
1107668.0,0.002,-0.008,0.004,-61.23,-34.29,0
1107673.0,0.002,0.007,-0.001,67.72,-118.07,0
1107678.0,0.014,0.011,0.083,7.76,-9.88,0
1107683.0,0.002,0.011,-0.006,60.26,-158.46,0
