time_ms,weight_kg,accel_x,accel_y,accel_z,tilt_x,tilt_y,sync
1925898.0,-2.4762,0.3208,0.9337,9.8258,5.426,-1.87,0
1925948.0,-2.4477,0.3112,0.9337,9.7875,5.447,-1.821,0
1925998.0,-2.527,0.3352,0.9768,9.8306,5.671,-1.953,0
1926048.0,-2.6322,0.3496,0.9481,9.8258,5.508,-2.037,0
1926098.0,-2.5749,0.2969,0.9577,9.8402,5.556,-1.728,0
1926148.0,-2.6247,0.3687,0.9625,9.8258,5.591,-2.149,0
1926198.0,-2.4443,0.3448,0.9625,9.8114,5.599,-2.012,0
1926248.0,-2.5658,0.3543,0.9912,9.7971,5.773,-2.071,0
1926298.0,-2.4687,0.3208,0.972,9.7731,5.677,-1.88,0
1926348.0,-2.4862,0.3591,0.9816,9.8593,5.682,-2.086,0
1926398.0,-2.4706,0.34,0.9816,9.8593,5.682,-1.975,0
1926448.0,-2.6027,0.3112,0.9529,9.8545,5.52,-1.809,0
1926498.0,-2.5696,0.3352,0.9098,9.8354,5.282,-1.952,0
1926548.0,-2.6376,0.34,0.9529,9.8067,5.547,-1.986,0
1926598.0,-2.6157,0.3208,0.9529,9.7923,5.555,-1.877,0
1926648.0,-2.5654,0.316,0.9529,9.8689,5.512,-1.834,0
1926698.0,-2.444,0.3304,0.929,9.8067,5.408,-1.93,0
1926748.0,-2.4885,0.34,0.9577,9.8354,5.558,-1.98,0
1926798.0,-2.4675,0.3687,0.972,9.8497,5.632,-2.144,0
1926848.0,-2.6116,0.3256,0.9768,9.8497,5.661,-1.893,0
1926898.0,-2.5377,0.3208,0.9481,9.7636,5.543,-1.882,0
1926948.0,-2.6179,0.3017,0.9481,9.7492,5.552,-1.772,0
1926998.0,-2.5787,0.3256,0.972,9.7731,5.677,-1.908,0
1927048.0,-2.5868,0.3639,0.9337,9.8785,5.396,-2.11,0
1927098.0,-2.462,0.3304,0.972,9.8162,5.652,-1.928,0
1927148.0,-2.5024,0.3208,0.9864,9.821,5.732,-1.871,0
1927198.0,-2.457,0.3543,0.9577,9.8593,5.544,-2.058,0
1927248.0,-2.445,0.3304,0.9385,9.8306,5.45,-1.925,0
1927298.0,-2.5322,0.3256,0.9433,9.7444,5.526,-1.914,0
1927348.0,-2.6223,0.2634,0.9433,9.821,5.485,-1.536,0
1927398.0,-2.6079,0.3639,0.9577,9.8306,5.56,-2.12,0
1927448.0,-2.6081,0.2969,0.972,9.7971,5.664,-1.736,0
1927498.0,-2.4596,0.3448,0.9768,9.8641,5.652,-2.002,0
1927548.0,-2.5264,0.3879,0.9433,9.8402,5.472,-2.257,0
1927598.0,-2.4304,0.3256,0.8811,9.8497,5.109,-1.893,0
1927648.0,-2.4366,0.3448,0.929,9.7923,5.416,-2.016,0
1927698.0,-2.5037,0.316,0.9529,9.8067,5.547,-1.846,0
1927748.0,-2.646,0.3208,0.996,9.845,5.774,-1.866,0
1927798.0,-2.5803,0.3304,0.8954,9.7779,5.229,-1.935,0
1927848.0,-2.5826,0.316,0.972,9.8306,5.644,-1.841,0
1927898.0,-2.6295,0.3543,0.8906,9.8162,5.181,-2.067,0
1927948.0,-2.5468,0.3017,0.9816,9.8306,5.7,-1.758,0
1927998.0,-2.4329,0.3256,0.9337,9.8258,5.426,-1.898,0
1928048.0,-2.4891,0.3065,0.9768,9.8258,5.675,-1.786,0
1928098.0,-2.4755,0.3543,0.9768,9.8402,5.666,-2.062,0
1928148.0,-2.6325,0.316,0.9481,9.8641,5.487,-1.835,0
1928198.0,-2.5508,0.316,0.9146,9.845,5.305,-1.839,0
1928248.0,-2.6095,0.3352,0.9337,9.8402,5.417,-1.951,0
1928298.0,-2.6313,0.3256,0.9625,9.845,5.581,-1.894,0
1928348.0,-2.5865,0.34,0.972,9.7779,5.674,-1.991,0
1928398.0,-2.4305,0.34,0.9098,9.754,5.326,-1.996,0
1928448.0,-2.4691,0.3256,0.9481,9.8258,5.508,-1.898,0
1928498.0,-2.4643,0.34,0.9768,9.8545,5.658,-1.976,0
1928548.0,-2.4383,0.3256,0.9864,9.8258,5.73,-1.898,0
1928598.0,-2.5501,0.3304,0.905,9.8833,5.229,-1.915,0
1928648.0,-2.6505,0.3256,0.9577,9.821,5.566,-1.899,0
1928698.0,-2.6163,0.3591,0.9242,9.8258,5.37,-2.093,0
1928748.0,-2.574,0.2969,0.9768,9.8258,5.675,-1.731,0
1928798.0,-2.4318,0.3352,0.9098,9.8354,5.282,-1.952,0
1928848.0,-2.4921,0.3448,0.929,9.8689,5.374,-2.001,0
1928898.0,-2.4529,0.3687,0.9864,9.754,5.771,-2.165,0
1928948.0,-2.4271,0.3256,0.9577,9.8689,5.54,-1.89,0
1928998.0,-2.5162,0.3687,0.9816,9.821,5.704,-2.15,0
1929048.0,-2.6288,0.2873,0.9912,9.8402,5.75,-1.672,0
1929098.0,-2.5818,0.3304,0.996,9.7779,5.813,-1.935,0
1929148.0,-2.5607,0.3208,0.9098,9.845,5.277,-1.866,0
1929198.0,-2.6333,0.3783,0.972,9.8497,5.632,-2.199,0
1929248.0,-2.516,0.3304,0.9673,9.8306,5.616,-1.925,0
1929298.0,-2.4566,0.3352,0.972,9.8402,5.638,-1.951,0
1929348.0,-2.4569,0.3065,0.9529,9.8258,5.536,-1.786,0
1929398.0,-2.5186,0.34,0.8954,9.8593,5.186,-1.975,0
1929448.0,-2.6132,0.3304,0.9529,9.8402,5.528,-1.923,0
1929498.0,-2.5817,0.3304,0.9433,9.821,5.483,-1.927,0
1929548.0,-2.599,0.3352,0.9481,9.8162,5.514,-1.956,0
1929598.0,-2.6311,0.3496,0.929,9.8306,5.395,-2.036,0
1929648.0,-2.521,0.3256,0.9481,9.8162,5.514,-1.9,0
1929698.0,-2.4696,0.3543,0.972,9.7875,5.668,-2.073,0
1929748.0,-2.4464,0.316,0.9242,9.8497,5.357,-1.838,0
1929798.0,-2.506,0.3831,0.9194,9.8737,5.316,-2.222,0
1929848.0,-2.4601,0.3112,0.972,9.8785,5.617,-1.805,0
1929898.0,-2.5416,0.3112,0.9673,9.8258,5.619,-1.814,0
1929948.0,-2.6193,0.3256,1.0056,9.8785,5.809,-1.888,0
1929998.0,-2.5935,0.3448,0.9625,9.8545,5.575,-2.004,0
1930048.0,-2.5366,0.3304,0.9433,9.8067,5.491,-1.93,0
1930098.0,-2.4702,0.2921,0.9673,9.845,5.609,-1.699,0
1930148.0,-2.4671,0.3304,0.9816,9.8641,5.68,-1.918,0
1930198.0,-2.4696,0.3496,0.9146,9.7731,5.343,-2.048,0
1930248.0,-2.4248,0.3448,0.9768,9.8306,5.671,-2.009,0
1930298.0,-2.5565,0.3496,0.9433,9.8019,5.494,-2.042,0
1930348.0,-2.6182,0.3304,0.9481,9.8881,5.474,-1.914,0
1930398.0,-2.6153,0.3496,0.972,9.8545,5.63,-2.032,0
1930448.0,-2.575,0.3304,0.9337,9.8162,5.431,-1.928,0
1930498.0,-2.6041,0.316,0.9673,9.8689,5.595,-1.834,0
1930548.0,-2.5041,0.3496,0.9098,9.8354,5.282,-2.035,0
1930598.0,-2.4618,0.3065,0.9002,9.845,5.222,-1.783,0
1930648.0,-2.4569,0.3017,0.8859,9.8067,5.159,-1.762,0
1930698.0,-2.5423,0.2873,0.9242,9.8497,5.358,-1.671,0
1930748.0,-2.6043,0.316,0.905,9.8162,5.265,-1.844,0
1930798.0,-2.5811,0.3352,0.9337,9.845,5.415,-1.95,0
1930848.0,-2.5597,0.3543,0.9768,9.7923,5.693,-2.072,0
1930898.0,-2.6272,0.3543,0.9577,9.8402,5.555,-2.062,0
1930948.0,-2.5071,0.3687,0.9433,9.821,5.483,-2.15,0
1930998.0,-2.4843,0.34,0.9242,9.7731,5.399,-1.992,0
1931048.0,-2.4315,0.3496,0.929,9.8067,5.408,-2.041,0
1931098.0,-2.5357,0.3065,0.9146,9.8497,5.302,-1.782,0
1931148.0,-2.4577,0.3208,0.9816,9.8162,5.708,-1.872,0
1931198.0,-2.5843,0.3448,0.9337,9.8067,5.436,-2.013,0
1931248.0,-2.6017,0.3352,0.9864,9.8162,5.735,-1.956,0
1931298.0,-2.6173,0.316,0.9337,9.8593,5.407,-1.836,0
1931348.0,-2.5281,0.3065,0.9146,9.845,5.305,-1.783,0
1931398.0,-2.4328,0.3304,0.9529,9.8737,5.509,-1.917,0
1931448.0,-2.4789,0.3639,0.9481,9.8737,5.481,-2.111,0
1931498.0,-2.4857,0.3352,0.9577,9.8019,5.577,-1.959,0
1931548.0,-2.4295,0.3017,0.9337,9.8354,5.421,-1.757,0
1931598.0,-2.5733,0.3304,0.9242,9.8019,5.383,-1.931,0
1931648.0,-2.5845,0.3256,0.9385,9.8737,5.427,-1.889,0
1931698.0,-2.6172,0.3352,0.9625,9.8162,5.597,-1.956,0
1931748.0,-2.5223,0.3065,0.9481,9.8258,5.509,-1.786,0
1931798.0,-2.6115,0.3543,0.996,9.8976,5.743,-2.05,0
1931848.0,-2.5565,0.34,0.8859,9.8402,5.141,-1.979,0
1931898.0,-2.5016,0.5076,1.1205,9.9024,6.447,-2.934,0
1931948.0,-2.4454,0.3256,1.336,9.8258,7.739,-1.898,0
1931998.0,-2.3596,0.1484,0.9673,10.1993,5.417,-0.834,0
1932048.0,-2.2169,0.3112,1.2258,9.8114,7.118,-1.817,0
1932098.0,-2.46,0.3352,1.3599,9.9647,7.767,-1.927,0
1932148.0,-2.2386,0.3735,1.2498,9.9455,7.157,-2.151,0
1932198.0,-2.4807,0.3017,1.2019,9.9838,6.861,-1.731,0
1932248.0,-2.4508,0.2634,0.9481,10.0173,5.405,-1.506,0
1932298.0,-2.4807,0.3496,1.245,10.0078,7.087,-2.0,0
1932348.0,-2.4945,0.5028,1.3982,10.0413,7.917,-2.866,0
1932398.0,-2.2716,0.316,1.4461,9.9599,8.257,-1.817,0
1932448.0,-2.1774,0.4549,1.3791,10.0173,7.831,-2.6,0
1932498.0,-2.2506,0.3304,1.2833,9.9886,7.317,-1.895,0
1932548.0,-2.2888,0.3352,1.1923,10.0269,6.778,-1.915,0
1932598.0,-2.3148,0.4501,1.3072,10.1275,7.348,-2.545,0
1932648.0,-2.256,0.4166,1.4365,10.0269,8.146,-2.379,0
1932698.0,-2.2993,0.3065,1.3647,9.9551,7.802,-1.763,0
1932748.0,-2.2967,0.4836,1.403,10.1418,7.867,-2.73,0
1932798.0,-2.2949,0.4022,1.3791,10.0221,7.829,-2.298,0
1932848.0,-2.2474,0.3112,1.4557,9.9503,8.319,-1.792,0
1932898.0,-2.3149,0.249,1.0918,9.9647,6.251,-1.431,0
1932948.0,-2.2921,0.4262,1.1827,9.9695,6.76,-2.448,0
1932998.0,-2.2035,0.3831,1.1827,10.0413,6.713,-2.185,0
1933048.0,-2.1451,0.5219,1.7573,10.1466,9.813,-2.945,0
1933098.0,-2.164,0.2777,1.3503,9.9407,7.733,-1.6,0
1933148.0,-2.166,0.3639,1.5227,9.9311,8.711,-2.099,0
1933198.0,-2.1777,0.3208,1.5467,9.979,8.806,-1.841,0
1933248.0,-2.1635,0.5411,1.2067,10.1466,6.772,-3.053,0
1933298.0,-2.1048,0.4549,1.0391,10.1179,5.858,-2.574,0
1933348.0,-2.0797,0.4166,1.2594,9.9934,7.176,-2.387,0
1933398.0,-2.0827,0.3639,1.2929,10.003,7.36,-2.084,0
1933448.0,-2.0593,0.5315,1.336,10.0413,7.568,-3.03,0
1933498.0,-2.2204,0.2538,1.4988,9.9695,8.547,-1.458,0
1933548.0,-2.2573,0.3879,0.9002,10.0126,5.134,-2.218,0
1933598.0,-2.2552,0.3448,1.0439,9.9599,5.98,-1.983,0
1933648.0,-2.2028,0.4741,1.1875,9.9503,6.798,-2.728,0
1933698.0,-2.1884,0.3304,1.0391,9.9838,5.939,-1.895,0
1933748.0,-2.2128,0.4693,1.3599,9.9934,7.741,-2.688,0
1933798.0,-2.1407,0.316,1.2977,9.8545,7.498,-1.837,0
1933848.0,-2.1213,0.4262,0.8188,9.9838,4.684,-2.444,0
1933898.0,-2.1159,0.2969,0.905,9.9695,5.185,-1.706,0
1933948.0,-2.0617,0.4741,0.9625,10.0126,5.485,-2.711,0
1933998.0,-2.0543,0.316,1.0008,9.9359,5.749,-1.822,0
1934048.0,-2.146,0.4453,1.3934,9.9695,7.949,-2.558,0
1934098.0,-2.2173,0.2921,0.589,9.9503,3.386,-1.681,0
1934148.0,-2.2633,0.3017,0.814,9.9168,4.69,-1.742,0
1934198.0,-2.3044,0.3974,0.7278,9.9886,4.164,-2.279,0
1934248.0,-2.2338,0.3496,0.7757,9.9934,4.436,-2.003,0
1934298.0,-2.1936,0.3974,0.996,10.0365,5.663,-2.268,0
1934348.0,-2.16,0.4501,1.1061,10.0461,6.277,-2.565,0
1934398.0,-2.1817,0.3352,0.7614,9.8641,4.411,-1.946,0
1934448.0,-2.0959,0.4453,0.7709,9.9407,4.43,-2.565,0
1934498.0,-2.0647,0.4645,0.7661,10.0652,4.348,-2.642,0
1934548.0,-2.0394,0.2969,0.9242,9.8785,5.342,-1.721,0
1934598.0,-2.0548,0.3974,0.7949,10.0461,4.52,-2.266,0
1934648.0,-2.0243,0.4597,0.929,10.0078,5.298,-2.63,0
1934698.0,-1.9776,0.3687,0.8619,9.845,5.0,-2.145,0
1934748.0,-1.9704,0.2442,0.8236,9.8593,4.774,-1.419,0
1934798.0,-2.0711,0.3974,0.6943,9.8833,4.015,-2.303,0
1934848.0,-2.0651,0.4549,0.7614,10.0365,4.334,-2.595,0
1934898.0,-2.1661,0.3926,0.589,9.9838,3.374,-2.252,0
1934948.0,-2.1821,0.3831,0.9385,9.9359,5.392,-2.208,0
1934998.0,-2.2546,0.2825,0.8619,9.8545,4.997,-1.642,0
1935048.0,-2.2433,0.4453,0.996,9.8881,5.746,-2.579,0
1935098.0,-2.2037,0.3448,0.8236,9.8881,4.758,-1.997,0
1935148.0,-2.1111,0.3352,0.8667,9.912,4.994,-1.937,0
1935198.0,-2.136,0.4166,0.5938,9.9455,3.414,-2.399,0
1935248.0,-2.0879,0.3974,0.929,9.979,5.314,-2.281,0
1935298.0,-2.0519,0.3017,0.6943,9.9311,3.997,-1.74,0
1935348.0,-2.0641,0.4166,1.1923,9.9216,6.847,-2.404,0
1935398.0,-2.2051,0.4357,0.996,9.9216,5.727,-2.515,0
1935448.0,-2.1499,0.3543,1.0534,9.9072,6.066,-2.048,0
1935498.0,-2.1621,0.5459,0.8236,9.9503,4.725,-3.14,0
1935548.0,-2.1081,0.3208,0.8811,9.9072,5.079,-1.855,0
1935598.0,-2.1316,0.3926,0.7135,9.9072,4.116,-2.27,0
1935648.0,-2.0878,0.3687,1.3743,9.9359,7.869,-2.125,0
1935698.0,-2.1498,0.4788,1.2641,9.8833,7.281,-2.774,0
1935748.0,-2.2004,0.3926,1.0774,9.8881,6.213,-2.274,0
1935798.0,-2.2448,0.5219,0.8763,9.9072,5.048,-3.016,0
1935848.0,-2.1672,0.3496,0.9385,9.8785,5.424,-2.027,0
1935898.0,-2.1838,0.4214,0.7183,9.8833,4.153,-2.441,0
1935948.0,-2.1803,0.3735,1.4269,9.9024,8.194,-2.16,0
1935998.0,-2.223,0.5602,1.4269,9.8402,8.238,-3.259,0
1936048.0,-2.1304,0.3783,1.2594,9.8689,7.267,-2.195,0
1936098.0,-2.0579,0.4214,1.2019,9.8641,6.941,-2.446,0
1936148.0,-2.0014,0.3687,1.2306,9.9359,7.056,-2.125,0
1936198.0,-2.0879,0.4597,0.905,9.8689,5.234,-2.667,0
1936248.0,-2.1162,0.431,1.5275,9.9168,8.748,-2.488,0
1936298.0,-2.1841,0.6129,1.6616,9.8641,9.543,-3.556,0
1936348.0,-2.0766,0.498,1.3982,9.8833,8.042,-2.885,0
1936398.0,-2.0972,0.565,1.4557,9.8928,8.357,-3.269,0
1936448.0,-2.0654,0.431,1.2019,9.8833,6.927,-2.497,0
1936498.0,-2.0238,0.5028,1.1349,9.9311,6.511,-2.898,0
1936548.0,-1.9339,0.2825,1.5514,9.8881,8.913,-1.637,0
1936598.0,-2.034,0.3639,1.6999,9.9264,9.711,-2.1,0
1936648.0,-1.9845,0.5267,1.4222,9.9503,8.123,-3.03,0
1936698.0,-1.9613,0.5746,1.6041,9.8354,9.248,-3.344,0
1936748.0,-1.9662,0.5028,1.3743,9.8689,7.917,-2.916,0
1936798.0,-2.0583,0.5315,1.3982,9.8976,8.029,-3.074,0
1936848.0,-2.1067,0.3112,1.063,9.8881,6.133,-1.803,0
1936898.0,-2.1609,0.6608,1.561,9.7444,9.081,-3.879,0
1936948.0,-2.098,0.6273,1.4509,9.9551,8.276,-3.606,0
1936998.0,-2.0418,0.589,1.4796,9.9168,8.471,-3.399,0
1937048.0,-2.0313,0.5171,1.4317,9.9024,8.216,-2.99,0
1937098.0,-2.1251,0.5938,1.5802,9.8593,9.089,-3.446,0
1937148.0,-2.2634,0.431,1.0247,9.8593,5.928,-2.503,0
1937198.0,-2.344,0.5315,1.2833,9.8881,7.384,-3.077,0
1937248.0,-2.2296,0.5363,1.336,9.9264,7.654,-3.093,0
1937298.0,-2.2132,0.565,1.3791,9.9216,7.901,-3.259,0
1937348.0,-1.9993,0.6225,1.4365,9.9503,8.199,-3.58,0
1937398.0,-1.9765,0.5842,1.4844,9.7827,8.613,-3.417,0
1937448.0,-1.9566,0.4405,0.9385,9.845,5.44,-2.562,0
1937498.0,-2.0953,0.5363,1.0343,9.8402,5.991,-3.12,0
1937548.0,-2.0888,0.4884,0.9625,9.8641,5.566,-2.835,0
1937598.0,-2.1455,0.5602,1.2163,9.8402,7.035,-3.259,0
1937648.0,-2.1142,0.6177,1.3791,9.9359,7.887,-3.557,0
1937698.0,-2.1382,0.5124,1.494,9.8737,8.593,-2.97,0
1937748.0,-2.1123,0.5315,1.5179,9.7875,8.803,-3.108,0
1937798.0,-2.1386,0.5315,0.8428,9.7875,4.914,-3.108,0
1937848.0,-2.1125,0.5507,0.8475,9.9695,4.852,-3.162,0
1937898.0,-2.1203,0.5555,1.1061,9.8833,6.376,-3.217,0
1937948.0,-1.9492,0.5794,1.2498,9.9216,7.167,-3.342,0
1937998.0,-1.9416,0.5746,1.3982,9.979,7.963,-3.296,0
1938048.0,-1.9807,0.5459,0.5315,9.912,3.065,-3.152,0
1938098.0,-2.1031,0.4693,0.5555,9.8019,3.24,-2.741,0
1938148.0,-2.0715,0.5171,0.6895,9.9024,3.978,-2.99,0
1938198.0,-2.1597,0.3926,0.9577,9.7205,5.622,-2.313,0
1938248.0,-1.9818,0.5028,1.1157,9.9216,6.408,-2.901,0
1938298.0,-1.9373,0.4597,1.063,9.9503,6.092,-2.645,0
1938348.0,-1.9092,0.5171,0.5267,9.6822,3.109,-3.057,0
1938398.0,-2.0305,0.656,0.4118,9.7252,2.419,-3.859,0
1938448.0,-2.0923,0.4788,0.5363,9.7971,3.13,-2.798,0
1938498.0,-2.1494,0.4022,0.5986,9.7444,3.512,-2.364,0
1938548.0,-2.0979,0.5411,0.7805,9.8019,4.546,-3.16,0
1938598.0,-2.1464,0.3974,0.9625,9.7348,5.642,-2.338,0
1938648.0,-2.0062,0.498,1.1349,9.6678,6.686,-2.949,0
1938698.0,-2.0452,0.4932,0.3974,9.7109,2.341,-2.907,0
1938748.0,-1.9704,0.3783,0.3065,9.7252,1.804,-2.228,0
1938798.0,-2.0267,0.3639,0.6177,9.73,3.63,-2.142,0
1938848.0,-2.0502,0.3974,0.5507,9.7252,3.238,-2.34,0
1938898.0,-2.0417,0.431,0.7183,9.7588,4.205,-2.529,0
1938948.0,-2.0806,0.5842,0.8332,9.7348,4.883,-3.434,0
1938998.0,-2.0576,0.407,0.4788,9.8306,2.786,-2.371,0
1939048.0,-1.9882,0.3208,0.7135,9.7348,4.189,-1.888,0
1939098.0,-2.0464,0.3543,0.4214,9.7396,2.476,-2.084,0
1939148.0,-2.0143,0.4262,0.3352,9.8497,1.947,-2.477,0
1939198.0,-2.0115,0.4501,0.6273,9.6534,3.714,-2.67,0
1939248.0,-1.9587,0.4597,0.7661,9.6822,4.519,-2.718,0
1939298.0,-2.0058,0.3591,0.6991,9.6726,4.131,-2.126,0
1939348.0,-2.0901,0.5507,0.6081,9.6391,3.604,-3.27,0
1939398.0,-2.0587,0.34,0.2011,9.7396,1.182,-1.999,0
1939448.0,-2.0289,0.2969,0.5602,9.6438,3.323,-1.763,0
1939498.0,-2.0237,0.4166,0.4741,9.7636,2.777,-2.443,0
1939548.0,-1.9556,0.3208,0.4405,9.6343,2.617,-1.907,0
1939598.0,-1.975,0.3783,0.5746,9.6726,3.397,-2.24,0
1939648.0,-1.9699,0.3543,0.6321,9.663,3.74,-2.1,0
1939698.0,-2.0538,0.3783,0.6943,9.6869,4.097,-2.236,0
1939748.0,-1.9366,0.3208,0.6416,9.6486,3.803,-1.904,0
1939798.0,-2.0128,0.3639,0.3879,9.7205,2.283,-2.144,0
1939848.0,-2.0051,0.3208,0.5698,9.663,3.373,-1.902,0
1939898.0,-2.1769,0.3591,1.1779,9.6486,6.956,-2.132,0
1939948.0,-2.1295,0.2346,0.8859,9.6151,5.262,-1.398,0
1939998.0,-2.1014,0.3112,0.7709,9.7061,4.539,-1.837,0
1940048.0,-2.0587,0.0383,0.6895,9.7061,4.063,-0.226,0
1940098.0,-2.103,0.3543,0.6608,9.8593,3.832,-2.058,0
1940148.0,-2.0599,0.3831,0.5219,9.7683,3.056,-2.246,0
1940198.0,-2.0721,0.2729,0.3926,9.5864,2.345,-1.631,0
1940248.0,-2.0492,0.1724,1.0534,9.5672,6.283,-1.032,0
1940298.0,-2.0355,0.3256,0.9337,9.6822,5.505,-1.926,0
1940348.0,-1.9756,0.2634,0.7326,9.6917,4.321,-1.557,0
1940398.0,-2.0816,0.3065,0.7087,9.7396,4.16,-1.802,0
1940448.0,-2.1106,0.249,0.7805,9.7109,4.594,-1.469,0
1940498.0,-2.2387,0.3496,0.5028,9.6055,2.994,-2.084,0
1940548.0,-2.2336,0.3256,1.1588,9.6869,6.818,-1.925,0
1940598.0,-2.1494,0.3065,1.1971,9.7252,7.014,-1.805,0
1940648.0,-2.1234,0.2155,1.0008,9.6295,5.932,-1.282,0
1940698.0,-2.0845,0.3208,0.8667,9.6822,5.112,-1.898,0
1940748.0,-2.0506,0.2394,0.7183,9.754,4.21,-1.406,0
1940798.0,-2.1651,0.3783,0.7709,9.6103,4.583,-2.254,0
1940848.0,-2.1823,0.34,0.9433,9.6103,5.603,-2.026,0
1940898.0,-2.1251,0.3017,1.2594,9.7731,7.339,-1.768,0
1940948.0,-2.0389,0.2538,1.0343,9.6486,6.116,-1.507,0
1940998.0,-2.1139,0.3783,1.1684,9.845,6.763,-2.2,0
1941048.0,-2.0074,0.3208,0.9194,9.6822,5.421,-1.898,0
1941098.0,-2.0667,0.3065,0.8571,9.6774,5.059,-1.814,0
1941148.0,-1.9796,0.0718,0.68,9.663,4.025,-0.426,0
1941198.0,-2.0701,0.2825,1.2067,9.7013,7.087,-1.668,0
1941248.0,-2.0845,0.2107,1.0918,9.7492,6.388,-1.238,0
1941298.0,-2.12,0.3879,0.9864,9.7875,5.751,-2.269,0
1941348.0,-2.1495,0.2442,1.0199,9.572,6.08,-1.461,0
1941398.0,-2.2296,0.34,0.747,9.6247,4.435,-2.023,0
1941448.0,-2.0854,0.1532,0.6129,9.6438,3.636,-0.91,0
1941498.0,-2.0372,0.2107,0.9816,9.7157,5.768,-1.242,0
1941548.0,-2.0413,0.1389,0.7949,9.6869,4.69,-0.821,0
1941598.0,-2.0028,0.3543,1.0822,9.7252,6.345,-2.087,0
1941648.0,-2.0214,0.2442,1.0726,9.7157,6.298,-1.44,0
1941698.0,-2.0098,0.2586,0.5746,9.6965,3.39,-1.528,0
1941748.0,-2.0652,0.2346,0.4884,9.6917,2.884,-1.387,0
1941798.0,-2.2369,0.1484,0.7614,9.8737,4.409,-0.861,0
1941848.0,-2.2479,0.0814,0.6416,9.5289,3.852,-0.489,0
1941898.0,-2.1854,0.2107,0.8045,9.5672,4.805,-1.262,0
1941948.0,-2.0982,0.1915,0.9242,9.6391,5.476,-1.138,0
1941998.0,-2.1304,0.2346,1.1732,9.7013,6.893,-1.385,0
1942048.0,-2.1155,0.0575,0.3352,9.7205,1.975,-0.339,0
1942098.0,-2.1513,0.1484,0.4788,9.6774,2.832,-0.879,0
1942148.0,-2.1539,0.2011,0.4645,9.7971,2.714,-1.176,0
1942198.0,-2.0254,0.0287,0.6656,9.6822,3.933,-0.17,0
1942248.0,-2.0904,0.1341,0.747,9.7013,4.403,-0.792,0
1942298.0,-2.0997,0.2298,1.0199,9.754,5.968,-1.35,0
1942348.0,-2.0685,0.2825,0.4836,9.8545,2.808,-1.642,0
1942398.0,-2.1079,-0.0287,0.3735,9.6295,2.221,0.171,0
1942448.0,-2.1224,0.0527,0.3065,9.6343,1.822,-0.313,0
1942498.0,-2.078,0.0718,0.4645,9.7683,2.722,-0.421,0
1942548.0,-2.0884,0.1532,0.6321,9.6869,3.733,-0.906,0
1942598.0,-2.0512,0.0622,0.814,9.6438,4.825,-0.37,0
1942648.0,-2.1355,0.1437,0.4501,9.8306,2.621,-0.837,0
1942698.0,-2.213,0.1437,0.5507,9.6534,3.264,-0.853,0
1942748.0,-2.1281,0.0958,0.4166,9.7205,2.454,-0.564,0
1942798.0,-2.0749,-0.0527,0.4788,9.6438,2.842,0.313,0
1942848.0,-2.062,0.1437,0.4788,9.6917,2.828,-0.849,0
1942898.0,-2.0557,-0.0144,0.5986,9.6486,3.55,0.085,0
1942948.0,-2.1116,0.1628,0.4118,9.7348,2.422,-0.958,0
1942998.0,-2.0509,0.0766,0.6129,9.7779,3.587,-0.449,0
1943048.0,-2.1572,0.1867,0.3352,9.7923,1.96,-1.093,0
1943098.0,-2.2203,0.0862,0.5076,9.7444,2.982,-0.507,0
1943148.0,-2.1193,0.0814,0.4693,9.7827,2.746,-0.477,0
1943198.0,-2.1583,-0.0862,0.6225,9.7971,3.635,0.504,0
1943248.0,-2.1796,0.1915,0.4118,9.8976,2.382,-1.109,0
1943298.0,-2.1845,0.0958,0.7757,9.8306,4.512,-0.558,0
1943348.0,-2.0584,0.0527,0.6369,9.6726,3.767,-0.312,0
1943398.0,-2.0529,0.091,0.5794,9.73,3.408,-0.536,0
1943448.0,-2.1077,0.1149,0.4501,9.7157,2.652,-0.678,0
1943498.0,-2.0715,0.0,0.4022,9.6486,2.387,0.0,0
1943548.0,-2.1882,0.2011,0.4262,9.8737,2.471,-1.167,0
1943598.0,-2.1343,0.158,1.0247,9.8019,5.967,-0.924,0
1943648.0,-2.1698,0.1676,0.7757,9.8162,4.518,-0.978,0
1943698.0,-2.153,0.0527,0.6608,9.8114,3.853,-0.308,0
1943748.0,-2.0152,0.0048,0.6895,9.7157,4.06,-0.028,0
1943798.0,-2.0634,0.0814,0.3831,9.7252,2.256,-0.48,0
1943848.0,-2.0852,0.1101,1.3312,10.0173,7.569,-0.63,0
1943898.0,-2.0984,-0.0431,1.1492,9.9359,6.598,0.249,0
1943948.0,-2.1932,0.1245,0.9625,9.7683,5.627,-0.73,0
1943998.0,-2.1407,0.1915,0.7422,9.821,4.321,-1.117,0
1944048.0,-2.0712,0.1293,0.7805,9.6774,4.611,-0.765,0
1944098.0,-1.9922,0.0575,0.6369,9.7205,3.748,-0.339,0
1944148.0,-2.042,0.0335,0.4884,9.8497,2.839,-0.195,0
1944198.0,-2.0804,0.2634,1.4892,9.8976,8.554,-1.524,0
1944248.0,-2.0633,0.2155,1.3072,9.8641,7.547,-1.251,0
1944298.0,-2.0048,0.3208,1.2354,9.8737,7.128,-1.861,0
1944348.0,-2.0623,0.0718,0.9816,9.7971,5.722,-0.42,0
1944398.0,-2.1759,0.1437,0.9002,9.7109,5.296,-0.848,0
