time_ms,accel_x,accel_y,accel_z,pitch,roll,sync
100081.0,-0.01,-0.004,0.028,-7.63,19.07,0
100086.0,0.009,0.008,-0.008,33.21,-129.42,0
100091.0,0.026,-0.026,0.026,-34.81,-45.44,0
100096.0,0.009,-0.018,-0.017,-42.96,-151.46,0
100101.0,0.002,-0.011,0.021,-27.89,-6.08,0
100106.0,-0.012,-0.004,-0.001,-18.19,92.64,0
100111.0,-0.0,-0.004,0.002,-65.22,4.97,0
100116.0,-0.01,-0.016,0.011,-46.78,40.47,0
100121.0,0.017,-0.038,-0.02,-55.51,-139.9,0
100126.0,0.026,-0.014,-0.022,-21.6,-130.18,0
100131.0,0.014,0.003,-0.027,5.99,-152.16,0
100136.0,0.019,-0.014,0.047,-14.9,-21.87,0
100141.0,0.017,0.013,0.007,35.54,-68.25,0
100146.0,-0.015,0.001,-0.01,2.58,124.91,0
100151.0,0.002,-0.009,0.011,-37.05,-11.08,0
100156.0,-0.005,0.01,-0.017,29.94,164.06,0
100161.0,0.033,0.006,0.009,9.18,-74.87,0
100166.0,0.017,-0.004,0.004,-13.11,-75.71,0
100171.0,-0.007,0.015,0.045,18.42,9.28,0
100176.0,0.029,-0.002,0.004,-3.16,-81.58,0
100181.0,-0.007,0.003,-0.001,23.44,94.36,0
100186.0,0.024,0.008,-0.001,18.55,-91.35,0
100191.0,0.009,0.008,0.05,8.96,-10.73,0
100196.0,-0.005,0.032,0.026,50.57,10.87,0
100201.0,-0.003,0.015,0.016,42.76,8.96,0
100206.0,0.024,-0.028,0.009,-47.68,-69.24,0
100211.0,0.002,-0.009,-0.046,-10.78,-177.22,0
100216.0,0.026,-0.006,0.023,-10.31,-48.23,0
100221.0,-0.015,-0.011,0.014,-29.14,46.45,0
100226.0,0.021,0.039,0.023,50.98,-42.45,0
100231.0,-0.005,0.025,0.007,71.52,36.76,0
100236.0,0.017,-0.016,0.014,-36.47,-50.25,0
100241.0,0.002,-0.023,-0.046,-26.66,-177.22,0
100246.0,-0.0,0.018,-0.003,80.44,176.91,0
100251.0,0.005,0.022,0.033,33.88,-7.99,0
100256.0,0.019,-0.014,0.002,-35.41,-84.48,0
100261.0,0.007,0.02,-0.005,66.13,-127.29,0
100266.0,0.017,-0.009,0.002,-27.73,-83.69,0
100271.0,0.012,0.025,-0.013,55.16,-136.69,0
100276.0,-0.007,-0.018,0.019,-42.56,21.55,0
100281.0,0.014,-0.028,-0.005,-61.48,-110.63,0
100286.0,0.005,0.022,0.021,46.11,-12.44,0
100291.0,-0.003,0.025,-0.022,48.03,173.41,0
100296.0,0.031,-0.028,-0.015,-39.1,-115.73,0
100301.0,-0.01,-0.023,0.011,-57.05,40.47,0
100306.0,0.002,-0.016,0.038,-22.89,-3.39,0
100311.0,0.009,-0.028,-0.022,-49.29,-156.93,0
100316.0,0.012,0.03,0.014,58.4,-40.55,0
100321.0,0.021,-0.04,-0.02,-53.91,-132.67,0
100326.0,-0.022,-0.011,0.023,-19.3,42.87,0
100331.0,-0.007,-0.03,0.035,-40.03,11.73,0
100336.0,-0.003,0.001,0.035,1.29,4.13,0
100341.0,-0.012,-0.016,0.019,-35.71,33.12,0
100346.0,0.019,0.027,-0.017,46.55,-132.36,0
100351.0,-0.0,-0.009,0.021,-22.7,0.44,0
100356.0,0.014,-0.002,0.014,-4.61,-45.82,0
100361.0,0.012,-0.016,0.028,-27.59,-22.75,0
100366.0,0.009,0.01,0.014,31.83,-34.3,0
100371.0,0.014,0.006,0.033,8.85,-23.32,0
100376.0,0.036,0.003,-0.022,4.34,-121.73,0
100381.0,0.002,0.041,0.052,38.51,-2.46,0
100386.0,0.002,0.022,0.016,53.8,-7.85,0
100391.0,0.033,0.006,-0.051,5.25,-146.73,0
100396.0,0.005,-0.011,-0.013,-39.91,-159.73,0
100401.0,0.012,0.03,0.007,65.36,-60.72,0
100406.0,-0.005,-0.011,0.019,-30.14,14.9,0
100411.0,0.002,0.008,-0.01,37.55,-167.57,0
100416.0,0.017,-0.018,-0.001,-47.86,-91.93,0
100421.0,0.038,-0.014,0.004,-19.47,-83.67,0
100426.0,-0.022,0.003,-0.034,4.52,147.5,0
100431.0,0.019,-0.016,-0.001,-40.03,-91.69,0
100436.0,0.019,-0.023,0.019,-41.05,-45.61,0
100441.0,-0.017,0.01,0.011,26.95,56.0,0
100446.0,0.014,-0.014,0.028,-23.27,-26.76,0
100451.0,0.005,-0.006,0.021,-16.54,-12.44,0
100456.0,-0.015,-0.002,-0.044,-1.99,161.6,0
100461.0,-0.041,-0.009,0.009,-11.85,77.56,0
100466.0,-0.007,-0.021,0.007,-64.52,47.95,0
100471.0,0.007,-0.009,0.014,-29.54,-26.96,0
100476.0,-0.007,-0.004,-0.051,-4.44,171.78,0
100481.0,0.012,-0.002,-0.001,-7.69,-92.71,0
100486.0,0.009,-0.002,0.035,-2.5,-14.92,0
100491.0,0.019,0.03,0.019,48.01,-45.61,0
100496.0,-0.012,-0.002,-0.027,-3.1,155.72,0
100501.0,0.002,0.008,0.002,70.08,-50.61,0
100506.0,0.009,0.015,0.016,38.98,-30.17,0
100511.0,0.021,-0.026,-0.008,-48.31,-109.9,0
100516.0,-0.017,0.015,-0.001,41.85,91.9,0
100521.0,0.017,-0.018,0.007,-45.76,-68.25,0
100526.0,0.012,-0.002,0.047,-1.87,-14.01,0
100531.0,-0.01,-0.018,-0.01,-52.56,136.15,0
100536.0,0.012,-0.009,0.004,-34.98,-70.3,0
100541.0,0.002,0.013,-0.001,79.77,-104.06,0
100546.0,-0.029,-0.011,-0.022,-17.07,127.42,0
100551.0,0.038,-0.004,-0.022,-5.17,-120.09,0
100556.0,-0.015,0.008,0.011,23.37,51.84,0
100561.0,0.029,0.013,0.009,23.08,-72.48,0
100566.0,0.007,-0.014,-0.025,-28.03,-164.01,0
100571.0,-0.026,-0.004,0.004,-8.46,80.93,0
100576.0,0.017,-0.018,0.011,-42.34,-55.49,0
100581.0,-0.012,-0.03,-0.013,-60.1,135.93,0
100586.0,0.019,0.001,-0.027,1.39,-144.77,0
100591.0,0.012,0.013,0.033,20.04,-19.72,0
100596.0,0.009,-0.009,0.019,-22.84,-26.86,0
100601.0,-0.0,-0.011,-0.02,-29.54,179.54,0
100606.0,-0.012,0.003,-0.005,13.54,113.79,0
100611.0,0.019,0.025,0.033,33.04,-29.95,0
100616.0,-0.015,-0.006,0.026,-12.18,29.4,0
100621.0,-0.003,-0.009,0.007,-51.04,21.09,0
100626.0,0.024,-0.004,0.004,-9.38,-79.92,0
100631.0,-0.01,-0.016,0.002,-58.17,79.33,0
100636.0,0.019,-0.006,0.009,-16.89,-64.6,0
100641.0,-0.0,-0.002,0.033,-2.77,0.28,0
100646.0,-0.007,-0.028,0.014,-60.76,28.01,0
100651.0,-0.012,-0.018,-0.008,-51.9,122.55,0
100656.0,0.038,0.013,-0.02,16.56,-117.33,0
100661.0,0.026,0.006,-0.046,6.02,-150.38,0
100666.0,-0.031,-0.018,0.002,-30.36,86.64,0
100671.0,0.012,-0.026,-0.001,-65.16,-92.71,0
100676.0,0.036,-0.014,-0.001,-20.78,-90.9,0
100681.0,-0.005,-0.014,0.004,-64.37,49.48,0
100686.0,0.007,-0.006,-0.001,-42.18,-94.56,0
100691.0,0.019,-0.011,0.011,-26.76,-59.0,0
100696.0,-0.019,-0.006,-0.017,-13.83,131.88,0
100701.0,0.033,0.022,-0.005,33.48,-99.11,0
100706.0,-0.005,-0.021,0.019,-47.16,14.9,0
100711.0,-0.003,0.013,0.035,19.81,4.13,0
100716.0,0.009,0.001,-0.005,4.21,-119.59,0
100721.0,0.009,0.013,-0.034,19.86,-164.55,0
100726.0,-0.017,-0.011,0.04,-14.39,22.85,0
100731.0,-0.0,-0.011,0.004,-69.26,2.16,0
100736.0,-0.003,-0.004,0.016,-13.68,8.96,0
100741.0,-0.007,-0.006,0.033,-10.71,12.56,0
100746.0,0.002,0.02,-0.013,57.46,-169.89,0
100751.0,0.026,-0.004,-0.039,-4.87,-146.04,0
100756.0,-0.01,-0.03,-0.02,-54.06,153.72,0
100761.0,0.007,0.006,0.002,37.58,-75.36,0
100766.0,-0.007,-0.002,-0.02,-4.34,159.57,0
100771.0,-0.005,-0.021,-0.017,-49.04,164.06,0
100776.0,0.012,0.001,0.002,3.82,-81.17,0
100781.0,0.007,0.001,-0.032,1.41,-167.5,0
100786.0,0.019,-0.018,-0.001,-44.01,-91.69,0
100791.0,0.002,-0.014,-0.008,-59.29,-163.9,0
100796.0,0.014,-0.023,-0.017,-45.94,-140.64,0
100801.0,-0.022,0.01,-0.027,16.71,141.09,0
100806.0,-0.01,-0.03,0.019,-55.31,27.64,0
100811.0,0.021,0.008,0.007,19.62,-72.79,0
100816.0,0.005,-0.016,-0.001,-73.72,-96.9,0
100821.0,0.019,-0.006,-0.032,-9.81,-149.06,0
100826.0,0.002,0.022,0.026,40.82,-4.95,0
100831.0,-0.0,0.013,-0.01,51.55,179.1,0
100836.0,-0.012,-0.016,0.023,-31.21,27.42,0
100841.0,0.019,0.001,-0.022,1.57,-139.33,0
100846.0,0.007,-0.006,0.009,-29.19,-37.91,0
100851.0,-0.01,-0.021,0.05,-22.27,11.08,0
100856.0,0.005,-0.021,0.009,-63.97,-27.17,0
100861.0,-0.003,-0.028,0.014,-63.31,10.48,0
100866.0,0.002,0.001,-0.039,1.17,-176.71,0
100871.0,-0.01,0.032,-0.017,58.1,150.66,0
100876.0,-0.005,-0.006,0.007,-37.68,36.76,0
100881.0,0.009,0.001,0.016,2.44,-30.17,0
100886.0,-0.007,0.001,-0.003,5.76,111.91,0
100891.0,0.017,0.008,0.023,15.55,-35.37,0
100896.0,0.012,-0.002,0.031,-2.79,-21.13,0
100901.0,0.019,-0.002,-0.003,-4.75,-98.84,0
100906.0,0.002,-0.03,-0.005,-79.18,-157.32,0
100911.0,0.017,-0.011,-0.022,-22.01,-143.1,0
100916.0,0.014,0.032,0.019,53.76,-37.38,0
100921.0,0.005,-0.026,-0.029,-40.74,-171.02,0
100926.0,0.005,0.02,0.016,49.82,-15.95,0
100931.0,0.007,-0.006,0.014,-22.4,-26.96,0
100936.0,0.005,0.015,0.011,50.92,-22.08,0
100941.0,0.007,0.015,0.019,37.34,-20.69,0
100946.0,0.017,-0.035,-0.001,-64.69,-91.93,0
100951.0,-0.007,-0.011,-0.008,-46.32,136.52,0
100956.0,0.007,0.008,0.04,11.08,-9.92,0
100961.0,0.009,0.003,-0.003,17.92,-107.41,0
100966.0,0.012,0.006,-0.005,23.31,-114.36,0
100971.0,0.014,0.015,0.014,37.43,-45.82,0
100976.0,0.005,0.015,0.023,32.46,-11.2,0
100981.0,-0.015,-0.016,0.028,-26.73,27.28,0
100986.0,-0.0,0.01,0.021,26.3,0.44,0
100991.0,0.026,-0.004,-0.025,-6.35,-133.11,0
100996.0,-0.0,-0.026,-0.041,-31.75,179.78,0
101001.0,-0.005,-0.021,0.016,-50.77,16.98,0
101006.0,0.026,0.001,-0.008,1.67,-106.48,0
101011.0,-0.003,0.006,-0.003,55.05,139.15,0
101016.0,-0.005,-0.028,0.016,-58.77,16.98,0
101021.0,-0.003,0.006,-0.013,23.6,168.48,0
101026.0,0.014,0.008,-0.015,21.17,-136.41,0
101031.0,0.017,0.003,0.011,9.0,-55.49,0
101036.0,0.024,-0.009,0.023,-14.75,-45.49,0
101041.0,0.021,0.003,-0.003,8.41,-97.86,0
101046.0,-0.015,0.013,0.016,30.41,41.88,0
101051.0,-0.007,0.008,0.011,30.46,32.76,0
101056.0,0.019,0.003,-0.005,9.19,-105.73,0
101061.0,0.012,0.03,0.028,44.03,-22.75,0
101066.0,-0.01,0.006,-0.015,17.41,146.88,0
101071.0,-0.01,0.013,-0.025,25.84,158.33,0
101076.0,-0.015,-0.028,-0.072,-20.72,168.65,0
101081.0,-0.0,-0.018,0.023,-38.13,0.39,0
101086.0,-0.01,0.006,0.019,14.9,27.64,0
101091.0,0.024,0.015,-0.008,31.23,-108.03,0
101096.0,0.005,-0.026,0.035,-35.61,-7.46,0
101101.0,0.002,-0.014,0.023,-30.01,-5.46,0
101106.0,0.012,-0.028,-0.008,-63.18,-123.24,0
101111.0,0.002,0.032,0.019,59.6,-6.85,0
101116.0,0.002,-0.023,-0.005,-75.94,-157.32,0
101121.0,0.005,0.013,-0.013,43.71,-159.73,0
101126.0,0.017,0.008,-0.065,6.76,-165.72,0
101131.0,0.007,-0.021,-0.02,-44.76,-160.39,0
101136.0,-0.007,-0.023,-0.02,-47.73,159.57,0
101141.0,-0.005,-0.006,0.016,-20.65,16.98,0
101146.0,-0.003,-0.011,-0.027,-22.47,174.58,0
101151.0,0.031,0.015,-0.008,25.41,-104.04,0
101156.0,0.007,-0.002,0.009,-7.95,-37.91,0
101161.0,-0.01,0.001,-0.046,0.97,168.06,0
101166.0,0.005,-0.016,0.035,-24.12,-7.46,0
101171.0,-0.005,0.022,-0.025,41.8,168.58,0
101176.0,0.021,0.013,0.014,26.64,-57.16,0
101181.0,-0.0,0.018,0.026,34.26,0.35,0
101186.0,0.007,-0.002,-0.02,-4.36,-160.39,0
101191.0,-0.019,-0.014,0.016,-28.29,50.01,0
101196.0,-0.0,0.02,0.031,33.13,0.3,0
101201.0,-0.0,0.015,0.033,24.71,0.28,0
101206.0,0.002,-0.016,-0.01,-56.96,-167.57,0
101211.0,0.007,-0.002,0.019,-4.59,-20.69,0
101216.0,0.012,-0.021,-0.001,-60.32,-92.71,0
101221.0,-0.029,-0.035,-0.001,-50.55,91.11,0
101226.0,0.014,-0.023,-0.027,-37.27,-152.16,0
101231.0,-0.015,0.008,-0.013,22.59,130.78,0
101236.0,-0.007,0.027,0.009,66.8,39.15,0
101241.0,0.012,0.008,-0.02,19.15,-149.07,0
101246.0,0.014,0.001,0.009,2.72,-57.59,0
101251.0,0.014,-0.033,-0.003,-66.09,-101.75,0
101256.0,-0.003,-0.002,-0.022,-4.1,173.41,0
101261.0,0.009,0.018,-0.039,23.7,-166.38,0
101266.0,0.017,-0.002,-0.025,-3.09,-145.88,0
101271.0,-0.019,-0.014,0.011,-31.17,59.42,0
101276.0,0.007,0.006,0.014,19.83,-26.96,0
101281.0,0.009,-0.002,-0.025,-3.48,-158.98,0
101286.0,0.026,0.02,-0.008,36.16,-106.48,0
101291.0,0.014,-0.004,0.004,-15.07,-73.42,0
101296.0,-0.017,0.008,0.009,22.6,61.94,0
101301.0,0.012,0.006,-0.005,23.31,-114.36,0
101306.0,-0.01,0.013,-0.015,35.62,146.88,0
101311.0,0.021,-0.018,0.033,-25.04,-32.98,0
101316.0,0.012,0.02,0.021,39.64,-29.37,0
101321.0,-0.017,-0.009,-0.005,-26.32,107.54,0
101326.0,0.005,0.01,0.014,35.47,-18.54,0
101331.0,-0.022,-0.016,0.011,-33.06,62.27,0
101336.0,-0.003,-0.016,0.038,-22.87,3.87,0
101341.0,0.014,0.006,0.007,19.62,-65.0,0
101346.0,-0.0,-0.03,0.007,-77.68,1.38,0
101351.0,-0.015,0.003,-0.041,4.17,160.61,0
101356.0,-0.024,-0.002,-0.001,-3.79,91.33,0
101361.0,0.005,-0.014,-0.025,-28.55,-169.3,0
101366.0,0.007,0.008,0.031,14.28,-12.94,0
101371.0,-0.026,-0.028,-0.008,-45.34,106.29,0
101376.0,0.012,0.01,0.004,39.59,-70.3,0
101381.0,0.002,0.015,0.009,58.51,-13.92,0
101386.0,0.002,-0.014,0.047,-15.98,-2.7,0
101391.0,-0.026,-0.002,-0.001,-3.45,91.21,0
101396.0,0.012,0.027,0.009,61.29,-52.64,0
101401.0,0.007,-0.004,0.007,-22.46,-46.68,0
101406.0,0.009,-0.014,0.028,-24.55,-18.48,0
101411.0,0.024,-0.014,-0.017,-24.76,-126.06,0
101416.0,-0.012,-0.023,0.014,-51.55,41.31,0
101421.0,0.014,-0.021,-0.001,-55.58,-92.26,0
101426.0,0.024,-0.021,0.004,-40.66,-79.92,0
101431.0,0.012,-0.009,0.028,-16.03,-22.75,0
101436.0,0.009,0.008,0.019,20.95,-26.86,0
101441.0,0.007,-0.002,0.045,-2.01,-8.88,0
101446.0,-0.0,-0.023,-0.01,-66.34,179.1,0
101451.0,0.007,0.001,-0.008,4.37,-137.79,0
101456.0,-0.0,0.001,0.014,3.31,0.66,0
101461.0,-0.022,0.015,-0.003,34.69,97.75,0
101466.0,-0.007,-0.04,0.002,-79.26,75.97,0
101471.0,0.019,0.003,0.023,6.05,-39.09,0
101476.0,-0.017,0.006,0.026,10.27,33.28,0
101481.0,0.009,0.01,-0.003,46.43,-107.41,0
101486.0,0.014,0.018,0.028,29.1,-26.76,0
101491.0,-0.015,0.044,0.031,52.37,25.42,0
101496.0,0.009,0.006,0.031,9.91,-17.12,0
101501.0,-0.012,-0.011,0.009,-36.47,53.38,0
101506.0,-0.003,-0.006,0.009,-34.27,15.81,0
101511.0,0.019,-0.018,0.007,-42.38,-70.78,0
101516.0,-0.015,-0.011,0.026,-20.69,29.4,0
101521.0,0.026,-0.038,0.007,-54.25,-75.8,0
101526.0,-0.01,-0.011,0.007,-43.5,55.77,0
101531.0,-0.003,0.006,0.002,60.62,54.3,0
101536.0,0.038,0.001,0.007,1.18,-80.15,0
101541.0,-0.003,-0.002,0.062,-1.48,2.37,0
101546.0,-0.01,0.018,0.011,49.49,40.47,0
101551.0,0.007,0.001,-0.001,6.46,-94.56,0
101556.0,0.002,-0.004,-0.039,-5.85,-176.71,0
101561.0,-0.0,-0.002,0.004,-20.67,2.16,0
101566.0,-0.005,0.022,0.019,49.27,14.9,0
101571.0,-0.01,0.025,0.04,30.92,13.63,0
101576.0,0.021,-0.014,-0.032,-19.54,-145.98,0
101581.0,0.005,-0.021,0.028,-36.01,-9.33,0
101586.0,-0.007,-0.033,-0.001,-77.32,94.36,0
101591.0,0.009,-0.002,0.035,-2.5,-14.92,0
101596.0,-0.022,0.015,0.002,34.84,85.17,0
101601.0,-0.015,0.015,-0.029,24.88,153.62,0
101606.0,-0.003,-0.038,-0.005,-81.02,154.47,0
101611.0,-0.005,0.013,0.028,24.06,9.96,0
101616.0,0.005,0.008,-0.041,10.88,-173.6,0
101621.0,-0.005,0.001,-0.017,2.54,164.06,0
101626.0,0.002,-0.033,0.021,-57.18,-6.08,0
101631.0,0.012,0.01,0.033,16.51,-19.72,0
101636.0,0.017,-0.033,0.011,-58.38,-55.49,0
101641.0,0.012,-0.035,-0.001,-71.39,-92.71,0
101646.0,0.026,-0.018,-0.025,-27.11,-133.11,0
101651.0,0.012,0.022,-0.025,39.4,-154.26,0
101656.0,0.014,-0.033,0.004,-65.63,-73.42,0
101661.0,-0.005,-0.021,0.026,-38.33,10.87,0
101666.0,0.019,0.025,0.007,50.89,-70.78,0
101671.0,-0.019,-0.016,-0.015,-33.18,127.7,0
101676.0,0.002,-0.021,-0.022,-43.04,-174.23,0
101681.0,-0.017,0.008,0.033,12.16,27.17,0
101686.0,0.009,0.01,0.028,19.25,-18.48,0
101691.0,-0.015,0.015,-0.025,28.03,149.34,0
101696.0,-0.022,-0.011,-0.036,-14.75,149.24,0
101701.0,-0.007,0.001,0.002,6.02,75.97,0
101706.0,0.036,-0.004,0.007,-6.26,-79.51,0
101711.0,-0.041,0.025,0.007,30.87,80.79,0
101716.0,0.048,-0.006,0.002,-7.61,-87.8,0
101721.0,-0.026,0.006,0.019,9.79,54.94,0
101726.0,-0.003,-0.009,-0.005,-55.98,154.47,0
101731.0,0.026,0.018,0.014,30.68,-62.19,0
101736.0,0.002,-0.028,0.004,-80.28,-27.85,0
101741.0,0.009,0.008,0.016,23.07,-30.17,0
101746.0,-0.007,0.015,-0.02,35.78,159.57,0
101751.0,0.026,-0.021,0.016,-33.98,-58.25,0
101756.0,0.007,0.006,-0.025,12.36,-164.01,0
101761.0,0.005,0.003,0.007,21.56,-34.95,0
101766.0,0.014,-0.042,0.011,-66.69,-51.22,0
101771.0,-0.022,-0.004,-0.005,-10.12,103.84,0
101776.0,0.019,0.008,-0.013,19.33,-123.41,0
101781.0,0.002,0.001,0.016,2.79,-7.85,0
101786.0,0.012,-0.016,0.028,-27.59,-22.75,0
101791.0,-0.017,0.015,0.002,41.7,83.81,0
101796.0,0.019,-0.004,-0.029,-6.52,-147.04,0
101801.0,-0.031,0.025,-0.022,32.86,125.25,0
101806.0,0.019,-0.014,-0.013,-30.8,-123.41,0
101811.0,0.024,-0.023,-0.048,-23.21,-153.85,0
101816.0,0.036,0.018,-0.034,19.57,-133.63,0
101821.0,-0.017,0.003,0.028,5.55,30.99,0
101826.0,-0.003,-0.018,-0.048,-20.73,176.98,0
101831.0,-0.003,-0.002,-0.001,-31.41,102.36,0
101836.0,0.009,0.02,-0.005,61.51,-119.59,0
101841.0,-0.0,-0.011,-0.02,-29.54,179.54,0
101846.0,-0.026,0.015,-0.005,29.29,101.41,0
101851.0,0.019,-0.014,-0.017,-27.83,-132.36,0
101856.0,-0.0,0.03,0.035,39.87,0.26,0
101861.0,-0.0,-0.006,-0.005,-50.04,178.29,0
101866.0,0.021,0.006,-0.017,11.47,-129.0,0
101871.0,-0.01,-0.026,0.031,-38.52,17.67,0
101876.0,-0.0,-0.018,-0.003,-80.85,176.91,0
101881.0,-0.0,-0.018,-0.001,-88.18,164.08,0
101886.0,0.014,-0.03,0.004,-63.95,-73.42,0
