time_s,source,weight_kg,accel_x,accel_y,accel_z,norm_accel,pitch_deg,roll_deg,angle_deg,L_mm,sync
199.437000,accel,,-0.026000,-0.041000,0.038000,0.061652,-41.910000,34.270000,,,0
199.440000,weight,0.050600,,,,,,,,,0
199.442000,accel,,-0.007000,-0.005000,0.021000,0.022694,-13.640000,17.660000,,,0
199.447000,accel,,-0.016000,-0.058000,-0.005000,0.060374,-73.590000,107.080000,,,0
199.452000,accel,,-0.031000,-0.005000,0.028000,0.042071,-7.380000,47.160000,,,0
199.454000,weight,0.049600,,,,,,,,,0
199.457000,accel,,-0.024000,-0.015000,0.036000,0.045793,-19.340000,33.420000,,,0
199.462000,accel,,-0.007000,-0.039000,0.036000,0.053535,-47.000000,10.770000,,,0
199.467000,weight,0.034600,,,,,,,,,0
199.467000,accel,,-0.024000,0.014000,-0.012000,0.030265,27.370000,117.410000,,,0
199.472000,accel,,-0.021000,-0.022000,-0.017000,0.034843,-39.270000,128.790000,,,0
199.477000,accel,,-0.028000,0.002000,0.014000,0.031369,3.170000,63.500000,,,0
199.480000,weight,0.040100,,,,,,,,,0
199.482000,accel,,0.003000,0.026000,0.005000,0.026646,78.260000,-31.550000,,,0
199.487000,accel,,-0.004000,0.074000,0.012000,0.075073,80.340000,20.510000,,,0
199.492000,accel,,0.015000,0.035000,-0.024000,0.045011,51.230000,-148.590000,,,0
199.494000,weight,0.024300,,,,,,,,,0
199.497000,accel,,-0.009000,0.019000,-0.027000,0.034220,33.370000,160.950000,,,0
199.502000,accel,,0.005000,0.047000,-0.036000,0.059414,52.290000,-171.830000,,,0
199.507000,weight,0.020100,,,,,,,,,0
199.507000,accel,,0.043000,0.028000,0.021000,0.055444,30.110000,-63.900000,,,0
199.512000,accel,,0.000000,0.016000,0.024000,0.028844,34.220000,-0.960000,,,0
199.517000,accel,,0.017000,-0.005000,0.017000,0.024556,-12.830000,-46.080000,,,0
199.520000,weight,-0.005200,,,,,,,,,0
199.522000,accel,,0.012000,-0.003000,-0.043000,0.044744,-3.850000,-164.070000,,,0
199.527000,accel,,-0.021000,-0.008000,0.012000,0.025475,-17.920000,60.980000,,,0
199.532000,accel,,0.008000,-0.010000,0.017000,0.021284,-29.330000,-24.650000,,,0
199.534000,weight,-0.050100,,,,,,,,,0
199.537000,accel,,0.008000,0.021000,0.012000,0.025475,56.250000,-32.870000,,,0
199.542000,accel,,-0.004000,-0.025000,0.024000,0.034886,-45.560000,10.490000,,,0
199.547000,weight,-0.033800,,,,,,,,,0
199.547000,accel,,-0.024000,-0.015000,-0.005000,0.028740,-31.930000,102.050000,,,0
199.552000,accel,,0.010000,-0.001000,0.007000,0.012247,-3.010000,-55.160000,,,0
199.557000,accel,,-0.016000,-0.015000,-0.005000,0.022494,-41.240000,107.080000,,,0
199.560000,weight,-0.010800,,,,,,,,,0
199.562000,accel,,-0.014000,0.011000,0.045000,0.048394,13.460000,17.150000,,,0
199.567000,accel,,0.008000,-0.001000,0.038000,0.038846,-0.940000,-11.260000,,,0
199.572000,accel,,-0.024000,-0.005000,0.007000,0.025495,-12.470000,73.570000,,,0
199.574000,weight,0.018400,,,,,,,,,0
199.577000,accel,,-0.016000,0.004000,-0.017000,0.023685,9.980000,136.090000,,,0
199.582000,accel,,-0.016000,0.016000,-0.027000,0.035228,27.320000,148.380000,,,0
199.587000,weight,0.033300,,,,,,,,,0
199.587000,accel,,-0.009000,0.016000,0.012000,0.021932,47.260000,38.030000,,,0
199.592000,accel,,-0.014000,0.009000,0.009000,0.018921,28.010000,56.230000,,,0
199.597000,accel,,-0.012000,-0.005000,-0.022000,0.025554,-12.410000,152.020000,,,0
199.600000,weight,0.042000,,,,,,,,,0
199.602000,accel,,0.000000,0.023000,-0.019000,0.029833,50.230000,-178.820000,,,0
199.607000,accel,,-0.019000,0.007000,0.007000,0.021424,18.120000,69.680000,,,0
199.612000,accel,,0.015000,0.042000,0.014000,0.046744,64.300000,-46.260000,,,0
199.614000,weight,0.044100,,,,,,,,,0
199.617000,accel,,-0.012000,0.021000,-0.000000,0.024187,61.030000,91.180000,,,0
199.622000,accel,,0.010000,0.002000,0.024000,0.026077,3.910000,-22.820000,,,0
199.627000,weight,0.031100,,,,,,,,,0
199.627000,accel,,0.017000,0.028000,-0.003000,0.032894,58.290000,-98.720000,,,0
199.632000,accel,,0.010000,-0.008000,-0.017000,0.021284,-21.650000,-149.590000,,,0
199.637000,accel,,0.008000,-0.015000,-0.007000,0.018385,-54.740000,-134.380000,,,0
199.640000,weight,0.016500,,,,,,,,,0
199.642000,accel,,0.020000,0.026000,-0.036000,0.048703,32.020000,-151.590000,,,0
199.647000,accel,,0.010000,-0.029000,-0.015000,0.034147,-58.940000,-145.660000,,,0
199.652000,accel,,0.000000,-0.015000,0.019000,0.024207,-38.420000,-1.210000,,,0
199.654000,weight,0.006200,,,,,,,,,0
199.657000,accel,,0.005000,-0.032000,0.005000,0.032772,-77.740000,-48.750000,,,0
199.662000,accel,,0.022000,-0.001000,-0.000000,0.022023,-1.670000,-90.620000,,,0
199.667000,weight,-0.002700,,,,,,,,,0
199.667000,accel,,-0.007000,-0.015000,-0.029000,0.033392,-26.760000,166.820000,,,0
199.672000,accel,,-0.012000,-0.001000,0.007000,0.013928,-2.710000,59.030000,,,0
199.677000,accel,,-0.004000,-0.017000,0.026000,0.031321,-33.320000,9.550000,,,0
199.680000,weight,-0.018700,,,,,,,,,0
199.682000,accel,,-0.019000,-0.013000,0.009000,0.024718,-31.040000,63.530000,,,0
199.687000,accel,,-0.004000,-0.010000,-0.005000,0.011874,-56.840000,138.870000,,,0
199.692000,accel,,-0.016000,-0.017000,-0.031000,0.038807,-26.190000,152.450000,,,0
199.694000,weight,0.008100,,,,,,,,,0
199.697000,accel,,0.000000,-0.032000,-0.003000,0.032140,-85.210000,-171.380000,,,0
199.702000,accel,,-0.045000,0.009000,-0.022000,0.050892,10.120000,115.790000,,,0
199.707000,weight,0.033300,,,,,,,,,0
199.707000,accel,,0.000000,0.023000,-0.036000,0.042720,32.800000,-179.370000,,,0
199.712000,accel,,-0.002000,0.007000,0.050000,0.050527,7.440000,2.280000,,,0
199.717000,accel,,-0.033000,-0.003000,0.014000,0.035972,-4.810000,66.900000,,,0
199.720000,weight,0.064800,,,,,,,,,0
199.722000,accel,,0.008000,0.047000,0.055000,0.072787,40.480000,-7.870000,,,0
199.727000,accel,,0.010000,0.028000,0.007000,0.030545,66.600000,-55.160000,,,0
199.732000,accel,,0.017000,0.019000,-0.017000,0.030643,37.470000,-134.730000,,,0
199.734000,weight,0.075000,,,,,,,,,0
199.737000,accel,,0.000000,-0.003000,0.005000,0.005831,-33.580000,-5.010000,,,0
199.742000,accel,,-0.002000,0.023000,0.024000,0.033302,44.410000,4.810000,,,0
199.747000,weight,0.061300,,,,,,,,,0
199.747000,accel,,-0.009000,-0.005000,-0.003000,0.010724,-29.610000,106.000000,,,0
199.752000,accel,,0.010000,0.002000,-0.015000,0.018138,5.670000,-145.660000,,,0
199.757000,accel,,0.048000,-0.013000,0.017000,0.052555,-13.880000,-71.110000,,,0
199.760000,weight,0.024000,,,,,,,,,0
199.762000,accel,,-0.002000,-0.039000,0.031000,0.049860,-51.530000,3.700000,,,0
199.767000,accel,,0.003000,-0.027000,0.007000,0.028054,-74.490000,-21.910000,,,0
199.772000,accel,,0.020000,-0.010000,-0.017000,0.028089,-21.520000,-131.000000,,,0
199.774000,weight,-0.018600,,,,,,,,,0
199.777000,accel,,0.017000,-0.017000,-0.003000,0.024228,-45.060000,-98.720000,,,0
199.782000,accel,,0.017000,0.004000,0.009000,0.019647,11.990000,-61.440000,,,0
199.787000,weight,-0.044300,,,,,,,,,0
199.787000,accel,,-0.004000,-0.003000,-0.024000,0.024515,-7.030000,169.710000,,,0
199.792000,accel,,0.012000,0.009000,-0.005000,0.015811,33.800000,-112.120000,,,0
199.797000,accel,,0.020000,-0.032000,-0.007000,0.038380,-56.640000,-110.780000,,,0
199.800000,weight,-0.045000,,,,,,,,,0
199.802000,accel,,0.008000,0.007000,-0.005000,0.011747,35.730000,-123.550000,,,0
199.807000,accel,,-0.021000,-0.022000,-0.043000,0.052669,-24.710000,153.990000,,,0
199.812000,accel,,0.010000,-0.001000,0.028000,0.029749,-1.210000,-19.300000,,,0
199.814000,weight,0.005400,,,,,,,,,0
199.817000,accel,,0.032000,0.004000,0.036000,0.048332,4.980000,-41.460000,,,0
199.822000,accel,,-0.028000,0.026000,0.012000,0.040050,39.960000,67.500000,,,0
199.827000,weight,0.024800,,,,,,,,,0
199.827000,accel,,-0.002000,0.007000,0.057000,0.057463,6.520000,2.000000,,,0
199.832000,accel,,-0.014000,0.033000,-0.017000,0.039674,56.210000,140.590000,,,0
199.837000,accel,,-0.031000,0.028000,0.028000,0.050289,33.840000,47.160000,,,0
199.840000,weight,0.037200,,,,,,,,,0
199.842000,accel,,-0.007000,0.011000,0.005000,0.013964,54.220000,56.150000,,,0
199.847000,accel,,-0.019000,0.004000,0.019000,0.027166,8.860000,44.760000,,,0
199.852000,accel,,-0.016000,0.007000,0.017000,0.024372,15.720000,44.720000,,,0
199.854000,weight,0.031600,,,,,,,,,0
199.857000,accel,,0.003000,0.011000,-0.003000,0.011790,71.290000,-133.300000,,,0
199.862000,accel,,0.015000,0.021000,0.009000,0.027331,50.120000,-57.690000,,,0
199.867000,weight,0.032900,,,,,,,,,0
199.867000,accel,,0.003000,-0.027000,-0.010000,0.028948,-69.280000,-164.110000,,,0
199.872000,accel,,-0.031000,-0.020000,0.026000,0.045133,-26.150000,49.660000,,,0
199.877000,accel,,0.027000,-0.010000,0.014000,0.032016,-18.670000,-62.150000,,,0
199.880000,weight,0.034200,,,,,,,,,0
199.882000,accel,,0.003000,-0.020000,0.026000,0.032939,-37.020000,-6.110000,,,0
199.887000,accel,,0.003000,0.002000,-0.031000,0.031209,3.190000,-174.910000,,,0
199.892000,accel,,-0.004000,-0.001000,-0.019000,0.019442,-1.840000,167.250000,,,0
199.894000,weight,0.021100,,,,,,,,,0
199.897000,accel,,0.005000,-0.032000,0.012000,0.034540,-68.010000,-23.850000,,,0
199.902000,accel,,-0.007000,-0.020000,0.005000,0.021772,-67.570000,56.150000,,,0
199.907000,weight,-0.006800,,,,,,,,,0
199.907000,accel,,-0.002000,-0.020000,-0.017000,0.026325,-49.150000,173.310000,,,0
199.912000,accel,,0.008000,0.009000,0.040000,0.041773,12.250000,-10.610000,,,0
199.917000,accel,,-0.024000,0.007000,0.014000,0.028653,13.410000,59.030000,,,0
199.920000,weight,-0.034200,,,,,,,,,0
199.922000,accel,,0.029000,0.014000,0.009000,0.033437,24.170000,-72.230000,,,0
199.927000,accel,,-0.004000,0.014000,-0.012000,0.018868,46.610000,160.230000,,,0
199.932000,accel,,0.003000,0.002000,-0.022000,0.022293,4.570000,-172.690000,,,0
199.934000,weight,-0.011500,,,,,,,,,0
199.937000,accel,,-0.009000,0.011000,0.005000,0.015067,47.890000,63.630000,,,0
199.942000,accel,,0.003000,0.030000,-0.051000,0.059245,31.070000,-176.840000,,,0
199.947000,weight,-0.021800,,,,,,,,,0
199.947000,accel,,-0.026000,0.016000,0.002000,0.030594,31.770000,85.250000,,,0
199.952000,accel,,-0.016000,0.007000,-0.012000,0.021190,17.770000,126.730000,,,0
199.957000,accel,,-0.009000,0.007000,-0.058000,0.059110,6.390000,170.960000,,,0
199.960000,weight,0.003000,,,,,,,,,0
199.962000,accel,,0.005000,0.040000,-0.000000,0.040311,82.610000,-92.630000,,,0
199.967000,accel,,-0.024000,-0.003000,-0.051000,0.056445,-3.110000,155.010000,,,0
199.972000,accel,,-0.007000,-0.008000,0.007000,0.012728,-38.860000,44.330000,,,0
199.974000,weight,0.030800,,,,,,,,,0
199.977000,accel,,-0.033000,-0.020000,0.028000,0.047676,-24.370000,49.300000,,,0
199.982000,accel,,-0.019000,-0.015000,-0.010000,0.026192,-35.330000,117.630000,,,0
199.987000,weight,0.013000,,,,,,,,,0
199.987000,accel,,0.005000,-0.003000,0.028000,0.028601,-5.980000,-10.320000,,,0
199.992000,accel,,0.008000,-0.027000,0.005000,0.028601,-71.850000,-59.030000,,,0
199.997000,accel,,0.012000,0.030000,-0.015000,0.035623,57.880000,-139.730000,,,0
200.000000,weight,0.030900,,,,,,,,,0
200.002000,accel,,0.010000,-0.034000,0.024000,0.042802,-53.020000,-22.820000,,,0
200.007000,accel,,-0.002000,-0.022000,0.028000,0.035665,-37.840000,4.010000,,,0
200.012000,accel,,0.003000,-0.017000,0.002000,0.017378,-78.530000,-52.330000,,,0
200.014000,weight,0.021700,,,,,,,,,0
200.017000,accel,,-0.004000,-0.025000,0.014000,0.028931,-58.960000,17.260000,,,0
200.022000,accel,,0.008000,0.026000,-0.058000,0.064062,23.830000,-172.510000,,,0
200.027000,weight,0.017900,,,,,,,,,0
200.027000,accel,,-0.012000,0.014000,0.002000,0.018547,49.390000,79.440000,,,0
200.032000,accel,,0.020000,0.004000,0.002000,0.020494,11.910000,-83.710000,,,0
200.037000,accel,,0.005000,0.023000,-0.000000,0.023537,77.440000,-92.630000,,,0
200.040000,weight,0.007000,,,,,,,,,0
200.042000,accel,,-0.009000,0.007000,0.007000,0.013379,29.620000,52.890000,,,0
200.047000,accel,,-0.007000,0.016000,0.007000,0.018815,58.940000,44.330000,,,0
200.052000,accel,,-0.012000,0.014000,-0.003000,0.018682,49.150000,102.810000,,,0
200.054000,weight,-0.019700,,,,,,,,,0
200.057000,accel,,0.003000,0.028000,-0.005000,0.028601,78.430000,-150.940000,,,0
200.062000,accel,,0.003000,0.002000,0.024000,0.024269,4.210000,-6.720000,,,0
200.067000,weight,-0.017000,,,,,,,,,0
200.067000,accel,,0.003000,0.004000,0.012000,0.013000,18.990000,-13.390000,,,0
200.072000,accel,,-0.031000,0.016000,-0.005000,0.035242,27.370000,99.290000,,,0
200.077000,accel,,-0.026000,0.007000,-0.019000,0.032955,11.420000,126.780000,,,0
200.080000,weight,-0.020700,,,,,,,,,0
200.082000,accel,,0.000000,0.011000,-0.024000,0.026401,25.110000,-179.050000,,,0
200.087000,accel,,-0.009000,0.007000,0.014000,0.018055,21.230000,33.010000,,,0
200.092000,accel,,-0.012000,0.002000,0.007000,0.014036,7.410000,59.030000,,,0
200.094000,weight,0.023100,,,,,,,,,0
200.097000,accel,,0.005000,0.009000,0.050000,0.051049,10.070000,-5.920000,,,0
200.102000,accel,,0.012000,0.016000,0.005000,0.020616,50.730000,-69.810000,,,0
200.107000,weight,0.035300,,,,,,,,,0
200.107000,accel,,-0.002000,-0.010000,0.007000,0.012369,-54.730000,16.030000,,,0
200.112000,accel,,0.017000,-0.008000,-0.003000,0.019026,-24.250000,-98.720000,,,0
200.117000,accel,,0.005000,-0.025000,0.017000,0.030643,-54.840000,-17.430000,,,0
200.120000,weight,0.043500,,,,,,,,,0
200.122000,accel,,-0.004000,-0.032000,0.017000,0.036455,-61.710000,14.880000,,,0
200.127000,accel,,0.017000,-0.008000,0.031000,0.036249,-12.480000,-29.050000,,,0
200.132000,accel,,-0.002000,0.007000,-0.000000,0.007280,72.930000,96.810000,,,0
200.134000,weight,0.042300,,,,,,,,,0
200.137000,accel,,-0.014000,0.007000,-0.022000,0.027000,14.190000,147.340000,,,0
200.142000,accel,,0.008000,0.014000,0.009000,0.018466,48.770000,-39.070000,,,0
200.147000,weight,0.021700,,,,,,,,,0
200.147000,accel,,0.027000,0.007000,0.052000,0.059008,6.340000,-27.020000,,,0
200.152000,accel,,-0.002000,0.002000,0.036000,0.036111,2.810000,3.200000,,,0
200.157000,accel,,0.005000,0.009000,0.026000,0.027964,18.570000,-11.240000,,,0
200.160000,weight,0.000000,,,,,,,,,0
200.162000,accel,,0.000000,0.021000,-0.022000,0.030414,43.820000,-178.950000,,,0
200.167000,accel,,-0.009000,0.004000,0.007000,0.012083,19.830000,52.890000,,,0
200.172000,accel,,0.003000,0.040000,-0.031000,0.050695,51.830000,-174.910000,,,0
200.174000,weight,-0.049200,,,,,,,,,0
200.177000,accel,,-0.016000,0.014000,0.021000,0.029883,27.060000,37.510000,,,0
200.182000,accel,,0.010000,-0.001000,0.028000,0.029749,-1.210000,-19.300000,,,0
200.187000,weight,-0.016200,,,,,,,,,0
200.187000,accel,,0.012000,0.002000,-0.007000,0.014036,6.940000,-120.960000,,,0
200.192000,accel,,0.008000,0.009000,0.002000,0.012207,48.590000,-74.120000,,,0
200.197000,accel,,-0.019000,-0.037000,-0.012000,0.043290,-58.520000,123.060000,,,0
200.200000,weight,0.004700,,,,,,,,,0
200.202000,accel,,-0.004000,-0.005000,0.031000,0.031654,-9.870000,8.090000,,,0
200.207000,accel,,-0.009000,-0.001000,0.026000,0.027532,-1.320000,19.370000,,,0
200.212000,accel,,0.012000,0.002000,-0.024000,0.026907,3.700000,-152.910000,,,0
200.214000,weight,0.004700,,,,,,,,,0
200.217000,accel,,0.015000,-0.013000,-0.010000,0.022226,-35.420000,-123.620000,,,0
200.222000,accel,,-0.009000,-0.008000,0.028000,0.030480,-14.640000,17.850000,,,0
200.227000,weight,0.000000,,,,,,,,,0
200.227000,accel,,-0.024000,-0.001000,0.012000,0.026851,-1.390000,63.510000,,,0
200.232000,accel,,-0.024000,0.004000,-0.005000,0.024839,9.780000,102.050000,,,0
200.237000,accel,,0.015000,-0.029000,0.014000,0.035525,-55.170000,-46.260000,,,0
200.240000,weight,0.027500,,,,,,,,,0
200.242000,accel,,-0.019000,-0.022000,-0.005000,0.029496,-48.810000,105.000000,,,0
200.247000,accel,,0.017000,-0.008000,-0.039000,0.043290,-10.500000,-156.000000,,,0
200.252000,accel,,0.008000,-0.015000,-0.055000,0.057567,-15.040000,-172.190000,,,0
200.254000,weight,0.022400,,,,,,,,,0
200.257000,accel,,0.012000,0.002000,-0.039000,0.040853,2.480000,-162.210000,,,0
200.262000,accel,,0.015000,0.023000,0.012000,0.029967,51.020000,-51.530000,,,0
200.267000,weight,0.015600,,,,,,,,,0
200.267000,accel,,0.012000,-0.003000,0.012000,0.017234,-10.090000,-46.510000,,,0
200.272000,accel,,-0.016000,0.014000,0.021000,0.029883,27.060000,37.510000,,,0
200.277000,accel,,0.008000,0.019000,-0.022000,0.030150,38.750000,-160.810000,,,0
200.280000,weight,0.007100,,,,,,,,,0
200.282000,accel,,0.005000,0.009000,0.007000,0.012450,45.880000,-36.760000,,,0
200.287000,accel,,0.020000,-0.001000,0.002000,0.020125,-1.860000,-83.710000,,,0
200.292000,accel,,0.022000,0.011000,0.045000,0.051284,12.700000,-25.870000,,,0
200.294000,weight,0.000000,,,,,,,,,0
200.297000,accel,,0.036000,-0.013000,-0.010000,0.039560,-18.530000,-105.130000,,,0
200.302000,accel,,0.024000,-0.017000,-0.029000,0.041304,-24.690000,-139.960000,,,0
200.307000,weight,-0.014600,,,,,,,,,0
200.307000,accel,,-0.024000,0.007000,-0.015000,0.029155,13.290000,121.810000,,,0
200.312000,accel,,0.003000,0.016000,0.021000,0.026571,36.870000,-7.470000,,,0
200.317000,accel,,0.003000,-0.003000,-0.003000,0.005196,-38.310000,-133.300000,,,0
200.320000,weight,-0.011600,,,,,,,,,0
200.322000,accel,,-0.026000,0.002000,-0.010000,0.027928,3.620000,110.730000,,,0
200.327000,accel,,-0.026000,0.002000,-0.000000,0.026077,3.870000,90.530000,,,0
200.332000,accel,,0.010000,0.011000,0.005000,0.015684,45.950000,-65.480000,,,0
200.334000,weight,0.000000,,,,,,,,,0
200.337000,accel,,-0.007000,0.009000,-0.029000,0.031161,16.720000,166.820000,,,0
200.342000,accel,,-0.016000,-0.027000,-0.017000,0.035693,-48.830000,136.090000,,,0
200.347000,weight,0.008500,,,,,,,,,0
200.347000,accel,,0.012000,-0.034000,-0.007000,0.036729,-67.110000,-120.960000,,,0
200.352000,accel,,0.012000,-0.005000,-0.010000,0.016401,-18.970000,-128.430000,,,0
200.357000,accel,,-0.002000,0.014000,-0.022000,0.026153,32.110000,174.770000,,,0
200.360000,weight,0.028900,,,,,,,,,0
200.362000,accel,,0.000000,0.007000,0.021000,0.022136,17.070000,-1.070000,,,0
200.367000,accel,,-0.026000,-0.015000,-0.017000,0.034496,-25.820000,123.240000,,,0
200.372000,accel,,0.003000,0.016000,0.014000,0.021471,48.230000,-11.180000,,,0
200.374000,weight,0.061000,,,,,,,,,0
200.377000,accel,,0.003000,0.007000,-0.003000,0.008185,59.610000,-133.300000,,,0
200.382000,accel,,0.010000,0.004000,-0.034000,0.035665,6.720000,-163.540000,,,0
200.387000,weight,0.036700,,,,,,,,,0
200.387000,accel,,-0.009000,0.023000,-0.017000,0.029983,50.340000,151.630000,,,0
200.392000,accel,,0.017000,-0.001000,-0.067000,0.069130,-0.530000,-165.690000,,,0
200.397000,accel,,-0.014000,0.019000,0.024000,0.033660,33.940000,30.510000,,,0
200.400000,weight,0.027100,,,,,,,,,0
200.402000,accel,,-0.004000,0.009000,-0.010000,0.014036,39.740000,155.910000,,,0
200.407000,accel,,0.017000,0.016000,-0.000000,0.023345,43.210000,-90.800000,,,0
200.412000,accel,,0.000000,0.007000,0.009000,0.011402,35.000000,-2.450000,,,0
200.414000,weight,0.006400,,,,,,,,,0
200.417000,accel,,0.029000,-0.008000,-0.007000,0.030887,-14.580000,-104.290000,,,0
200.422000,accel,,0.000000,-0.017000,0.009000,0.019235,-61.750000,-2.450000,,,0
200.427000,weight,0.014200,,,,,,,,,0
200.427000,accel,,0.010000,0.035000,0.005000,0.036742,72.730000,-65.480000,,,0
200.432000,accel,,0.005000,0.002000,0.007000,0.008832,11.450000,-36.760000,,,0
200.437000,accel,,0.017000,-0.005000,-0.000000,0.017720,-17.550000,-90.800000,,,0
200.440000,weight,0.012100,,,,,,,,,0
200.442000,accel,,-0.014000,0.014000,0.021000,0.028862,28.310000,33.240000,,,0
200.447000,accel,,0.020000,-0.020000,-0.036000,0.045782,-25.710000,-151.590000,,,0
200.452000,accel,,0.022000,-0.008000,0.012000,0.026306,-17.450000,-61.870000,,,0
200.454000,weight,-0.007900,,,,,,,,,0
200.457000,accel,,-0.028000,-0.032000,-0.003000,0.042626,-48.150000,95.310000,,,0
200.462000,accel,,0.024000,-0.027000,-0.010000,0.037483,-45.790000,-111.960000,,,0
200.467000,weight,-0.002600,,,,,,,,,0
200.467000,accel,,0.005000,0.030000,0.017000,0.034843,60.400000,-17.430000,,,0
200.472000,accel,,0.015000,-0.003000,0.024000,0.028460,-6.200000,-31.920000,,,0
200.477000,accel,,-0.038000,-0.008000,0.012000,0.040645,-11.150000,72.800000,,,0
200.482000,accel,,-0.021000,0.016000,0.021000,0.033734,28.230000,44.780000,,,0
200.487000,accel,,0.000000,-0.001000,-0.003000,0.003162,-13.490000,-171.380000,,,0
200.492000,accel,,0.005000,-0.010000,0.024000,0.026476,-22.830000,-12.340000,,,0
200.494000,weight,0.023800,,,,,,,,,0
200.497000,accel,,0.012000,0.009000,0.002000,0.015133,35.450000,-80.110000,,,0
200.502000,accel,,0.010000,-0.027000,0.007000,0.029631,-65.740000,-55.160000,,,0
200.507000,weight,0.035500,,,,,,,,,0
200.507000,accel,,0.008000,0.002000,-0.036000,0.036932,2.720000,-168.160000,,,0
200.512000,accel,,0.005000,0.002000,-0.012000,0.013153,7.540000,-156.980000,,,0
200.517000,accel,,-0.033000,0.011000,-0.029000,0.045288,14.440000,131.180000,,,0
200.520000,weight,0.027200,,,,,,,,,0
200.522000,accel,,0.039000,0.040000,0.007000,0.056303,45.530000,-79.830000,,,0
200.527000,accel,,-0.019000,-0.020000,0.009000,0.029017,-43.370000,63.530000,,,0
200.532000,accel,,0.003000,0.019000,-0.007000,0.020469,66.820000,-159.370000,,,0
200.534000,weight,-0.007200,,,,,,,,,0
200.537000,accel,,0.010000,0.035000,0.028000,0.045924,49.440000,-19.300000,,,0
200.542000,accel,,-0.016000,0.007000,0.024000,0.029682,12.800000,34.610000,,,0
200.547000,weight,-0.035500,,,,,,,,,0
200.547000,accel,,0.000000,-0.044000,-0.003000,0.044102,-86.520000,-171.380000,,,0
200.552000,accel,,-0.007000,-0.003000,-0.022000,0.023281,-7.570000,162.700000,,,0
200.557000,accel,,-0.009000,-0.010000,0.017000,0.021679,-28.390000,29.050000,,,0
200.560000,weight,-0.010500,,,,,,,,,0
200.562000,accel,,0.000000,0.021000,-0.007000,0.022136,70.430000,-176.920000,,,0
200.567000,accel,,-0.012000,-0.008000,-0.000000,0.014422,-34.050000,91.180000,,,0
200.572000,accel,,-0.007000,-0.015000,-0.000000,0.016553,-65.660000,92.010000,,,0
200.574000,weight,-0.008400,,,,,,,,,0
200.577000,accel,,-0.002000,-0.001000,-0.000000,0.002236,-17.630000,96.810000,,,0
200.582000,accel,,-0.024000,0.016000,-0.000000,0.028844,34.400000,90.580000,,,0
200.587000,weight,-0.015900,,,,,,,,,0
200.587000,accel,,0.003000,-0.001000,-0.007000,0.007681,-4.600000,-159.370000,,,0
200.592000,accel,,0.005000,0.033000,-0.007000,0.034103,74.600000,-145.040000,,,0
200.597000,accel,,-0.012000,-0.003000,0.012000,0.017234,-10.430000,44.600000,,,0
200.600000,weight,0.017000,,,,,,,,,0
200.602000,accel,,-0.004000,-0.013000,0.026000,0.029343,-25.480000,9.550000,,,0
200.607000,accel,,-0.009000,0.033000,-0.019000,0.039128,56.880000,154.670000,,,0
200.612000,accel,,0.000000,0.011000,-0.039000,0.040522,16.380000,-179.410000,,,0
200.614000,weight,0.047500,,,,,,,,,0
200.617000,accel,,-0.019000,0.016000,-0.005000,0.025338,39.700000,105.000000,,,0
200.622000,accel,,-0.016000,0.026000,-0.034000,0.045695,34.410000,154.140000,,,0
200.627000,weight,0.041100,,,,,,,,,0
200.627000,accel,,0.010000,0.011000,-0.017000,0.022583,29.900000,-149.590000,,,0
200.632000,accel,,-0.012000,-0.025000,-0.007000,0.028601,-60.780000,122.670000,,,0
200.637000,accel,,0.000000,0.004000,-0.007000,0.008062,29.180000,-176.920000,,,0
200.640000,weight,0.008500,,,,,,,,,0
200.642000,accel,,0.010000,0.028000,-0.027000,0.040162,44.700000,-159.420000,,,0
200.647000,accel,,-0.016000,-0.017000,0.012000,0.026249,-40.830000,54.350000,,,0
200.652000,accel,,-0.016000,-0.037000,-0.029000,0.049659,-47.690000,150.540000,,,0
200.654000,weight,0.015900,,,,,,,,,0
200.657000,accel,,0.005000,-0.029000,-0.000000,0.029428,-79.970000,-92.630000,,,0
200.662000,accel,,0.005000,-0.008000,0.002000,0.009644,-54.310000,-67.430000,,,0
200.667000,weight,0.011800,,,,,,,,,0
200.667000,accel,,0.005000,0.007000,-0.007000,0.011091,35.860000,-145.040000,,,0
200.672000,accel,,0.005000,-0.015000,0.019000,0.024718,-37.410000,-15.340000,,,0
200.677000,accel,,0.010000,-0.005000,0.017000,0.020347,-15.710000,-31.120000,,,0
200.680000,weight,-0.019400,,,,,,,,,0
200.682000,accel,,0.008000,0.002000,0.005000,0.009644,11.230000,-59.030000,,,0
200.687000,accel,,-0.007000,0.019000,0.007000,0.021424,62.330000,44.330000,,,0
200.692000,accel,,0.000000,-0.003000,0.009000,0.009487,-17.980000,-2.450000,,,0
200.694000,weight,-0.004700,,,,,,,,,0
200.697000,accel,,-0.004000,0.002000,-0.022000,0.022450,4.520000,168.610000,,,0
200.702000,accel,,0.020000,-0.003000,0.007000,0.021401,-8.320000,-70.450000,,,0
200.707000,weight,0.002600,,,,,,,,,0
200.707000,accel,,-0.019000,-0.037000,0.045000,0.061278,-36.730000,22.510000,,,0
200.712000,accel,,-0.009000,0.011000,0.024000,0.027893,24.030000,21.170000,,,0
200.717000,accel,,-0.019000,0.002000,-0.031000,0.036414,2.750000,149.120000,,,0
200.720000,weight,0.002300,,,,,,,,,0
