time_ms,accel_x,accel_y,accel_z,pitch,roll,sync
1706039.0,-0.0,0.002,-0.045,2.42,179.7,0
1706044.0,0.005,0.007,0.01,31.95,-25.04,0
1706049.0,-0.003,-0.01,0.026,-20.69,5.68,0
1706054.0,-0.01,-0.017,0.041,-22.3,13.51,0
1706059.0,-0.007,-0.008,-0.002,-44.67,106.75,0
1706064.0,-0.022,-0.005,0.005,-13.27,77.2,0
1706069.0,0.012,0.011,0.053,11.99,-12.52,0
1706074.0,-0.017,0.007,-0.029,11.4,149.25,0
1706079.0,0.012,0.002,0.007,7.88,-57.96,0
1706084.0,-0.007,-0.027,-0.017,-55.86,155.91,0
1706089.0,-0.003,0.011,-0.014,38.5,169.5,0
1706094.0,-0.0,-0.022,0.017,-52.47,0.81,0
1706099.0,0.002,0.016,0.015,47.95,-8.44,0
1706104.0,0.012,0.009,0.043,11.47,-15.17,0
1706109.0,0.009,0.009,-0.043,11.7,-167.73,0
1706114.0,0.014,0.011,-0.009,34.1,-123.69,0
1706119.0,-0.012,0.009,0.024,18.61,26.87,0
1706124.0,0.007,-0.012,0.012,-41.69,-29.78,0
1706129.0,-0.003,0.014,0.007,60.67,19.73,0
1706134.0,0.007,-0.003,0.029,-5.52,-13.51,0
1706139.0,-0.003,0.011,0.019,30.52,7.76,0
1706144.0,-0.0,0.014,-0.026,27.94,179.48,0
1706149.0,0.019,-0.034,0.015,-54.95,-52.48,0
1706154.0,-0.0,-0.015,0.012,-50.74,1.13,0
1706159.0,-0.0,0.019,-0.055,18.78,179.75,0
1706164.0,-0.024,-0.008,0.007,-16.87,73.11,0
1706169.0,-0.0,0.021,0.017,51.23,0.81,0
1706174.0,-0.007,-0.0,0.01,-2.24,37.32,0
1706179.0,0.005,0.004,-0.002,40.38,-116.15,0
1706184.0,0.014,0.033,0.012,60.6,-49.34,0
1706189.0,0.017,0.014,-0.012,34.36,-125.56,0
1706194.0,0.007,0.002,-0.036,3.01,-169.01,0
1706199.0,-0.019,0.023,-0.009,47.42,115.9,0
1706204.0,-0.027,-0.039,0.003,-55.46,84.51,0
1706209.0,-0.005,-0.003,0.036,-4.51,7.93,0
1706214.0,-0.015,0.009,0.0,31.92,89.37,0
1706219.0,-0.027,-0.015,0.003,-29.07,84.51,0
1706224.0,0.017,0.007,0.026,12.12,-31.94,0
1706229.0,0.005,0.023,0.003,77.46,-60.68,0
1706234.0,-0.012,-0.012,0.003,-44.94,78.18,0
1706239.0,-0.029,-0.01,0.043,-10.93,33.81,0
1706244.0,-0.007,0.016,0.0,65.49,88.76,0
1706249.0,-0.007,-0.005,0.024,-11.8,17.12,0
1706254.0,-0.005,-0.027,-0.012,-64.42,156.94,0
1706259.0,0.019,0.002,0.015,4.59,-52.48,0
1706264.0,-0.036,-0.02,0.01,-27.67,74.93,0
1706269.0,0.009,0.021,0.01,57.37,-43.8,0
1706274.0,0.007,0.016,0.015,45.32,-25.55,0
1706279.0,-0.005,-0.008,-0.017,-23.83,163.15,0
1706284.0,-0.007,-0.003,-0.05,-3.25,171.58,0
1706289.0,-0.01,0.019,0.005,59.52,63.25,0
1706294.0,0.014,-0.012,0.022,-25.67,-33.05,0
1706299.0,0.019,0.016,0.012,35.92,-57.32,0
1706304.0,-0.01,-0.005,0.048,-6.13,11.55,0
1706309.0,-0.01,-0.008,-0.017,-21.67,149.4,0
1706314.0,0.012,-0.015,-0.029,-25.67,-157.68,0
1706319.0,0.009,-0.005,0.024,-11.52,-21.18,0
1706324.0,-0.007,-0.012,-0.031,-21.35,166.52,0
1706329.0,0.009,-0.017,0.022,-36.11,-23.27,0
1706334.0,-0.015,0.004,0.031,7.11,25.02,0
1706339.0,-0.003,-0.015,-0.033,-23.92,175.49,0
1706344.0,0.007,0.004,0.003,30.22,-69.8,0
1706349.0,-0.005,0.023,0.046,27.06,6.29,0
1706354.0,-0.01,0.011,0.017,30.43,30.12,0
1706359.0,-0.029,0.002,0.026,2.79,47.55,0
1706364.0,0.002,-0.0,-0.012,-2.28,-169.66,0
1706369.0,-0.015,-0.034,-0.007,-64.52,115.68,0
1706374.0,-0.019,-0.015,0.012,-32.98,57.97,0
1706379.0,0.005,0.002,0.01,10.11,-25.04,0
1706384.0,0.014,-0.003,0.0,-11.5,-89.35,0
1706389.0,-0.017,-0.008,0.003,-24.02,81.45,0
1706394.0,0.002,-0.01,0.022,-24.75,-5.67,0
1706399.0,0.031,-0.0,-0.012,-0.83,-110.93,0
1706404.0,0.014,-0.0,0.0,-1.94,-89.35,0
1706409.0,0.017,0.014,0.01,35.91,-59.48,0
1706414.0,-0.01,0.007,0.038,9.58,14.32,0
1706419.0,-0.005,0.004,0.005,31.42,45.45,0
1706424.0,0.005,-0.01,0.017,-29.85,-15.05,0
1706429.0,0.007,-0.01,-0.014,-32.46,-153.95,0
1706434.0,-0.012,-0.01,-0.017,-26.01,143.66,0
1706439.0,0.012,-0.008,-0.009,-26.99,-128.75,0
1706444.0,0.005,-0.003,-0.026,-6.17,-170.14,0
1706449.0,-0.007,0.026,0.015,57.75,27.07,0
1706454.0,-0.012,-0.029,0.01,-61.87,51.43,0
1706459.0,-0.015,0.026,-0.041,30.97,160.19,0
1706464.0,-0.015,0.002,-0.009,6.29,122.81,0
1706469.0,-0.0,-0.022,-0.009,-66.85,178.54,0
1706474.0,0.019,-0.039,0.003,-63.8,-82.31,0
1706479.0,0.002,-0.01,0.019,-27.36,-6.37,0
1706484.0,0.014,-0.003,0.003,-11.32,-79.75,0
1706489.0,-0.005,0.007,-0.012,27.58,156.94,0
1706494.0,-0.007,0.033,0.012,66.71,31.46,0
1706499.0,-0.003,-0.008,-0.007,-45.61,159.44,0
1706504.0,-0.005,-0.005,0.017,-16.62,16.55,0
1706509.0,0.007,-0.01,0.026,-20.16,-14.68,0
1706514.0,-0.019,-0.024,0.0,-51.55,89.53,0
1706519.0,0.009,0.009,0.01,34.0,-43.8,0
1706524.0,-0.01,-0.022,-0.021,-43.11,155.35,0
1706529.0,-0.005,0.028,-0.05,29.29,174.27,0
1706534.0,0.012,-0.008,0.003,-32.54,-77.71,0
1706539.0,-0.007,-0.015,0.019,-35.66,21.02,0
1706544.0,-0.015,0.009,0.005,30.54,71.28,0
1706549.0,-0.0,0.021,-0.007,71.56,178.05,0
1706554.0,-0.01,0.004,-0.014,14.01,145.35,0
1706559.0,-0.007,-0.008,-0.002,-44.67,106.75,0
1706564.0,-0.015,0.009,-0.007,29.31,115.68,0
1706569.0,0.017,0.021,0.024,35.79,-34.43,0
1706574.0,0.007,-0.022,0.024,-41.29,-16.07,0
1706579.0,0.002,-0.0,0.01,-2.75,-12.48,0
