time_ms,accel_x,accel_y,accel_z,pitch,roll,sync
1996252.0,0.021,-0.036,0.016,-54.38,-52.53,0
1996257.0,-0.018,0.002,-0.003,7.03,100.92,0
1996262.0,0.03,0.019,-0.032,23.33,-136.91,0
1996267.0,-0.001,0.009,-0.042,12.71,178.58,0
1996272.0,-0.001,-0.017,-0.044,-20.97,178.65,0
1996277.0,0.03,0.021,0.006,34.86,-78.46,0
1996282.0,0.013,-0.043,0.059,-35.65,-12.77,0
1996287.0,0.006,-0.005,0.013,-18.63,-24.76,0
1996292.0,0.004,-0.034,-0.025,-53.13,-171.46,0
1996297.0,-0.003,-0.003,-0.025,-5.78,172.18,0
1996302.0,0.021,0.007,0.009,17.54,-67.4,0
1996307.0,0.001,-0.012,-0.023,-28.2,-176.56,0
1996312.0,-0.02,0.007,0.011,17.01,61.57,0
1996317.0,-0.027,0.002,-0.027,3.3,135.0,0
1996322.0,-0.013,0.017,-0.006,49.35,114.13,0
1996327.0,-0.023,0.002,-0.008,5.31,110.0,0
1996332.0,0.009,-0.007,-0.013,-25.26,-146.72,0
1996337.0,0.035,-0.015,0.035,-16.41,-45.0,0
1996342.0,-0.008,0.009,0.016,27.96,27.6,0
1996347.0,0.028,-0.007,-0.027,-10.68,-134.67,0
1996352.0,0.004,0.017,-0.015,46.32,-166.31,0
1996357.0,0.018,0.014,-0.018,29.22,-134.49,0
1996362.0,-0.011,0.024,-0.03,36.96,160.38,0
1996367.0,0.009,0.017,-0.037,23.64,-166.99,0
1996372.0,-0.013,0.031,-0.042,35.31,162.69,0
1996377.0,-0.049,-0.005,-0.035,-4.72,125.24,0
1996382.0,0.016,0.014,0.009,38.45,-61.49,0
1996387.0,0.018,0.014,-0.011,34.08,-120.37,0
1996392.0,-0.008,-0.0,0.009,-0.77,43.91,0
1996397.0,0.016,0.005,0.013,12.66,-49.71,0
1996402.0,-0.015,0.033,0.018,54.52,40.37,0
1996407.0,0.016,0.014,-0.011,36.83,-124.03,0
1996412.0,0.025,0.024,-0.051,22.57,-153.76,0
1996417.0,0.011,0.043,0.013,68.13,-39.37,0
1996422.0,0.016,-0.012,0.013,-30.48,-49.71,0
1996427.0,-0.011,0.005,0.009,18.77,51.19,0
1996432.0,-0.008,-0.007,-0.025,-15.6,161.79,0
1996437.0,-0.018,0.014,-0.011,34.43,120.81,0
1996442.0,0.03,-0.019,0.011,-31.1,-70.03,0
1996447.0,0.006,-0.017,0.006,-62.81,-45.0,0
1996452.0,-0.011,0.024,0.006,62.72,59.93,0
1996457.0,0.009,0.007,0.009,30.18,-45.0,0
1996462.0,-0.006,0.026,-0.032,38.69,169.73,0
1996467.0,-0.008,-0.031,0.042,-36.13,11.06,0
1996472.0,0.001,0.021,-0.037,30.05,-177.9,0
1996477.0,0.023,-0.003,0.001,-6.35,-86.61,0
1996482.0,-0.013,-0.031,-0.073,-22.91,169.88,0
1996487.0,-0.008,0.029,0.023,49.58,19.74,0
1996492.0,0.006,-0.005,0.009,-25.19,-35.74,0
1996497.0,0.013,-0.005,-0.015,-13.65,-139.13,0
1996502.0,-0.003,0.019,0.006,69.67,29.18,0
1996507.0,0.009,0.009,-0.015,28.13,-151.0,0
1996512.0,-0.008,-0.01,-0.001,-49.6,97.2,0
1996517.0,-0.003,-0.012,0.006,-59.88,29.18,0
1996522.0,-0.006,-0.005,0.011,-21.77,28.05,0
1996527.0,0.016,-0.003,-0.02,-5.7,-142.1,0
1996532.0,0.004,0.017,-0.051,17.88,-175.82,0
1996537.0,0.016,-0.01,-0.035,-14.38,-155.54,0
1996542.0,0.011,0.007,0.021,16.81,-28.06,0
1996547.0,0.016,0.014,0.023,27.08,-34.47,0
1996552.0,-0.001,0.033,0.011,71.78,5.42,0
1996557.0,0.016,-0.007,-0.018,-17.18,-138.54,0
1996562.0,-0.02,-0.007,-0.018,-15.26,131.39,0
1996567.0,0.028,0.031,0.016,44.2,-60.42,0
1996572.0,0.018,0.007,0.028,11.98,-33.19,0
1996577.0,0.03,-0.0,0.037,-0.19,-38.91,0
1996582.0,0.009,0.014,0.013,41.91,-32.65,0
1996587.0,-0.02,0.014,-0.013,30.6,122.79,0
1996592.0,0.009,0.024,-0.02,47.33,-157.08,0
1996597.0,-0.013,0.002,0.021,5.26,32.39,0
1996602.0,-0.027,0.026,-0.001,43.7,92.17,0
1996607.0,-0.025,-0.022,-0.011,-38.65,113.02,0
1996612.0,0.013,-0.007,0.013,-21.28,-45.0,0
1996617.0,-0.008,0.021,-0.02,44.45,157.85,0
1996622.0,-0.025,0.007,-0.032,9.78,142.17,0
1996627.0,0.011,-0.005,-0.032,-8.29,-161.23,0
1996632.0,-0.006,0.005,0.021,12.25,15.86,0
1996637.0,0.006,-0.0,0.021,-0.43,-16.68,0
1996642.0,-0.008,0.024,0.035,33.57,13.26,0
1996647.0,0.006,-0.003,-0.008,-13.97,-143.22,0
1996652.0,-0.013,0.038,-0.025,53.56,152.49,0
